changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.01,1.0,additive,0.10748093339508914
0.01,10.0,additive,0.10749240684842656
0.01,5.0,additive,0.10753997647827065
0.01,1.0,multiplicative,0.10777452435232458
0.01,10.0,multiplicative,0.10780545193441021
0.01,5.0,multiplicative,0.10791805134724489
0.1,5.0,additive,0.10962814531433919
0.05,5.0,additive,0.10963735060653344
0.1,10.0,additive,0.1097521886871862
0.05,10.0,additive,0.10978825183488818
0.05,1.0,additive,0.10982778958061983
0.05,1.0,multiplicative,0.11003678778541025
0.05,5.0,multiplicative,0.1101310978541238
0.1,5.0,multiplicative,0.11032622378351178
0.05,10.0,multiplicative,0.11050875332959229
0.1,1.0,multiplicative,0.11051372026451221
0.1,1.0,additive,0.11076592453248495
0.1,10.0,multiplicative,0.11093540898463017
