changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.01,5.0,multiplicative,0.1071121155196186
0.01,10.0,multiplicative,0.107125619922989
0.01,1.0,multiplicative,0.10716976046179896
0.1,5.0,multiplicative,0.10767872030631442
0.1,1.0,multiplicative,0.1077389231631564
0.1,10.0,multiplicative,0.10774317518548533
0.05,1.0,multiplicative,0.10789541188005346
0.05,10.0,multiplicative,0.10792143296640815
0.05,5.0,multiplicative,0.10808009182881467
0.01,10.0,additive,0.10808348243119205
0.01,1.0,additive,0.10812736761210477
0.01,5.0,additive,0.10813217385930224
0.05,1.0,additive,0.10882060673695637
0.05,5.0,additive,0.10886942374936726
0.05,10.0,additive,0.1088763030301257
0.1,5.0,additive,0.10899310694049805
0.1,10.0,additive,0.10900858014680953
0.1,1.0,additive,0.10912791182336287
