state,Q_action_0,Q_action_1,best_action
0,9.142734218418603,6.138271246403789,Q_action_0
1,0.007319939418114051,0.005986584841970366,Q_action_0
2,0.0015601864044243652,0.0015599452033620265,Q_action_0
3,0.0005808361216819946,0.008661761457749353,Q_action_1
4,0.006011150117432088,0.007080725777960455,Q_action_1
5,8.738578664029994,5.886882574700939,Q_action_0
6,8.248813686765265,5.254183888613967,Q_action_0
7,8.187683694483704,5.1886115256847996,Q_action_0
8,0.0030424224295953774,0.005247564316322379,Q_action_1
9,0.004319450186421158,0.002912291401980419,Q_action_0
10,8.935805084033378,5.934224453667336,Q_action_0
11,0.0029214464853521815,0.003663618432936917,Q_action_1
12,0.004560699842170359,0.007851759613930136,Q_action_1
13,0.0019967378215835973,0.005142344384136116,Q_action_1
14,0.005924145688620425,0.00046450412719997725,Q_action_0
15,8.1741875105888,6.996241247801119,Q_action_0
16,0.0006505159298527952,0.009488855372533333,Q_action_1
17,0.009656320330745594,0.008083973481164611,Q_action_0
18,0.0030461376917337067,0.0009767211400638386,Q_action_0
19,0.006842330265121569,0.004401524937396013,Q_action_0
20,6.792697072883037,7.444020074524193,Q_action_1
21,0.00034388521115218395,0.009093204020787822,Q_action_1
22,0.0025877998160001693,0.00662522284353982,Q_action_1
23,0.0031171107608941096,0.005200680211778108,Q_action_1
24,0.005467102793432797,0.0018485445552552705,Q_action_0
25,0.009695846277645586,0.007751328233611146,Q_action_0
26,0.009394989415641892,0.008948273504276488,Q_action_0
27,0.005978999788110851,0.009218742350231169,Q_action_1
28,0.000884925020519195,0.001959828624191452,Q_action_1
29,0.00045227288910538066,0.0032533033076326437,Q_action_1
30,8.103683289884014,5.1047394325460775,Q_action_0
31,7.865399158707017,4.877381038651202,Q_action_0
32,7.899960396526698,4.905301907606068,Q_action_0
33,8.014007524591173,4.998466832819602,Q_action_0
34,7.9917222993224115,4.990604266216972,Q_action_0
35,0.007722447692966574,0.001987156815341724,Q_action_0
36,5.5221171236023996e-05,0.008154614284548342,Q_action_1
37,0.007068573438476171,0.007290071680409873,Q_action_1
38,0.007712703466859458,0.0007404465173409036,Q_action_0
39,0.003584657285442726,0.0011586905952512972,Q_action_0
40,5.384809532351786,7.387035970739342,Q_action_1
41,0.003308980248526492,0.0006355835028602363,Q_action_0
42,0.003109823217156622,0.0032518332202674705,Q_action_1
43,0.007296061783380641,0.006375574713552132,Q_action_0
44,0.008872127425763265,0.004722149251619493,Q_action_0
45,6.62586105025902,7.12050402501095,Q_action_1
46,5.339664170605477,7.218813995871864,Q_action_1
47,0.00770967179954561,0.004937955963643908,Q_action_0
48,0.0052273282938199404,0.004275410183585496,Q_action_0
49,0.0002541912674409519,0.0010789142699330445,Q_action_1
50,0.0003142918568673425,0.006364104112637804,Q_action_1
51,0.0031435598107632666,0.005085706911647028,Q_action_1
52,7.8844872159890595,4.8842110772293905,Q_action_0
53,7.746271487105689,4.740878964162836,Q_action_0
54,7.7518357965745555,4.755525814962321,Q_action_0
55,0.00289751452913768,0.0016122128725400441,Q_action_0
56,7.91195836735065,4.910004502710084,Q_action_0
57,7.900720898748004,4.907036105656174,Q_action_0
58,7.677898759254648,4.678633458568034,Q_action_0
59,7.725684226204565,4.7555621683519425,Q_action_0
60,0.008074401551640626,0.008960912999234932,Q_action_1
61,0.0031800347497186387,0.0011005192452767675,Q_action_0
62,0.002279351625419417,0.004271077886262563,Q_action_1
63,0.008180147659224932,0.008607305832563434,Q_action_1
64,6.952130531190704e-05,0.005107473025775657,Q_action_1
65,6.21158749705809,6.486982898502766,Q_action_1
66,6.4772014195342145,6.283967488643986,Q_action_0
67,6.467454398195857,6.28395575690108,Q_action_0
68,6.587441570188652,6.386609655857277,Q_action_0
69,0.00363629602379294,0.009717820827209607,Q_action_1
70,6.491613219598828,6.285607101898491,Q_action_0
71,6.448369720067675,6.238961169703515,Q_action_0
72,6.5032022401804985,6.297529722677337,Q_action_0
73,6.529785479252795,6.320354662066541,Q_action_0
74,0.0005147875124998935,0.0027864646423661145,Q_action_1
75,0.009082658859666538,0.002395618906669724,Q_action_0
76,0.001448948720912231,0.00489452760277563,Q_action_1
77,7.696413288122418,4.694041744128748,Q_action_0
78,7.695845939766249,4.678405224940236,Q_action_0
79,7.387751602471273,4.389205430377763,Q_action_0
80,0.0036778313271925325,0.006323058305935795,Q_action_1
81,6.314278197736945,3.3120993339084484,Q_action_0
82,7.5376870056575145,4.535495382387696,Q_action_0
83,7.615996769037734,4.603056804885525,Q_action_0
84,7.420962484310671,4.417902666124911,Q_action_0
85,0.006775643618422825,0.00016587828927856153,Q_action_0
86,5.632191688013348,5.4324927543476775,Q_action_0
87,0.006451727904094499,0.0017436642900499144,Q_action_0
88,6.520336107421042,3.9161695256547446,Q_action_0
89,7.326257433543619,5.223694980583266,Q_action_0
90,6.486321607675045,6.293689766545096,Q_action_0
91,6.4848938891506505,6.289248359241483,Q_action_0
92,5.939507325224026,5.737303409688352,Q_action_0
93,6.820033679527523,4.811506446787628,Q_action_0
94,6.819745600096294,3.824990746763741,Q_action_0
95,6.486028362979838,6.280815345734245,Q_action_0
96,6.494519557767175,6.293772820655139,Q_action_0
97,6.7116628107409735,6.494589024214509,Q_action_0
98,0.007259556788702394,0.008971102599525771,Q_action_1
99,0.008870864242651173,0.007798755458576239,Q_action_0
100,0.006420316461542877,0.0008413996499504883,Q_action_0
101,7.665383253696241,4.6670960332693925,Q_action_0
102,0.006064290596595899,9.197051616629647e-05,Q_action_0
103,7.434073410446749,4.418898522871365,Q_action_0
104,7.3967257405000035,4.3972576718281235,Q_action_0
105,0.005487337893665861,0.006918951976926933,Q_action_1
106,7.4059541301976335,4.407357407049959,Q_action_0
107,7.133772530109702,4.133494958335812,Q_action_0
108,7.267651777661022,4.308851376978604,Q_action_0
109,7.106539878967327,4.115131788042211,Q_action_0
110,5.644918748708297,5.441923935947744,Q_action_0
111,7.118845938694129,4.119825592872119,Q_action_0
112,5.142813713245389,4.9391670019755205,Q_action_0
113,6.519364425957896,3.52854778046934,Q_action_0
114,6.840554633228849,3.814870563289586,Q_action_0
115,5.601482723336603,5.3973772448781885,Q_action_0
116,5.940754661740753,5.744029353480279,Q_action_0
117,6.04422863442224,5.649552583396005,Q_action_0
118,6.396841968990078,3.3948528047140685,Q_action_0
119,6.410950223850359,3.4186277339910935,Q_action_0
120,0.009404585843529142,0.009539285770025874,Q_action_1
121,0.009148643902204486,0.003701587002554444,Q_action_0
122,0.0001545661652886743,0.009283185625877254,Q_action_1
123,0.004281841483173144,0.009666548190436696,Q_action_1
124,0.009636199770892528,0.0085300945546736,Q_action_0
