changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.01,1.0,multiplicative,0.10691102551923154
0.01,10.0,multiplicative,0.10700947539171304
0.01,5.0,multiplicative,0.1070477054693616
0.01,10.0,additive,0.10705800972827359
0.01,5.0,additive,0.10744262331105618
0.01,1.0,additive,0.10745596207437336
0.05,1.0,multiplicative,0.10747930493541843
0.05,5.0,additive,0.10755492454508109
0.05,10.0,additive,0.10757509021542276
0.05,5.0,multiplicative,0.10780148468845593
0.05,10.0,multiplicative,0.10792653331107822
0.05,1.0,additive,0.11842785636431763
0.1,1.0,multiplicative,0.1252460258322902
0.1,10.0,additive,0.1259853130386387
0.1,5.0,multiplicative,0.12852617905153227
0.1,1.0,additive,0.1311615889366774
0.1,10.0,multiplicative,0.14049579381057764
0.1,5.0,additive,0.1797036476508611
