changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.05,10.0,multiplicative,0.1322566487960879
0.05,1.0,multiplicative,0.1326664588451186
0.1,1.0,multiplicative,0.1404660643551889
0.1,10.0,multiplicative,0.14914363440017847
0.01,10.0,multiplicative,0.1513321350671995
0.01,5.0,multiplicative,0.15163700617817438
0.01,1.0,multiplicative,0.15199851623439625
0.1,5.0,multiplicative,0.15251743079746768
0.05,5.0,multiplicative,0.16021666483208746
0.01,1.0,additive,0.16058624661030454
0.01,5.0,additive,0.16103454079073581
0.01,10.0,additive,0.16130590807695366
0.05,1.0,additive,0.16869380629969255
0.05,10.0,additive,0.16972032853978905
0.05,5.0,additive,0.17015941644179713
0.1,5.0,additive,0.18524270694327113
0.1,1.0,additive,0.18627959986122716
0.1,10.0,additive,0.18735037857479653
