changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.05,10.0,multiplicative,0.1796800641628063
0.05,5.0,multiplicative,0.18050464409757713
0.05,1.0,multiplicative,0.1808112695576009
0.1,10.0,multiplicative,0.18202286370847884
0.01,1.0,additive,0.18210922350588665
0.01,5.0,additive,0.18212729103848313
0.01,10.0,additive,0.18227945620491137
0.1,1.0,additive,0.1823153504883234
0.1,5.0,multiplicative,0.18232843942654636
0.1,10.0,additive,0.18248949500797343
0.1,1.0,multiplicative,0.18269324901257145
0.1,5.0,additive,0.18339117723091813
0.01,10.0,multiplicative,0.18355135690858693
0.05,5.0,additive,0.18373174652356108
0.01,5.0,multiplicative,0.18431105686054658
0.05,1.0,additive,0.184612110856948
0.05,10.0,additive,0.18555379618745624
0.01,1.0,multiplicative,0.18635497207632587
