changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.01,10.0,multiplicative,0.13730106182421487
0.01,5.0,multiplicative,0.1374620973365818
0.01,1.0,multiplicative,0.13759274746070616
0.05,10.0,multiplicative,0.13792949225859233
0.01,1.0,additive,0.14035121381898166
0.01,10.0,additive,0.14052151515451403
0.01,5.0,additive,0.14054982900322596
0.05,5.0,multiplicative,0.1419668237240981
0.05,1.0,multiplicative,0.14284363926100735
0.1,10.0,additive,0.14469748671623248
0.1,5.0,additive,0.144764223056705
0.05,5.0,additive,0.1457371998453937
0.1,5.0,multiplicative,0.14703584664652927
0.05,1.0,additive,0.14721978303122654
0.05,10.0,additive,0.14732975691425745
0.1,1.0,multiplicative,0.14976391306990317
0.1,10.0,multiplicative,0.15207789956297751
0.1,1.0,additive,0.16919968765367766
