changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.01,5.0,additive,0.18005252634127564
0.01,1.0,additive,0.1803981979340408
0.01,10.0,additive,0.18068208247373393
0.1,5.0,multiplicative,0.188063772776
0.05,5.0,multiplicative,0.18809370973935266
0.1,1.0,multiplicative,0.18826201172463772
0.05,10.0,multiplicative,0.18830106508132738
0.05,1.0,multiplicative,0.18834481188155522
0.1,10.0,multiplicative,0.18846992873704377
0.05,10.0,additive,0.18906830560530904
0.01,5.0,multiplicative,0.19607601605071698
0.01,10.0,multiplicative,0.1961783141992871
0.01,1.0,multiplicative,0.19628999309278536
0.05,5.0,additive,0.19949506449061175
0.1,5.0,additive,0.2015748054352209
0.1,1.0,additive,0.20237310778390313
0.1,10.0,additive,0.2024447410799257
0.05,1.0,additive,0.20278968888076546
