changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.05,10.0,multiplicative,0.13106524635569747
0.05,1.0,multiplicative,0.13150720422753312
0.1,1.0,multiplicative,0.13796037170667608
0.1,10.0,multiplicative,0.1429990380154441
0.05,5.0,multiplicative,0.1439366217448129
0.01,10.0,multiplicative,0.14429414788238315
0.01,5.0,multiplicative,0.14455712301601123
0.1,5.0,multiplicative,0.1446148641890871
0.01,1.0,multiplicative,0.1447770123117055
0.01,1.0,additive,0.14937475739467712
0.01,5.0,additive,0.14973752079542846
0.01,10.0,additive,0.1499752501168057
0.05,1.0,additive,0.15525561740695853
0.05,10.0,additive,0.15611436396339987
0.05,5.0,additive,0.15655223490869188
0.1,5.0,additive,0.17074802214376147
0.1,1.0,additive,0.17182720095666398
0.1,10.0,additive,0.17285047711456966
