changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.01,1.0,multiplicative,0.10780420308095556
0.01,10.0,multiplicative,0.10781531996930066
0.01,5.0,multiplicative,0.10786186127814479
0.01,10.0,additive,0.10798655347078082
0.01,1.0,additive,0.1081634189005244
0.01,5.0,additive,0.10819441844356685
0.05,1.0,multiplicative,0.10882922425254823
0.05,5.0,multiplicative,0.10885065594763176
0.05,10.0,additive,0.10911593287626231
0.05,10.0,multiplicative,0.10937825462008556
0.1,10.0,multiplicative,0.10969518075961633
0.1,1.0,multiplicative,0.10983155160007513
0.1,5.0,multiplicative,0.10985899574717971
0.05,5.0,additive,0.11315160676081432
0.1,1.0,additive,0.11365697490098518
0.1,5.0,additive,0.11394270769516135
0.05,1.0,additive,0.11439664542631077
0.1,10.0,additive,0.11582298310595104
