changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.01,1.0,multiplicative,0.10727747972573597
0.01,10.0,multiplicative,0.10728482875573656
0.01,5.0,multiplicative,0.10732833988393087
0.01,10.0,additive,0.10742990896070997
0.01,1.0,additive,0.10758880944304598
0.01,5.0,additive,0.10761671709651374
0.05,1.0,multiplicative,0.1081891879318228
0.05,5.0,multiplicative,0.10820894655904004
0.05,10.0,additive,0.10844060140189042
0.05,10.0,multiplicative,0.10868148566020239
0.1,10.0,multiplicative,0.10897244181839734
0.1,1.0,multiplicative,0.10909466858892826
0.1,5.0,multiplicative,0.10911886024701874
0.05,5.0,additive,0.11205501900886244
0.1,1.0,additive,0.1125196063069369
0.1,5.0,additive,0.11277599498894467
0.05,1.0,additive,0.11317263744099575
0.1,10.0,additive,0.11446469630964087
