changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.01,10.0,multiplicative,0.1288324333755991
0.01,5.0,multiplicative,0.129237457257843
0.01,1.0,multiplicative,0.12950511792248812
0.01,5.0,additive,0.13370713763786551
0.05,1.0,multiplicative,0.13438168559462477
0.01,1.0,additive,0.1349038763961083
0.01,10.0,additive,0.1349990503870753
0.1,1.0,multiplicative,0.1399333672160918
0.05,10.0,multiplicative,0.1436168075074932
0.1,10.0,multiplicative,0.14508432219481407
0.1,5.0,multiplicative,0.14724176622688803
0.05,5.0,multiplicative,0.15034179131262576
0.05,1.0,additive,0.15163401242840643
0.05,5.0,additive,0.1588341850285557
0.05,10.0,additive,0.16126406237328203
0.1,10.0,additive,0.1691076209056783
0.1,1.0,additive,0.1697483050455
0.1,5.0,additive,0.17091169381386423
