changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.01,1.0,additive,0.1808313373247014
0.01,5.0,additive,0.18120060384802866
0.01,10.0,additive,0.18167074974667605
0.05,10.0,multiplicative,0.18343670825485844
0.05,5.0,multiplicative,0.18471252917703038
0.05,1.0,multiplicative,0.18583126389714388
0.1,1.0,multiplicative,0.18697042165000785
0.1,10.0,multiplicative,0.18817534590884494
0.1,5.0,multiplicative,0.18824566003386675
0.01,10.0,multiplicative,0.1896490620506041
0.01,1.0,multiplicative,0.1896798679734031
0.01,5.0,multiplicative,0.18990604327613794
0.1,1.0,additive,0.19144747079090513
0.1,10.0,additive,0.1923807065539114
0.1,5.0,additive,0.19265506564058033
0.05,5.0,additive,0.19407503814038415
0.05,1.0,additive,0.19719102141160164
0.05,10.0,additive,0.19773477975702386
