changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.05,10.0,multiplicative,0.11544314854345974
0.05,1.0,multiplicative,0.1199509311013403
0.05,5.0,multiplicative,0.1211837058857166
0.1,1.0,multiplicative,0.12138528398086464
0.01,10.0,multiplicative,0.12162347883776557
0.01,1.0,multiplicative,0.12171393781531953
0.01,5.0,multiplicative,0.12187578711747943
0.01,1.0,additive,0.12428629554511217
0.1,10.0,multiplicative,0.12451897705964858
0.1,5.0,multiplicative,0.12475356728431566
0.01,5.0,additive,0.12481032759405383
0.01,10.0,additive,0.12501257253632878
0.05,1.0,additive,0.12793826162432131
0.05,5.0,additive,0.12907568000171596
0.05,10.0,additive,0.1292383501086176
0.1,1.0,additive,0.1441465249347729
0.1,5.0,additive,0.146557535901271
0.1,10.0,additive,0.14723399247201968
