changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.01,1.0,additive,0.10077247335075817
0.05,5.0,multiplicative,0.10137996698327374
0.01,5.0,additive,0.10138430447675663
0.01,10.0,additive,0.10150739140440267
0.05,10.0,multiplicative,0.1018971614869192
0.05,1.0,multiplicative,0.10267652221724705
0.05,10.0,additive,0.10343052705179154
0.1,1.0,additive,0.10353633010294104
0.05,1.0,additive,0.10354295247206985
0.05,5.0,additive,0.1039393463848515
0.1,5.0,additive,0.10401732903032662
0.1,10.0,additive,0.10483313882889722
0.1,10.0,multiplicative,0.12740519621983323
0.1,5.0,multiplicative,0.12986146634855766
0.1,1.0,multiplicative,0.1308409441885986
0.01,10.0,multiplicative,0.14288543846742138
0.01,5.0,multiplicative,0.14309581105830263
0.01,1.0,multiplicative,0.143248472786277
