changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.01,5.0,multiplicative,0.10740133071144342
0.01,10.0,multiplicative,0.10740597178398593
0.01,1.0,multiplicative,0.1074583916296201
0.1,5.0,multiplicative,0.10813736014604419
0.1,1.0,multiplicative,0.10820818718724383
0.1,10.0,multiplicative,0.10821333717145701
0.05,1.0,multiplicative,0.1083912753139648
0.05,10.0,multiplicative,0.10842248143838616
0.01,10.0,additive,0.10856461516658751
0.01,5.0,additive,0.10858907334993169
0.01,1.0,additive,0.10860095918853536
0.05,5.0,multiplicative,0.1086144496911665
0.05,1.0,additive,0.10948337981242431
0.05,5.0,additive,0.10953827495933421
0.05,10.0,additive,0.10954927271556915
0.1,5.0,additive,0.10963015146791706
0.1,10.0,additive,0.10965414129480736
0.1,1.0,additive,0.10980790589513521
