changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.05,10.0,multiplicative,0.08453756623250479
0.05,1.0,multiplicative,0.08454833439315254
0.05,5.0,multiplicative,0.08457901057838556
0.1,10.0,multiplicative,0.08477239763313514
0.1,5.0,additive,0.08477359024880975
0.01,10.0,multiplicative,0.08479537354164271
0.1,10.0,additive,0.08479778184368014
0.01,1.0,multiplicative,0.08481496849893938
0.01,5.0,multiplicative,0.08481814430006741
0.1,1.0,multiplicative,0.08483759100183497
0.1,5.0,multiplicative,0.08486454472768118
0.1,1.0,additive,0.08492521659483937
0.05,5.0,additive,0.08502212779056428
0.05,10.0,additive,0.08502724674956466
0.05,1.0,additive,0.08504936184923054
0.01,5.0,additive,0.08612322822371525
0.01,1.0,additive,0.08613294376591929
0.01,10.0,additive,0.08616130804664253
