changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.01,10.0,additive,0.18135576206837492
0.01,5.0,additive,0.181417065662915
0.01,1.0,additive,0.181742973882961
0.01,5.0,multiplicative,0.18359881529105174
0.01,1.0,multiplicative,0.18363811522102677
0.01,10.0,multiplicative,0.18363874367627736
0.05,1.0,multiplicative,0.18424285118871914
0.05,10.0,multiplicative,0.18469123258114745
0.05,5.0,multiplicative,0.1847588937941705
0.1,10.0,multiplicative,0.18570874070460944
0.1,5.0,multiplicative,0.18582144292611333
0.1,1.0,multiplicative,0.18590619412176454
0.1,5.0,additive,0.1861217418892259
0.1,10.0,additive,0.1862006845285353
0.05,1.0,additive,0.18642252250357574
0.1,1.0,additive,0.18732999219105773
0.05,5.0,additive,0.18797493847150712
0.05,10.0,additive,0.1881260060690534
