changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.01,5.0,multiplicative,0.10823336317310212
0.01,1.0,multiplicative,0.10826253151815714
0.01,10.0,multiplicative,0.10849150956487234
0.05,5.0,multiplicative,0.10912391214059582
0.05,1.0,multiplicative,0.10914346513733345
0.05,10.0,multiplicative,0.1091475955058273
0.1,5.0,multiplicative,0.1095013425979481
0.1,10.0,multiplicative,0.10974577209553184
0.01,5.0,additive,0.10989811090536654
0.01,10.0,additive,0.10992523544729808
0.01,1.0,additive,0.11005858438409895
0.05,5.0,additive,0.11086818589001224
0.05,10.0,additive,0.11097608214131968
0.05,1.0,additive,0.11099248347904841
0.1,10.0,additive,0.11137839217490249
0.1,5.0,additive,0.11139200631738906
0.1,1.0,additive,0.11151283932663907
0.1,1.0,multiplicative,0.11731228370597219
