changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.05,5.0,multiplicative,0.08223751206997346
0.05,10.0,multiplicative,0.08227313158094707
0.05,1.0,multiplicative,0.08247824143324789
0.01,10.0,multiplicative,0.0825236623559876
0.01,5.0,multiplicative,0.08254101030618763
0.01,1.0,multiplicative,0.08257619480649023
0.1,5.0,multiplicative,0.08275815135045884
0.1,10.0,multiplicative,0.08283322374105721
0.1,1.0,multiplicative,0.0829536993670162
0.1,5.0,additive,0.0836763080583457
0.1,1.0,additive,0.0837149750212173
0.1,10.0,additive,0.08371634024727574
0.05,10.0,additive,0.08391078626087531
0.05,5.0,additive,0.08394827211905817
0.05,1.0,additive,0.08395450205781838
0.01,10.0,additive,0.08445451321023863
0.01,5.0,additive,0.08445908853323479
0.01,1.0,additive,0.0844654104763231
