changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.01,1.0,multiplicative,0.10721255497974973
0.01,10.0,multiplicative,0.10728545186053287
0.01,5.0,multiplicative,0.10732237151479848
0.01,10.0,additive,0.10737010481040832
0.01,5.0,additive,0.10768260548277764
0.01,1.0,additive,0.10768644942924013
0.05,1.0,multiplicative,0.10790911913405406
0.05,5.0,additive,0.10803879303639567
0.05,10.0,additive,0.10804253718011933
0.05,5.0,multiplicative,0.10816460114720818
0.05,10.0,multiplicative,0.10827250396390575
0.05,1.0,additive,0.11697180020364603
0.1,1.0,multiplicative,0.12266023731329392
0.1,10.0,additive,0.12338734307683132
0.1,5.0,multiplicative,0.12540820988343906
0.1,1.0,additive,0.12773567661570587
0.1,10.0,multiplicative,0.13549613255327989
0.1,5.0,additive,0.16929964409300213
