changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.01,5.0,additive,0.1909052688224716
0.01,10.0,additive,0.19115726068706393
0.01,1.0,additive,0.19161421738278225
0.05,5.0,multiplicative,0.19875155042116888
0.05,1.0,multiplicative,0.1991346222300054
0.01,10.0,multiplicative,0.19920850796648507
0.05,5.0,additive,0.19928682863914618
0.01,5.0,multiplicative,0.19932333366204977
0.05,1.0,additive,0.19970823199252555
0.01,1.0,multiplicative,0.19971279952669807
0.05,10.0,multiplicative,0.19998841245273244
0.05,10.0,additive,0.2002176583178702
0.1,1.0,multiplicative,0.2190244108976265
0.1,5.0,multiplicative,0.221702236281229
0.1,10.0,additive,0.22249707159296556
0.1,10.0,multiplicative,0.22301380490814918
0.1,5.0,additive,0.22339880341046525
0.1,1.0,additive,0.224457012795106
