changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.01,10.0,additive,0.14481051440041715
0.01,5.0,additive,0.1454737170587238
0.01,1.0,additive,0.14591038063564407
0.05,5.0,additive,0.15472218584720407
0.05,10.0,additive,0.15526282034341235
0.05,1.0,additive,0.1555401705606118
0.01,10.0,multiplicative,0.15628315308372165
0.01,5.0,multiplicative,0.15674466783371033
0.05,1.0,multiplicative,0.15725062405222257
0.01,1.0,multiplicative,0.15735885194869323
0.05,10.0,multiplicative,0.1587235528127219
0.05,5.0,multiplicative,0.16020194169930133
0.1,1.0,multiplicative,0.17209284089851618
0.1,10.0,multiplicative,0.1742824764773308
0.1,5.0,additive,0.17479895486290015
0.1,5.0,multiplicative,0.17712535948495362
0.1,10.0,additive,0.21620861304951353
0.1,1.0,additive,0.24293916961894368
