changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.05,1.0,multiplicative,0.08576609717210591
0.05,10.0,multiplicative,0.08580083871071136
0.05,5.0,multiplicative,0.08583418644634597
0.1,10.0,multiplicative,0.08596228246963207
0.1,1.0,multiplicative,0.08597571363257182
0.1,5.0,multiplicative,0.0860147204911717
0.01,10.0,multiplicative,0.08610883558035988
0.01,1.0,multiplicative,0.08611914402965273
0.01,5.0,multiplicative,0.0861216458453927
0.1,5.0,additive,0.08619101095419539
0.1,1.0,additive,0.0861952868066538
0.1,10.0,additive,0.08621069577849538
0.05,5.0,additive,0.08638943395343798
0.05,1.0,additive,0.08645058744245607
0.05,10.0,additive,0.08651396442288292
0.01,1.0,additive,0.08698212497396635
0.01,10.0,additive,0.0871145484058151
0.01,5.0,additive,0.08714920214394205
