datetime,solar_irradiance,kt,ambient_temperature,flow_rate,water_input_temperature,tank_temperature,water_output_temperature,hour,day_of_week,month,saison_hiver
2023-02-08 00:00:00+01:00,0.0,0.2,0.18571175226085068,0.4079419318194081,0.5942310037717949,0.09807204642742295,0.07970389058523786,0.0,0.0,0.0,1.0
2023-02-08 01:00:00+01:00,0.0,0.2,0.17057951674782346,0.33902426562286325,0.1623429276333085,0.11822588061869599,0.10958125413666453,0.043478260869565216,0.0,0.0,1.0
2023-02-08 02:00:00+01:00,0.0,0.2,0.16542450113492424,0.33770316278738777,0.10687429733821385,0.2410282029184021,0.19427245319673236,0.08695652173913043,0.0,0.0,1.0
2023-02-08 03:00:00+01:00,0.0,0.2,0.12198397548809359,0.15078480010416073,0.3867324112003082,0.3366910920631119,0.22727596781949444,0.13043478260869565,0.0,0.0,1.0
2023-02-08 04:00:00+01:00,0.0,0.2,0.14559471301194216,0.1753690961536606,0.7058063828048257,0.24792161662887624,0.23471657716858818,0.17391304347826086,0.0,0.0,1.0
2023-02-08 05:00:00+01:00,0.0,0.2,0.0,0.16071731127849997,0.43328644775826175,0.2860793082881843,0.27780995188207314,0.21739130434782608,0.0,0.0,1.0
2023-02-08 06:00:00+01:00,0.0,0.2,0.06267360542698508,0.0,0.8330729894724253,0.1308725568870468,0.1225227296219793,0.2608695652173913,0.0,0.0,1.0
2023-02-08 07:00:00+01:00,0.012746997382052599,0.23,0.06965384431817234,0.09980852607238067,0.4379225028173829,0.2069611697970002,0.13008972401452867,0.30434782608695654,0.0,0.0,1.0
2023-02-08 08:00:00+01:00,0.2106949349888549,0.38,0.2000686324691754,0.9643767597726634,0.7245072609505835,0.3112892800655853,0.2511847243319014,0.34782608695652173,0.0,0.0,1.0
2023-02-08 09:00:00+01:00,0.46921784871326794,0.42,0.49737741828082904,0.37389148924321025,0.5941557947377784,0.5717288665375571,0.6144769757486022,0.3913043478260869,0.0,0.0,1.0
2023-02-08 10:00:00+01:00,0.8191914747770369,0.48,0.7070228558162177,0.19907739491367105,0.7737608698072801,0.9254487545077943,0.9472450357927547,0.43478260869565216,0.0,0.0,1.0
2023-02-08 11:00:00+01:00,0.9727388299695423,0.48,0.8344879550668929,0.46232901584473973,0.4850207652553632,1.0,1.0,0.4782608695652174,0.0,0.0,1.0
2023-02-08 12:00:00+01:00,1.0,0.47,0.9417752003869668,0.537140988381122,0.5250696321756735,0.9837612087343519,0.9344396795645156,0.5217391304347826,0.0,0.0,1.0
2023-02-08 13:00:00+01:00,0.5410060015897284,0.35,1.0,0.44059674351438805,0.4264591213536949,0.6842268010062078,0.6635256046374689,0.5652173913043478,0.0,0.0,1.0
2023-02-08 14:00:00+01:00,0.4508363090101631,0.34,0.9440585305490021,0.6852152723581597,0.825602060607651,0.5951383850287364,0.5521142578353246,0.6086956521739131,0.0,0.0,1.0
2023-02-08 15:00:00+01:00,0.360916986516477,0.34,0.8333173403537157,0.819412227057684,0.3640907070997147,0.330312684551624,0.2467441572580955,0.6521739130434783,0.0,0.0,1.0
2023-02-08 16:00:00+01:00,0.18289170156858073,0.3,0.8327704483024074,0.7207802925060889,0.9999999999999999,0.4471658052851226,0.44580912894324287,0.6956521739130435,0.0,0.0,1.0
2023-02-08 17:00:00+01:00,0.041148202075397856,0.23,0.6460558777728325,0.8978699508508683,0.8300264142129344,0.12793324477880397,0.03456361750167769,0.7391304347826086,0.0,0.0,1.0
2023-02-08 18:00:00+01:00,0.0,0.2,0.4998973003687355,1.0,0.9430282012962107,0.0,0.0,0.7826086956521738,0.0,0.0,1.0
2023-02-08 19:00:00+01:00,0.0,0.2,0.42012184009018627,0.8006347332011607,0.58802457345519,0.11296878475184569,0.1314669501677952,0.8260869565217391,0.0,0.0,1.0
2023-02-08 20:00:00+01:00,0.0,0.2,0.3859202833397364,0.7456467560392146,0.20310882346607895,0.24877893460251732,0.14079428191249166,0.8695652173913043,0.0,0.0,1.0
2023-02-08 21:00:00+01:00,0.0,0.2,0.47081019899366616,0.8369839888992183,0.0,0.019026636571243483,0.0,0.9130434782608695,0.0,0.0,1.0
2023-02-08 22:00:00+01:00,0.0,0.2,0.42932572766932875,0.6248991421611285,0.5943641773993386,0.09141115323893523,0.07542204876903957,0.9565217391304348,0.0,0.0,1.0
2023-02-08 23:00:00+01:00,0.0,0.2,0.42046000533845795,0.5270604052961125,0.9904456699609533,0.15208630124921196,0.03891132595533309,1.0,0.0,0.0,1.0
