datetime,solar_irradiance,kt,ambient_temperature,flow_rate,water_input_temperature,tank_temperature,water_output_temperature,hour,day_of_week,month,saison_automne
2023-11-13 00:00:00+01:00,0.0,0.2,0.14727552277488387,0.42869418451173547,0.4714024469570153,0.1378454823940809,0.06816149966774687,0.0,0.0,0.0,1.0
2023-11-13 01:00:00+01:00,0.0,0.2,0.08622104466028135,0.37931900591220913,0.7053786364150887,0.21680397303194732,0.10115887364814591,0.043478260869565216,0.0,0.0,1.0
2023-11-13 02:00:00+01:00,0.0,0.2,0.10468523838961374,0.20188659955796828,0.9150139520300535,0.1626745952519395,0.06358277073706797,0.08695652173913043,0.0,0.0,1.0
2023-11-13 03:00:00+01:00,0.0,0.2,0.04866276537323344,0.2546642710292395,0.2668490029736921,0.11508297959171565,0.0,0.13043478260869565,0.0,0.0,1.0
2023-11-13 04:00:00+01:00,0.0,0.2,0.023596955323002877,0.11704162357089165,0.7689473917780885,0.2866225084885383,0.17199090363755665,0.17391304347826086,0.0,0.0,1.0
2023-11-13 05:00:00+01:00,0.0,0.2,0.0,0.0,0.3142976376899034,0.3206716862192249,0.28180666065736504,0.21739130434782608,0.0,0.0,1.0
2023-11-13 06:00:00+01:00,0.0,0.2,0.02155145396466218,0.033921499411455,0.33402794185293505,0.29367018409193535,0.28737969071361147,0.2608695652173913,0.0,0.0,1.0
2023-11-13 07:00:00+01:00,0.04652490582149251,0.35,0.08052104103240021,0.1725265420859473,0.47342587435163397,0.24073062757224917,0.21831508164789826,0.30434782608695654,0.0,0.0,1.0
2023-11-13 08:00:00+01:00,0.25345352634137175,0.46,0.18737875646180768,1.0,1.0000000000000004,0.2950715252265679,0.18365784867074564,0.34782608695652173,0.0,0.0,1.0
2023-11-13 09:00:00+01:00,0.5596900896731561,0.55,0.4486171012963678,0.2206566062779064,0.7145585996574799,0.6932495743455829,0.6158734387022107,0.3913043478260869,0.0,0.0,1.0
2023-11-13 10:00:00+01:00,0.7177562406819713,0.55,0.6136610548148784,0.32001814616324165,0.4683145725996356,0.8858625981363817,0.8310196634614222,0.43478260869565216,0.0,0.0,1.0
2023-11-13 11:00:00+01:00,0.9472933621994416,0.6,0.8414719811509435,0.523355241517347,0.19142328386180907,1.0,1.0,0.4782608695652174,0.0,0.0,1.0
2023-11-13 12:00:00+01:00,1.0,0.61,0.9669226328728655,0.307828562717698,0.7066561726752285,0.9300791605183347,0.9754403948893136,0.5217391304347826,0.0,0.0,1.0
2023-11-13 13:00:00+01:00,0.6613868433678273,0.51,1.0,0.4414706513524702,0.45311510257458565,0.8083742750383163,0.8213031545783163,0.5652173913043478,0.0,0.0,1.0
2023-11-13 14:00:00+01:00,0.6460636182027516,0.55,0.9805604562098544,0.6666494397249119,0.4025603393459951,0.7579447164946895,0.7759925470948046,0.6086956521739131,0.0,0.0,1.0
2023-11-13 15:00:00+01:00,0.3798737495527661,0.5,0.9654439401519239,0.6007120942955078,0.0,0.5782925814376485,0.541694966565748,0.6521739130434783,0.0,0.0,1.0
2023-11-13 16:00:00+01:00,0.13096644660765586,0.41,0.7617566642544502,0.7724748762674043,0.47132091255876896,0.18235661663332747,0.05868815738604627,0.6956521739130435,0.0,0.0,1.0
2023-11-13 17:00:00+01:00,0.005263055301066257,0.27,0.4463757157800696,0.740837763811365,0.225695023311276,0.0,0.0,0.7391304347826086,0.0,0.0,1.0
2023-11-13 18:00:00+01:00,0.0,0.2,0.21106200994774982,0.6854678036545161,0.35208851206608527,0.21856186715645753,0.1128365603789987,0.7826086956521738,0.0,0.0,1.0
2023-11-13 19:00:00+01:00,0.0,0.2,0.17560705103937302,0.8036481457473461,0.007647579754102907,0.12421565508487653,0.05398987386998977,0.8260869565217391,0.0,0.0,1.0
2023-11-13 20:00:00+01:00,0.0,0.2,0.05984054842606934,0.7134376377866156,0.3627759079390689,0.15740246590957563,0.12326106665338932,0.8695652173913043,0.0,0.0,1.0
2023-11-13 21:00:00+01:00,0.0,0.2,0.10748684831995803,0.6569598155037359,0.8187638150095538,0.12685882836417783,0.06091318990792094,0.9130434782608695,0.0,0.0,1.0
2023-11-13 22:00:00+01:00,0.0,0.2,0.04461305714050501,0.554628036521148,0.39849420915768086,0.20629062228270945,0.09222531526870137,0.9565217391304348,0.0,0.0,1.0
2023-11-13 23:00:00+01:00,0.0,0.2,0.1541746657730103,0.45481538876776917,0.8693882270966751,0.2641298953258031,0.1357204530761793,1.0,0.0,0.0,1.0
