datetime,solar_irradiance,kt,ambient_temperature,flow_rate,water_input_temperature,tank_temperature,water_output_temperature
2023-09-20 00:00:00+01:00,0.0,0.2,18.861411777363788,0.003653597392716822,19.12719369526796,24.867537987836553,22.460139246348337
2023-09-20 01:00:00+01:00,0.0,0.2,18.41385042073263,0.0045601619928046,18.284285240149835,23.31722564085723,21.16748870288107
2023-09-20 02:00:00+01:00,0.0,0.2,18.46672660735116,0.005156484546595306,16.77642630003363,22.93576492965024,20.667891679846072
2023-09-20 03:00:00+01:00,0.0,0.2,17.76675996777992,0.003064847291584951,17.664666314512317,24.02937904597657,22.50330386532144
2023-09-20 04:00:00+01:00,0.0,0.2,18.641293155680437,0.0025585992808407976,18.373202870399783,24.43951789246966,22.873958247792896
2023-09-20 05:00:00+01:00,0.0,0.2,18.327474181242394,0.002833488522848088,15.781987763569285,22.73262953515792,20.40286000550904
2023-09-20 06:00:00+01:00,6.963000000000001,0.33,18.202287317134218,0.002990550735698349,17.021584896803528,24.761470355574126,23.498706650689787
2023-09-20 07:00:00+01:00,109.59389999999999,0.57,19.91421793498191,0.007695094325794275,15.720889639917756,25.623690239725278,24.34113229039082
2023-09-20 08:00:00+01:00,269.2395,0.67,22.199169729637546,0.0024854221415454027,20.29711217178362,34.68561951109458,32.96701411289236
2023-09-20 09:00:00+01:00,419.78749999999997,0.71,23.86034424551861,0.003346368857630868,19.965122830459958,37.35838335344976,35.20493926827288
2023-09-20 10:00:00+01:00,562.2524999999999,0.75,25.474490420950396,0.0031223320222843534,17.19282792382689,45.39675197663163,43.80521270342895
2023-09-20 11:00:00+01:00,652.7906,0.77,25.588941680737612,0.005244173902017382,18.413288138449317,44.72796085331072,43.171729056104354
2023-09-20 12:00:00+01:00,669.4765000000001,0.77,25.80060019994217,0.004912620867995822,16.708620693976506,45.92315627622876,43.70931894884483
2023-09-20 13:00:00+01:00,629.432,0.76,26.715332688529028,0.0051495507449828394,15.55687306609014,43.95555982520472,42.94793356274085
2023-09-20 14:00:00+01:00,543.0374999999999,0.75,25.774335131660017,0.005919465266627957,15.59663022781929,41.41819236754767,39.12071159893746
2023-09-20 15:00:00+01:00,405.8064,0.72,24.945948746088245,0.0065040972383265,21.246250914114196,35.50516222495139,34.33947589727739
2023-09-20 16:00:00+01:00,243.57850000000002,0.67,24.160220654486846,0.006711311538431842,17.354065962385498,30.365884873598084,27.97917224059421
2023-09-20 17:00:00+01:00,82.016,0.55,23.540852406267902,0.007456161899322267,19.656690858746423,26.134658910071032,24.74944964943398
2023-09-20 18:00:00+01:00,2.3345000000000002,0.29,22.423611950908548,0.007492771490576922,16.65843324151897,23.008777107558572,21.35535276747122
2023-09-20 19:00:00+01:00,0.0,0.2,20.79088218616413,0.007028347477879399,16.30935874804526,22.11550102609088,21.02761567143427
2023-09-20 20:00:00+01:00,0.0,0.2,20.340425292241424,0.006861532599753979,17.3900779544706,22.69301151881215,20.31458167731182
2023-09-20 21:00:00+01:00,0.0,0.2,19.828976973937287,0.0059763900288073045,18.487154182841685,22.552789401687587,21.527876571737696
2023-09-20 22:00:00+01:00,0.0,0.2,19.60628228699301,0.006765608407167125,16.551818299391364,22.681031869528013,21.466847709763854
2023-09-20 23:00:00+01:00,0.0,0.2,19.167996290803462,0.006131742901779243,17.94874179719101,22.392298955730933,20.730270918161864
