datetime,solar_irradiance,kt,ambient_temperature,flow_rate,water_input_temperature,tank_temperature,water_output_temperature,hour,day_of_week,month,saison_hiver
2023-02-04 00:00:00+01:00,0.0,0.2,0.16088729177285,0.599440383356808,0.48939322647976935,0.09845373825615034,0.0,0.0,0.0,0.0,1.0
2023-02-04 01:00:00+01:00,0.0,0.2,0.10014008156030219,0.4399499461223646,0.10412576455896083,0.16955012499634758,0.1030340185143529,0.043478260869565216,0.0,0.0,1.0
2023-02-04 02:00:00+01:00,0.0,0.2,0.12571979233316732,0.2104675000613202,0.41443153478679506,0.10231831468953645,0.03345036557444647,0.08695652173913043,0.0,0.0,1.0
2023-02-04 03:00:00+01:00,0.0,0.2,0.1639923851340701,0.12277111066629154,0.6185060422658446,0.16887590247164774,0.12028199264680584,0.13043478260869565,0.0,0.0,1.0
2023-02-04 04:00:00+01:00,0.0,0.2,0.06677425977737761,0.06785573542190798,0.21442642378976862,0.16121093346266324,0.11647107615587704,0.17391304347826086,0.0,0.0,1.0
2023-02-04 05:00:00+01:00,0.0,0.2,0.028516162635334408,0.0,0.4681643827347315,0.23346151549593408,0.1356647866677042,0.21739130434782608,0.0,0.0,1.0
2023-02-04 06:00:00+01:00,0.0,0.2,0.0,0.1553108441860407,0.4337942401174304,0.09959810901452637,0.012954705223522267,0.2608695652173913,0.0,0.0,1.0
2023-02-04 07:00:00+01:00,0.005888677702679612,0.28,0.0016993753539317202,0.2713825039127302,0.34408750426867973,0.198028171262715,0.12102638265642807,0.30434782608695654,0.0,0.0,1.0
2023-02-04 08:00:00+01:00,0.1480384656839936,0.53,0.24254839393684724,1.0,0.0,0.2371788467553253,0.15447485911562586,0.34782608695652173,0.0,0.0,1.0
2023-02-04 09:00:00+01:00,0.41531608266231324,0.65,0.44017480809174936,0.2762853858933836,0.33698499219033295,0.4974561259621144,0.4262611286519028,0.3913043478260869,0.0,0.0,1.0
2023-02-04 10:00:00+01:00,0.6773397072260611,0.71,0.6404221146504516,0.35200956253795757,0.7229898896356592,0.6692304872376733,0.627540598930196,0.43478260869565216,0.0,0.0,1.0
2023-02-04 11:00:00+01:00,0.8515223245855674,0.73,0.7877977810505066,0.4728864462072041,0.1695240793947701,0.8481096089059343,0.8283728208961835,0.4782608695652174,0.0,0.0,1.0
2023-02-04 12:00:00+01:00,1.0,0.77,0.9311542314084291,0.4904702118835762,0.4322066831698721,1.0,1.0,0.5217391304347826,0.0,0.0,1.0
2023-02-04 13:00:00+01:00,0.9592272913171672,0.76,0.9620557197602511,0.6325880051432058,0.4818041795161445,0.8320000983416342,0.8188097730050242,0.5652173913043478,0.0,0.0,1.0
2023-02-04 14:00:00+01:00,0.8271094741989165,0.75,1.0,0.6663753221214495,0.7426379466802762,0.8189096533429843,0.7828505111733116,0.6086956521739131,0.0,0.0,1.0
2023-02-04 15:00:00+01:00,0.591880647619348,0.71,0.8991575907870129,0.6797075793816882,0.1728483981529333,0.5222161572530637,0.4498417994657843,0.6521739130434783,0.0,0.0,1.0
2023-02-04 16:00:00+01:00,0.3093598804538338,0.64,0.8712251574930814,0.6943475624315838,0.46012851683013434,0.36030458131493126,0.2904224547712516,0.6956521739130435,0.0,0.0,1.0
2023-02-04 17:00:00+01:00,0.05336144726272253,0.45,0.5746470585721073,0.896180629116661,1.0,0.09261452164166573,0.015630044644047936,0.7391304347826086,0.0,0.0,1.0
2023-02-04 18:00:00+01:00,0.0,0.2,0.42849843580814717,0.9149242690505046,0.557597686337429,0.10511909487593152,0.008297362992601864,0.7826086956521738,0.0,0.0,1.0
2023-02-04 19:00:00+01:00,0.0,0.2,0.41305912199035477,0.9585112617694282,0.45394139156701274,0.12477427809374086,0.060906817247146194,0.8260869565217391,0.0,0.0,1.0
2023-02-04 20:00:00+01:00,0.0,0.2,0.4010492247858293,0.7607645722208969,0.34086769580028875,0.13211712964912858,0.060441541983365155,0.8695652173913043,0.0,0.0,1.0
2023-02-04 21:00:00+01:00,0.0,0.2,0.43420779558088207,0.7150904229574346,0.3607642955912147,0.0,0.0,0.9130434782608695,0.0,0.0,1.0
2023-02-04 22:00:00+01:00,0.0,0.2,0.36936716560368454,0.6332867685297638,0.47018920771077255,0.09520696366970482,0.02898334186186624,0.9565217391304348,0.0,0.0,1.0
2023-02-04 23:00:00+01:00,0.0,0.2,0.3702358295370034,0.6580585599243196,0.7097742101882121,0.11028270217809821,0.04844249347600893,1.0,0.0,0.0,1.0
