datetime,solar_irradiance,kt,ambient_temperature,flow_rate,water_input_temperature,tank_temperature,water_output_temperature
2023-04-22 00:00:00+00:00,0.0,0.2,14.758162084076204,0.004926800346571708,14.687565981865951,22.451709658674332,20.877769858813227
2023-04-22 01:00:00+00:00,0.0,0.2,14.53797324894171,0.00448697928617517,13.754131085683705,21.899831050669075,20.306990882098365
2023-04-22 02:00:00+00:00,0.0,0.2,14.941972637298113,0.004091635120320641,13.85323892775016,22.204085217497767,20.0
2023-04-22 03:00:00+00:00,0.0,0.2,14.27477786591741,0.0030450603763035908,13.70726577774815,23.441439448974727,21.92706230977185
2023-04-22 04:00:00+00:00,0.0,0.2,13.738570405216404,0.0032455606110661462,13.189467499782737,23.36734808920087,21.780117753754308
2023-04-22 05:00:00+00:00,0.0,0.2,13.59485870127415,0.006777548439494303,14.129922741911743,22.925850945763237,20.82209542875629
2023-04-22 06:00:00+00:00,28.677599999999998,0.42,14.546894248337091,0.003943855628593473,14.55226318941835,23.482658706011133,21.27579195398227
2023-04-22 07:00:00+00:00,160.08,0.6,15.088711490204128,0.00304565450365048,13.070053972606665,30.05684474404053,28.11949452048743
2023-04-22 08:00:00+00:00,328.202,0.68,17.71822445039006,0.0029648082915828787,15.746746103343668,36.41320346682038,34.93634507933639
2023-04-22 09:00:00+00:00,497.7505,0.73,19.351165464486773,0.0029309024379012144,14.809815606390957,42.87769776328926,40.835192274129284
2023-04-22 10:00:00+00:00,621.465,0.75,21.09727244881681,0.004508873849232219,15.183730323117508,46.044540697456924,44.29697382563771
2023-04-22 11:00:00+00:00,650.2694,0.73,22.467031888880392,0.0043538746686846595,14.14650750586254,45.56513781954563,43.67385046277001
2023-04-22 12:00:00+00:00,669.1326,0.73,22.66490493313655,0.004607412731438687,14.874830753402565,47.93841763806748,45.676608989376426
2023-04-22 13:00:00+00:00,649.3131,0.73,23.07307289820188,0.006474810252346066,11.093805249570249,45.73388950095319,44.55793843676518
2023-04-22 14:00:00+00:00,537.306,0.7,22.757559322947742,0.0065656191953328055,15.343549357648882,39.82773603991925,37.519528265840265
2023-04-22 15:00:00+00:00,418.0599,0.67,22.618157357043582,0.0066187747813105675,10.902776120933147,36.70358249701251,34.632513400688836
2023-04-22 16:00:00+00:00,279.1026,0.63,22.1542437153304,0.006439298264041312,15.199130234733115,30.808139304692556,28.882111784703717
2023-04-22 17:00:00+00:00,123.3045,0.53,20.503498695274796,0.006364150607926186,12.165754143846343,26.50446597472536,25.235153529653996
2023-04-22 18:00:00+00:00,22.1046,0.38,18.934539632180346,0.006498313801836069,13.327847832833019,22.790881138629132,20.553696891328
2023-04-22 19:00:00+00:00,0.0,0.2,17.732545778314254,0.007247299502926782,16.94526873111255,22.98196915809897,21.016812202820997
2023-04-22 20:00:00+00:00,0.0,0.2,16.895794077740902,0.006522305340962585,15.96515717549603,21.245466431637677,20.0
2023-04-22 21:00:00+00:00,0.0,0.2,16.56161325727304,0.006369228822447472,15.370698270093898,22.497142300232436,20.812929233994364
2023-04-22 22:00:00+00:00,0.0,0.2,16.39178231503748,0.00632106585151149,13.299857099835878,21.651157492916916,20.0
2023-04-22 23:00:00+00:00,0.0,0.2,16.391182148771406,0.0065665354977542025,16.66496507742244,23.365569096678524,21.450218950960917
