datetime,solar_irradiance,kt,ambient_temperature,flow_rate,water_input_temperature,tank_temperature,water_output_temperature,hour,day_of_week,month,saison_été
2023-06-14 00:00:00+01:00,0.0,0.2,0.07216915821453496,0.43090352933627885,0.3907059591041273,0.09024855574288015,0.07192599161438162,0.0,0.0,0.0,1.0
2023-06-14 01:00:00+01:00,0.0,0.2,0.028748235285567247,0.3896836312124874,0.6433053953749877,0.0709796282979932,0.04133446518030648,0.043478260869565216,0.0,0.0,1.0
2023-06-14 02:00:00+01:00,0.0,0.2,0.0,0.33559988710064226,0.23976018555569212,0.057062645986993066,0.0470745174690822,0.08695652173913043,0.0,0.0,1.0
2023-06-14 03:00:00+01:00,0.0,0.2,0.03562066344373749,0.05325588478873999,0.8285035110194707,0.07956185348754186,0.08247530398895597,0.13043478260869565,0.0,0.0,1.0
2023-06-14 04:00:00+01:00,0.0,0.2,0.048755589143079536,0.06848920185701324,0.6603745599340205,0.11104957506049296,0.08999326165527621,0.17391304347826086,0.0,0.0,1.0
2023-06-14 05:00:00+01:00,0.0055109126608091814,0.31,0.01629345436069274,0.0,0.6856535800735961,0.09370059145930054,0.0939578591422442,0.21739130434782608,0.0,0.0,1.0
2023-06-14 06:00:00+01:00,0.0946907384524414,0.51,0.10105306248682355,0.9201607335239343,0.750235141093611,0.06875157162163081,0.07149655335181104,0.2608695652173913,0.0,0.0,1.0
2023-06-14 07:00:00+01:00,0.2572283585144529,0.61,0.23058874781144212,0.09137660905978418,0.32603533453107847,0.3358085967218989,0.3254755440874052,0.30434782608695654,0.0,0.0,1.0
2023-06-14 08:00:00+01:00,0.4460537786841128,0.67,0.47262941163496697,0.10574653165987924,0.43380208249114993,0.4956197158978959,0.4765432078633053,0.34782608695652173,0.0,0.0,1.0
2023-06-14 09:00:00+01:00,0.710204228608683,0.75,0.5632497994982923,0.0851001366983205,0.6045041870008907,0.7138325203985092,0.6887652548404736,0.3913043478260869,0.0,0.0,1.0
2023-06-14 10:00:00+01:00,0.8659783237688037,0.77,0.8231898609169002,0.13059802467978576,0.8264370108002628,0.8824997344190633,0.8777737867560843,0.43478260869565216,0.0,0.0,1.0
2023-06-14 11:00:00+01:00,0.9657041490095594,0.78,0.8648973091557846,0.2244852040521247,0.5576036876455452,0.9887672317943048,0.9765018522942491,0.4782608695652174,0.0,0.0,1.0
2023-06-14 12:00:00+01:00,0.9999999999999999,0.78,1.0,0.47387326782895034,0.5164016413874295,1.0,0.9999999999999999,0.5217391304347826,0.0,0.0,1.0
2023-06-14 13:00:00+01:00,0.9685424263329062,0.78,0.9303515130234405,0.685096211178376,0.11759695054528052,0.9511474651936211,0.932967752707324,0.5652173913043478,0.0,0.0,1.0
2023-06-14 14:00:00+01:00,0.8713583400929413,0.77,0.9450274540472674,0.5605921921281076,0.26930894136475914,0.8560875464825184,0.8608367942929384,0.6086956521739131,0.0,0.0,1.0
2023-06-14 15:00:00+01:00,0.7148759390801372,0.75,0.9406732356157845,0.754069378498585,0.417549228716696,0.6810192450028207,0.6943569641024726,0.6521739130434783,0.0,0.0,1.0
2023-06-14 16:00:00+01:00,0.5217153990190355,0.72,0.8001565918227755,0.8296839392515476,1.0,0.49816166761377145,0.48777195666539985,0.6956521739130435,0.0,0.0,1.0
2023-06-14 17:00:00+01:00,0.31245435685171574,0.67,0.6915154920703306,0.8058776699534489,0.4988570872626825,0.2582344966690646,0.2601833920039701,0.7391304347826086,0.0,0.0,1.0
2023-06-14 18:00:00+01:00,0.11798030490254792,0.57,0.5415203898477219,0.8572585829306549,0.29388603787070844,0.11322693430005581,0.12610116191835985,0.7826086956521738,0.0,0.0,1.0
2023-06-14 19:00:00+01:00,0.00651272448848087,0.33,0.2975909075305987,0.8884931720634957,0.5884428426613035,0.0,0.0,0.8260869565217391,0.0,0.0,1.0
2023-06-14 20:00:00+01:00,0.0,0.2,0.18603115274807713,1.0,0.6048295670927253,0.02695608147741868,0.031211145038253507,0.8695652173913043,0.0,0.0,1.0
2023-06-14 21:00:00+01:00,0.0,0.2,0.12173440638886612,0.7399681738761754,0.0,0.027554465051890964,0.03225357432133724,0.9130434782608695,0.0,0.0,1.0
2023-06-14 22:00:00+01:00,0.0,0.2,0.13804707859584298,0.6030210894713983,0.9771246669123101,0.07864125696937097,0.0582234552837495,0.9565217391304348,0.0,0.0,1.0
2023-06-14 23:00:00+01:00,0.0,0.2,0.12300770124300797,0.4942864722419247,0.12540165688164162,0.0423518760501439,0.03678485237578355,1.0,0.0,0.0,1.0
