datetime,solar_irradiance,kt,ambient_temperature,flow_rate,water_input_temperature,tank_temperature,water_output_temperature
2023-10-12 00:00:00+01:00,0.0,0.2,19.925039138531,0.0043893992811608875,18.66934605273011,23.143126331039255,21.0933195464422
2023-10-12 01:00:00+01:00,0.0,0.2,20.112913572244295,0.003973106312827309,20.148279897901038,25.014405446231006,22.93606402787985
2023-10-12 02:00:00+01:00,0.0,0.2,19.561635779497315,0.004253648201238289,21.37764319792483,23.162744027725033,21.496512062053753
2023-10-12 03:00:00+01:00,0.0,0.2,19.149861915396585,0.004140852286844283,21.10106178097965,23.098600414368125,21.125736406774003
2023-10-12 04:00:00+01:00,0.0,0.2,19.39134913691191,0.002828362336187891,17.91404756039192,23.416852304389963,21.71965011513844
2023-10-12 05:00:00+01:00,0.0,0.2,19.437745169486938,0.002163208848925251,18.869990398212796,24.52525109258161,23.29478223733385
2023-10-12 06:00:00+01:00,1.6794,0.27,19.359533692799914,0.0027453527388295066,20.902919002434814,24.987094361624223,23.91867902114126
2023-10-12 07:00:00+01:00,66.90180000000001,0.51,20.613261540930285,0.007338003707925051,18.727009569564114,25.618058992868168,23.798449619367148
2023-10-12 08:00:00+01:00,214.176,0.64,23.905143560729517,0.0029342128574475074,18.885728411169143,31.289649152085076,29.062632535435245
2023-10-12 09:00:00+01:00,365.50499999999994,0.7,26.906778405774265,0.003941149831064975,18.772561185911172,36.46771747564184,34.86607793614067
2023-10-12 10:00:00+01:00,486.69100000000003,0.73,29.597240069080605,0.004208597169565736,19.379898705501507,41.427171790876216,39.500165814175396
2023-10-12 11:00:00+01:00,553.4830000000001,0.74,30.76662669116633,0.0054732495591785345,20.148666735166167,41.985979337624045,40.97369189310269
2023-10-12 12:00:00+01:00,578.3625,0.75,31.24516126793076,0.0054524142167094,18.045969342377454,42.115701129669226,40.56464134557395
2023-10-12 13:00:00+01:00,536.0412,0.74,31.079416032570258,0.005727957479310583,20.55193712329205,40.093299295520964,37.808525909402405
2023-10-12 14:00:00+01:00,439.94159999999994,0.72,31.041379106811547,0.006403297494758152,17.291913343471087,38.04447526619894,36.635259905875124
2023-10-12 15:00:00+01:00,302.51840000000004,0.68,30.64203525514754,0.005850484587718238,20.890691228200488,32.811109964136634,30.93336026013498
2023-10-12 16:00:00+01:00,147.162,0.6,28.42071727475514,0.007052570702593075,20.26339791984797,26.37322218489582,24.12218128413842
2023-10-12 17:00:00+01:00,20.880000000000003,0.4,26.568518280103373,0.006078247553500806,19.955808710571066,23.86077696883631,22.455244882253044
2023-10-12 18:00:00+01:00,0.0,0.2,24.27532627845343,0.00655469516866125,16.403709923454624,21.103933762536254,20.0
2023-10-12 19:00:00+01:00,0.0,0.2,23.044552678427905,0.008380588917463459,16.909222934409684,22.681839466564163,21.674044582736013
2023-10-12 20:00:00+01:00,0.0,0.2,22.074526911991867,0.006286587703950441,18.24307937555979,24.612314398314187,22.401737962039228
2023-10-12 21:00:00+01:00,0.0,0.2,22.47311237906816,0.0062555086352705045,21.12673471664688,21.994881364103744,21.12673471664688
2023-10-12 22:00:00+01:00,0.0,0.2,21.69274034956779,0.006702191552205866,18.7549972341665,22.62824208779665,21.430788161765197
2023-10-12 23:00:00+01:00,0.0,0.2,21.447144460275574,0.005305481033659597,20.226592029087627,22.32118851667316,20.83227891154823
