datetime,solar_irradiance,kt,ambient_temperature,flow_rate,water_input_temperature,tank_temperature,water_output_temperature,hour,day_of_week,month,saison_printemps
2023-05-04 00:00:00+01:00,0.0,0.2,0.14757745578555648,0.46402932429848753,0.3012950678904769,0.045665670189971586,0.053662795816833864,0.0,0.0,0.0,1.0
2023-05-04 01:00:00+01:00,0.0,0.2,0.1393552948879324,0.3424941045612012,0.34203608809647257,0.010845231732514504,0.0,0.043478260869565216,0.0,0.0,1.0
2023-05-04 02:00:00+01:00,0.0,0.2,0.11987458674248197,0.2048964037164649,0.4312228662385369,0.1691546725759936,0.14374286098707945,0.08695652173913043,0.0,0.0,1.0
2023-05-04 03:00:00+01:00,0.0,0.2,0.0340964104802155,0.08612557987185698,0.5460355021018226,0.10632963758091729,0.10337411354623205,0.13043478260869565,0.0,0.0,1.0
2023-05-04 04:00:00+01:00,0.0,0.2,0.0389123710646615,0.0,0.6071708603306956,0.11416954486095698,0.11133916861142423,0.17391304347826086,0.0,0.0,1.0
2023-05-04 05:00:00+01:00,0.0,0.2,0.023425476838506043,0.16092377700648242,0.17907025869964244,0.1268726909895439,0.1355062401249627,0.21739130434782608,0.0,0.0,1.0
2023-05-04 06:00:00+01:00,0.039333052405761564,0.3,0.09569238876702446,0.8688634008163664,0.15349461150315102,0.09171604896984831,0.05072271243229842,0.2608695652173913,0.0,0.0,1.0
2023-05-04 07:00:00+01:00,0.1369100520992951,0.38,0.20748661997733375,0.13494049665269525,0.21687931763463686,0.3050457712394974,0.3345448668230855,0.30434782608695654,0.0,0.0,1.0
2023-05-04 08:00:00+01:00,0.3293012565124119,0.48,0.38493610827697733,0.13678216588021253,0.3888239069022843,0.47537360367089887,0.4808042786827691,0.34782608695652173,0.0,0.0,1.0
2023-05-04 09:00:00+01:00,0.5440545510266626,0.54,0.6591002493719489,0.12377459666258106,0.35434714485068275,0.5981379921779093,0.6174071780307482,0.3913043478260869,0.0,0.0,1.0
2023-05-04 10:00:00+01:00,0.68800796812749,0.56,0.6733581800680608,0.34102481098719084,0.4517761743592903,0.765018055692976,0.7356547913251337,0.43478260869565216,0.0,0.0,1.0
2023-05-04 11:00:00+01:00,0.9664725712534477,0.64,0.9336743733244237,0.4096283010366256,0.5580888851660184,0.9999999999999998,1.0,0.4782608695652174,0.0,0.0,1.0
2023-05-04 12:00:00+01:00,1.0,0.64,0.9807844942923865,0.5213027580562227,1.0,0.954370927035759,0.9856227846968761,0.5217391304347826,0.0,0.0,1.0
2023-05-04 13:00:00+01:00,0.6934833741955255,0.54,1.0,0.726670049301484,0.6028739976100415,0.6976619125861707,0.670257655964116,0.5652173913043478,0.0,0.0,1.0
2023-05-04 14:00:00+01:00,0.6735810603738891,0.56,0.9044660291831961,0.6362000299529694,0.6646122951141087,0.6444861803779873,0.640200718152879,0.6086956521739131,0.0,0.0,1.0
2023-05-04 15:00:00+01:00,0.43321751455715596,0.49,0.7918753435122348,0.48246105722986987,0.3744982588931953,0.6061573247974243,0.5699751138897811,0.6521739130434783,0.0,0.0,1.0
2023-05-04 16:00:00+01:00,0.1884584737971192,0.37,0.7493518937966392,0.9736812090832146,0.14824257508212169,0.16968804414848493,0.14467055770696158,0.6956521739130435,0.0,0.0,1.0
2023-05-04 17:00:00+01:00,0.09128409439166411,0.32,0.6208667119261002,0.8143778894532637,0.0,0.09883772031626337,0.12734553425410566,0.7391304347826086,0.0,0.0,1.0
2023-05-04 18:00:00+01:00,0.02693380324854428,0.27,0.3921241618520974,0.7619815566364548,0.32211255882898016,0.10294864178776275,0.07167995073903732,0.7826086956521738,0.0,0.0,1.0
2023-05-04 19:00:00+01:00,0.0,0.2,0.24692289862428973,0.9999999999999999,0.1953114453414848,0.02397454276361266,0.0,0.8260869565217391,0.0,0.0,1.0
2023-05-04 20:00:00+01:00,0.0,0.2,0.22533222898748573,0.8504175136108633,0.47019025239076484,0.07597427231278475,0.06566162114170715,0.8695652173913043,0.0,0.0,1.0
2023-05-04 21:00:00+01:00,0.0,0.2,0.03588373596706873,0.8200577504790422,0.3244379828858728,0.06540034755806534,0.029099813164848998,0.9130434782608695,0.0,0.0,1.0
2023-05-04 22:00:00+01:00,0.0,0.2,0.049861382199619,0.6267470415219066,0.7788545989453821,0.1015978606910235,0.12138294682074546,0.9565217391304348,0.0,0.0,1.0
2023-05-04 23:00:00+01:00,0.0,0.2,0.0,0.7765078352089906,0.48637304955887783,0.0,0.000796122900325269,1.0,0.0,0.0,1.0
