datetime,solar_irradiance,kt,ambient_temperature,flow_rate,water_input_temperature,tank_temperature,water_output_temperature
2023-08-07 00:00:00+01:00,0.0,0.2,24.429380714265747,0.005080796667877955,22.0,22.5287753600618,22.0
2023-08-07 01:00:00+01:00,0.0,0.2,24.25579666577619,0.005052668788733575,21.922882016430083,22.210523828823636,21.922882016430083
2023-08-07 02:00:00+01:00,0.0,0.2,23.514680225049844,0.0036464233648940466,20.708586746505585,23.087725306753402,21.703271776596623
2023-08-07 03:00:00+01:00,0.0,0.2,23.51752727564904,0.003377662886947783,21.604708860947675,23.31377061330681,21.604708860947675
2023-08-07 04:00:00+01:00,0.0,0.2,21.997311937377173,0.0037913348849058087,22.0,25.279631477272236,23.98115751667988
2023-08-07 05:00:00+01:00,0.0,0.2,22.448323745750795,0.003000172707534779,19.445741014659937,22.712557635405204,20.75864349233984
2023-08-07 06:00:00+01:00,16.374,0.3,22.489728446551904,0.007646415037571568,21.035393576981114,23.355195913773702,22.100639661344385
2023-08-07 07:00:00+01:00,76.3338,0.41,24.3829345689363,0.003803153397604,21.50240787781688,25.365391323209572,23.263519476233398
2023-08-07 08:00:00+01:00,177.275,0.5,26.630543652069957,0.0033092673823688877,21.413229540685535,30.109120169743427,28.9089294605399
2023-08-07 09:00:00+01:00,327.9515,0.59,27.883327115314433,0.0028911821856263233,19.93048452037735,36.56463312871264,34.4837173603865
2023-08-07 10:00:00+01:00,485.5422,0.66,30.573998033000635,0.004589179531342915,22.0,39.88438174899311,38.00504380194426
2023-08-07 11:00:00+01:00,581.4078,0.69,32.51963034815826,0.004438349602104179,21.948624467038137,43.94351261942635,41.76221463423083
2023-08-07 12:00:00+01:00,618.331,0.7,33.87720444632189,0.005005285934327845,22.0,43.62351103978421,41.587812795243735
2023-08-07 13:00:00+01:00,567.6844000000001,0.68,33.22882500684944,0.005588945384402845,22.0,42.740900573787115,41.03566998666981
2023-08-07 14:00:00+01:00,496.98,0.66,32.89243629398457,0.00489197303703568,21.308962503534882,39.94092366506939,37.49507795640023
2023-08-07 15:00:00+01:00,371.42960000000005,0.62,31.304789719620125,0.006476205865760976,22.0,35.21826034239962,33.94762605652369
2023-08-07 16:00:00+01:00,187.81,0.5,29.44162350923081,0.006827543050001461,21.25737443667408,28.39220509313523,26.727647844191974
2023-08-07 17:00:00+01:00,84.0992,0.41,28.477471006442347,0.0076085053178149365,21.872875048341704,23.567185048095293,21.872875048341704
2023-08-07 18:00:00+01:00,23.52,0.32,27.00491850211617,0.00722249080600946,22.0,23.42166101940236,22.216599879626237
2023-08-07 19:00:00+01:00,0.6200000000000001,0.2,25.525805885131174,0.0076188591892145064,22.0,21.553467293356903,22.0
2023-08-07 20:00:00+01:00,0.0,0.2,25.258788935283185,0.0065024629150665725,20.08313234175097,23.612404338640907,22.073560787402354
2023-08-07 21:00:00+01:00,0.0,0.2,26.11532432876952,0.007060928621314053,22.0,20.740546225035807,22.0
2023-08-07 22:00:00+01:00,0.0,0.2,27.67914434359297,0.005601419444053329,20.368451875869077,21.284906626362893,20.368451875869077
2023-08-07 23:00:00+01:00,0.0,0.2,28.370726192552222,0.005362682658148606,22.0,23.366801096017422,22.0
