datetime,solar_irradiance,kt,ambient_temperature,flow_rate,water_input_temperature,tank_temperature,water_output_temperature,hour,day_of_week,month,saison_hiver
2023-01-31 00:00:00+01:00,0.0,0.2,0.08571592823972085,0.5621183048119702,0.734386507445798,0.12048475202575837,0.11670578249858754,0.0,0.0,0.0,1.0
2023-01-31 01:00:00+01:00,0.0,0.2,0.07689790991570344,0.3532416447272567,0.4568198078639292,0.11609000007695314,0.06590266638044007,0.043478260869565216,0.0,0.0,1.0
2023-01-31 02:00:00+01:00,0.0,0.2,0.0696405968944741,0.1890900006685371,0.9384885838464732,0.1177989952019427,0.0706179926441377,0.08695652173913043,0.0,0.0,1.0
2023-01-31 03:00:00+01:00,0.0,0.2,0.0,0.22428590320886632,0.8857809459211206,0.08934582501901067,0.0486271460338783,0.13043478260869565,0.0,0.0,1.0
2023-01-31 04:00:00+01:00,0.0,0.2,0.04525485345358626,0.07413844081586907,0.0,0.06960034142352622,0.08290586134402766,0.17391304347826086,0.0,0.0,1.0
2023-01-31 05:00:00+01:00,0.0,0.2,0.03055472624158917,0.21490366601712885,0.7364395903920837,0.10332085013794434,0.08801971402637765,0.21739130434782608,0.0,0.0,1.0
2023-01-31 06:00:00+01:00,0.0,0.2,0.010921965256789568,0.0,0.5937207525421038,0.19608047121792338,0.13630727374857843,0.2608695652173913,0.0,0.0,1.0
2023-01-31 07:00:00+01:00,0.0049169495555627255,0.25,0.01896749069810566,0.155370314686319,0.49409224391001305,0.20014984292254945,0.21148038633297106,0.30434782608695654,0.0,0.0,1.0
2023-01-31 08:00:00+01:00,0.13006914796373767,0.45,0.12800858043259988,1.0,0.9999999999999998,0.0951934606069822,0.09113299370114936,0.34782608695652173,0.0,0.0,1.0
2023-01-31 09:00:00+01:00,0.4072261832642093,0.58,0.37878040130018076,0.03831021735621487,0.9060756174199169,0.4095915614394088,0.38859024145840526,0.3913043478260869,0.0,0.0,1.0
2023-01-31 10:00:00+01:00,0.6843533464531647,0.64,0.6250475643720352,0.08869548479062572,0.3559681978538556,0.721045974552996,0.7158292782270987,0.43478260869565216,0.0,0.0,1.0
2023-01-31 11:00:00+01:00,0.8878350007945982,0.67,0.8581379954310122,0.30536074786062606,0.6787885818532748,0.7974880615302626,0.7767738131768283,0.4782608695652174,0.0,0.0,1.0
2023-01-31 12:00:00+01:00,1.0,0.69,0.9387263986549836,0.30613233527666484,0.27241641705430975,1.0,1.0,0.5217391304347826,0.0,0.0,1.0
2023-01-31 13:00:00+01:00,0.9451249311447831,0.68,0.9945629399213178,0.5248396937583635,0.3507298835010684,0.8998362764167736,0.8605734174595248,0.5652173913043478,0.0,0.0,1.0
2023-01-31 14:00:00+01:00,0.7041277283693054,0.62,1.0,0.5918899264382205,0.8336778974981276,0.6572768974340235,0.6097995303775079,0.6086956521739131,0.0,0.0,1.0
2023-01-31 15:00:00+01:00,0.5328109298471385,0.61,0.8663823648019762,0.9008922681236318,0.7608768536617854,0.5893991364451296,0.5371341559673768,0.6521739130434783,0.0,0.0,1.0
2023-01-31 16:00:00+01:00,0.27428333817261547,0.55,0.7914465756069298,0.7293675216385966,0.7871198116606732,0.2513068247173895,0.21783781526810397,0.6956521739130435,0.0,0.0,1.0
2023-01-31 17:00:00+01:00,0.04231802805827691,0.38,0.5438286993723238,0.8133078689441995,0.7494385724185293,0.12899521265076452,0.14051000175589223,0.7391304347826086,0.0,0.0,1.0
2023-01-31 18:00:00+01:00,0.0,0.2,0.4041118953083449,0.8398923900523108,0.6156908580971947,0.020061312215625016,0.0,0.7826086956521738,0.0,0.0,1.0
2023-01-31 19:00:00+01:00,0.0,0.2,0.3414537834676121,0.7942486866440088,0.8387627587292064,0.0,0.0,0.8260869565217391,0.0,0.0,1.0
2023-01-31 20:00:00+01:00,0.0,0.2,0.3399959018095813,0.7995973744420035,0.34423731597078566,0.04913238978727996,0.06039665256506166,0.8695652173913043,0.0,0.0,1.0
2023-01-31 21:00:00+01:00,0.0,0.2,0.2752237683179066,0.6548046075825191,0.7441055494830775,0.036509804449933236,0.0,0.9130434782608695,0.0,0.0,1.0
2023-01-31 22:00:00+01:00,0.0,0.2,0.23200020201670135,0.5484207353495589,0.25386729257896,0.09420930750478385,0.0968511934912355,0.9565217391304348,0.0,0.0,1.0
2023-01-31 23:00:00+01:00,0.0,0.2,0.2359196764656999,0.4662481048961451,0.35262370191531067,0.13131845078039617,0.11113778808767294,1.0,0.0,0.0,1.0
