datetime,solar_irradiance,kt,ambient_temperature,flow_rate,water_input_temperature,tank_temperature,water_output_temperature,hour,day_of_week,month,saison_automne
2023-10-05 00:00:00+01:00,0.0,0.2,0.12785548405982494,0.48515490276846485,1.0000000000000009,0.10328159886234145,0.06410977280404251,0.0,0.0,0.0,1.0
2023-10-05 01:00:00+01:00,0.0,0.2,0.16821569839160233,0.34994861216200734,0.4379716023237794,0.20479079278826973,0.1044939512312606,0.043478260869565216,0.0,0.0,1.0
2023-10-05 02:00:00+01:00,0.0,0.2,0.13156562435054742,0.28582296162447196,1.0000000000000009,0.08340822005254633,0.06410977280404251,0.08695652173913043,0.0,0.0,1.0
2023-10-05 03:00:00+01:00,0.0,0.2,0.033023606441517916,0.16359808760762207,1.0000000000000009,0.19572536816838926,0.09178272280930067,0.13043478260869565,0.0,0.0,1.0
2023-10-05 04:00:00+01:00,0.0,0.2,0.011944718306903024,0.00486999635628127,0.6597134608795052,0.13338264494040386,0.043655738974770486,0.17391304347826086,0.0,0.0,1.0
2023-10-05 05:00:00+01:00,0.0,0.2,0.0038400119515542563,0.0,0.9583136798309262,0.12243235130728358,0.05784042768332087,0.21739130434782608,0.0,0.0,1.0
2023-10-05 06:00:00+01:00,0.005145612758964413,0.28,0.0,0.057333915299453975,0.4273151951777354,0.1388106016559698,0.0873407744853627,0.2608695652173913,0.0,0.0,1.0
2023-10-05 07:00:00+01:00,0.13705918801691858,0.5,0.050281430191486454,0.9650242510504791,0.8779927325264234,0.21607332070768837,0.10456713531245376,0.30434782608695654,0.0,0.0,1.0
2023-10-05 08:00:00+01:00,0.3461904377042177,0.57,0.2874984819186186,0.02771472420779819,0.32832378296729914,0.4302516355963688,0.39292591064886717,0.34782608695652173,0.0,0.0,1.0
2023-10-05 09:00:00+01:00,0.6490191777026014,0.66,0.5158241880429473,0.12370710454879952,0.443560936907164,0.7962590148065551,0.8015118860686796,0.3913043478260869,0.0,0.0,1.0
2023-10-05 10:00:00+01:00,0.8427605423483546,0.68,0.8134120071855047,0.4423169227605813,1.0000000000000009,0.8971550897959781,0.8944961152681525,0.43478260869565216,0.0,0.0,1.0
2023-10-05 11:00:00+01:00,0.9750801476332877,0.7,1.0,0.5100362542168603,1.0000000000000009,0.991726513991287,0.9451001722708754,0.4782608695652174,0.0,0.0,1.0
2023-10-05 12:00:00+01:00,1.0,0.7,0.9541586026328668,0.45717324519991787,0.4570842308770162,1.0000000000000002,1.0,0.5217391304347826,0.0,0.0,1.0
2023-10-05 13:00:00+01:00,0.722551600451059,0.61,0.9114684983737473,0.3935735112801496,0.48932277768398436,0.774974820993547,0.741232938353571,0.5652173913043478,0.0,0.0,1.0
2023-10-05 14:00:00+01:00,0.5325035696004742,0.56,0.9042064693973031,0.6736258174767428,0.5244618388668325,0.6708174543275738,0.6088004116160581,0.6086956521739131,0.0,0.0,1.0
2023-10-05 15:00:00+01:00,0.3347823409651584,0.5,0.827343391146206,0.9999999999999999,0.0,0.4363409664092701,0.35262187493554054,0.6521739130434783,0.0,0.0,1.0
2023-10-05 16:00:00+01:00,0.1588133531922427,0.43,0.7067465679390459,0.6340352295587611,1.0000000000000009,0.23512272464549766,0.12749163464112478,0.6956521739130435,0.0,0.0,1.0
2023-10-05 17:00:00+01:00,0.03203403724700096,0.31,0.530341274749289,0.9883872446274439,1.0000000000000009,0.09989421313296587,0.06410977280404251,0.7391304347826086,0.0,0.0,1.0
2023-10-05 18:00:00+01:00,0.0,0.2,0.2748618808896848,0.884946917887452,0.6303984768706155,0.03923816155799331,0.008524163514365801,0.7826086956521738,0.0,0.0,1.0
2023-10-05 19:00:00+01:00,0.0,0.2,0.14803590594012261,0.915424411741573,0.5737193496905046,0.0,0.0,0.8260869565217391,0.0,0.0,1.0
2023-10-05 20:00:00+01:00,0.0,0.2,0.15772224591716677,0.7962587774505078,1.0000000000000009,0.13874072697365292,0.07391304290726075,0.8695652173913043,0.0,0.0,1.0
2023-10-05 21:00:00+01:00,0.0,0.2,0.07329618006840377,0.9090802181783088,0.9717000881685385,0.047781974079329936,0.05985365440745993,0.9130434782608695,0.0,0.0,1.0
2023-10-05 22:00:00+01:00,0.0,0.2,0.17498347189822638,0.5336429137298414,0.10176648085860851,0.16918643177672688,0.05712497266244099,0.9565217391304348,0.0,0.0,1.0
2023-10-05 23:00:00+01:00,0.0,0.2,0.14009856322984193,0.6228545854733402,0.6853815896926116,0.10453423230847858,0.016793257756663627,1.0,0.0,0.0,1.0
