datetime,solar_irradiance,kt,ambient_temperature,flow_rate,water_input_temperature,tank_temperature,water_output_temperature,hour,day_of_week,month,saison_été
2023-06-05 00:00:00+01:00,0.0,0.2,0.1432976656500471,0.4519718222869078,0.4134313666522269,0.08140095046689422,0.08038340234851815,0.0,0.0,0.0,1.0
2023-06-05 01:00:00+01:00,0.0,0.2,0.12883464310325188,0.17882662894244739,0.668332795671641,0.0641314743247271,0.03372576101304303,0.043478260869565216,0.0,0.0,1.0
2023-06-05 02:00:00+01:00,0.0,0.2,0.1215059262286653,0.31214415689815855,0.6539768796954228,0.0,0.0,0.08695652173913043,0.0,0.0,1.0
2023-06-05 03:00:00+01:00,0.0,0.2,0.0,0.1542863673689684,0.9544583389927705,0.07546291486437351,0.04563461439809313,0.13043478260869565,0.0,0.0,1.0
2023-06-05 04:00:00+01:00,0.0,0.2,0.06016576420699993,0.030722008891387542,0.2017752833615809,0.107729373184419,0.07104474507115344,0.17391304347826086,0.0,0.0,1.0
2023-06-05 05:00:00+01:00,0.003286955924284586,0.23,0.020070222896638512,0.14576254675848332,0.46315380295534103,0.05676875244633306,0.06206972102334296,0.21739130434782608,0.0,0.0,1.0
2023-06-05 06:00:00+01:00,0.06885293208286097,0.42,0.14002534706910374,0.8164109401797599,0.2875873451451243,0.1274140345028567,0.08683689845469422,0.2608695652173913,0.0,0.0,1.0
2023-06-05 07:00:00+01:00,0.22103844171905598,0.54,0.282362378599994,0.0,0.6499985887363753,0.2964270255144352,0.2862247808023144,0.30434782608695654,0.0,0.0,1.0
2023-06-05 08:00:00+01:00,0.41961235356762516,0.62,0.4740443105440515,0.1191666089187382,0.010975086303898873,0.44558904990849246,0.4556210175347124,0.34782608695652173,0.0,0.0,1.0
2023-06-05 09:00:00+01:00,0.6374605792023087,0.68,0.6597500364893922,0.07834325969117939,0.07353915512649767,0.7070504563910969,0.6755942730046038,0.3913043478260869,0.0,0.0,1.0
2023-06-05 10:00:00+01:00,0.857221477893435,0.73,0.8822430194551849,0.30517367405536744,0.787677682275397,0.7893175241058148,0.7882864580196545,0.43478260869565216,0.0,0.0,1.0
2023-06-05 11:00:00+01:00,0.9792023085643616,0.75,0.9319424143865622,0.29802245331706245,0.9176987447140785,0.9591294052528416,0.9525048281999611,0.4782608695652174,0.0,0.0,1.0
2023-06-05 12:00:00+01:00,1.0,0.75,1.0,0.4514086756210025,0.8231732179091962,1.0,1.0,0.5217391304347826,0.0,0.0,1.0
2023-06-05 13:00:00+01:00,0.944039575389055,0.74,0.9502148092028211,0.7056783339866814,0.87033270133943,0.880379303335953,0.8812381352871894,0.5652173913043478,0.0,0.0,1.0
2023-06-05 14:00:00+01:00,0.8266606204266722,0.72,0.786358485231279,0.5734149905065657,0.6726024056996329,0.8282060493100298,0.8492562469680358,0.6086956521739131,0.0,0.0,1.0
2023-06-05 15:00:00+01:00,0.5797547150365866,0.65,0.729388040727931,0.8924329230775745,0.9824207894262154,0.5420132155998012,0.5344666391587176,0.6521739130434783,0.0,0.0,1.0
2023-06-05 16:00:00+01:00,0.3640715929781168,0.58,0.7303713228874873,0.75808098147871,1.0,0.3696686733109875,0.35407571684554195,0.6956521739130435,0.0,0.0,1.0
2023-06-05 17:00:00+01:00,0.176493593046824,0.49,0.6659613988807784,0.8347642632734489,0.7609097022620195,0.2336890346122792,0.23375116280058938,0.7391304347826086,0.0,0.0,1.0
2023-06-05 18:00:00+01:00,0.05406080593630836,0.38,0.6156269308477196,1.0,0.8868192660452392,0.09497393139276733,0.06269903631032114,0.7826086956521738,0.0,0.0,1.0
2023-06-05 19:00:00+01:00,0.0017534095984059915,0.2,0.41693349053049555,0.9839383564184963,0.27857732727650397,0.07204175789511158,0.07732656477253719,0.8260869565217391,0.0,0.0,1.0
2023-06-05 20:00:00+01:00,0.0,0.2,0.3159078818418255,0.8045911748894499,0.0,0.05842738905424105,0.037278971574215114,0.8695652173913043,0.0,0.0,1.0
2023-06-05 21:00:00+01:00,0.0,0.2,0.32744474134831947,0.9785420361263375,0.6036318837824952,0.07959417423809767,0.04822160026252764,0.9130434782608695,0.0,0.0,1.0
2023-06-05 22:00:00+01:00,0.0,0.2,0.3044183812865455,0.8889488844253799,0.3020926598991793,0.03438614898855341,0.02999205512705705,0.9565217391304348,0.0,0.0,1.0
2023-06-05 23:00:00+01:00,0.0,0.2,0.32867866175870475,0.7084497030611834,0.8059300679258921,0.060970207617423444,0.022003336415136632,1.0,0.0,0.0,1.0
