datetime,solar_irradiance,kt,ambient_temperature,flow_rate,water_input_temperature,tank_temperature,water_output_temperature,hour,day_of_week,month,saison_été
2023-07-02 00:00:00+01:00,0.0,0.2,0.08367128653580469,0.5554225527767398,0.6715113609168286,0.09831248230814194,0.05664746639369589,0.0,0.0,0.0,1.0
2023-07-02 01:00:00+01:00,0.0,0.2,0.054239564306289845,0.31914834936650394,0.5784805998187466,0.07640482497349699,0.050735413760702786,0.043478260869565216,0.0,0.0,1.0
2023-07-02 02:00:00+01:00,0.0,0.2,0.0,0.3593555216327846,0.8416336293683315,0.023607193338470944,0.01831676359461687,0.08695652173913043,0.0,0.0,1.0
2023-07-02 03:00:00+01:00,0.0,0.2,0.01826779014893476,0.039015791508143716,0.9711222750664046,0.061462640287750614,0.03866607301835168,0.13043478260869565,0.0,0.0,1.0
2023-07-02 04:00:00+01:00,0.0,0.2,0.03262207757443192,0.04205252911480872,0.6054778858755911,0.0919323993126786,0.0787075107070846,0.17391304347826086,0.0,0.0,1.0
2023-07-02 05:00:00+01:00,0.003405048043252935,0.26,0.030662052810151996,0.19641781183612095,0.6318266438967255,0.09370309864774562,0.029963397349653587,0.21739130434782608,0.0,0.0,1.0
2023-07-02 06:00:00+01:00,0.0897036165504104,0.49,0.22154100314451153,0.8445728954364811,0.5506020579236912,0.13000368908713988,0.11720776196560345,0.2608695652173913,0.0,0.0,1.0
2023-07-02 07:00:00+01:00,0.2924186906462728,0.63,0.3906832076374118,0.1505387253430822,0.7588040647801497,0.3182003425957458,0.29272576822885776,0.30434782608695654,0.0,0.0,1.0
2023-07-02 08:00:00+01:00,0.5172052273300277,0.69,0.6548105426669699,0.007255974836678947,0.0,0.5927754162563939,0.5905967867746929,0.34782608695652173,0.0,0.0,1.0
2023-07-02 09:00:00+01:00,0.7351226993865032,0.73,0.7396129116826229,0.0,0.35031563247679554,0.7763835887357213,0.758196537820516,0.3913043478260869,0.0,0.0,1.0
2023-07-02 10:00:00+01:00,0.87820713225201,0.74,0.8789993008860404,0.37760516373808706,1.0,0.9012844128125359,0.9331442819325027,0.43478260869565216,0.0,0.0,1.0
2023-07-02 11:00:00+01:00,0.9416666666666668,0.73,0.9718493200963052,0.3039267507798229,1.0,0.9099204425921192,0.9351009227383518,0.4782608695652174,0.0,0.0,1.0
2023-07-02 12:00:00+01:00,0.9648466257668712,0.73,0.987978118170747,0.6757871808114257,0.29574268997846076,0.9607294156391311,0.9649137714521709,0.5217391304347826,0.0,0.0,1.0
2023-07-02 13:00:00+01:00,1.0,0.75,1.0,0.6775880083956809,0.6835429095831813,1.0,1.0,0.5652173913043478,0.0,0.0,1.0
2023-07-02 14:00:00+01:00,0.8897330307869009,0.74,0.9713313821513321,0.6567249142288623,0.2106343919670186,0.9069507239584624,0.9158889703909541,0.6086956521739131,0.0,0.0,1.0
2023-07-02 15:00:00+01:00,0.7106364680505366,0.71,0.985407676011286,0.9482047293440772,0.8685338415229396,0.6864329994876881,0.6578591202943016,0.6521739130434783,0.0,0.0,1.0
2023-07-02 16:00:00+01:00,0.42078157828388946,0.61,0.8729969803130571,0.9633046588009757,0.8588865909740591,0.39517870706801617,0.36237479024843333,0.6956521739130435,0.0,0.0,1.0
2023-07-02 17:00:00+01:00,0.2474874639325434,0.56,0.7641855405349456,0.9775172744289387,0.8882342834432597,0.25425033724369905,0.20736286696749318,0.7391304347826086,0.0,0.0,1.0
2023-07-02 18:00:00+01:00,0.08949491553912095,0.46,0.5956161133188962,0.8888776236916187,0.6777740099035228,0.10382209327801595,0.0715532449477928,0.7826086956521738,0.0,0.0,1.0
2023-07-02 19:00:00+01:00,0.006008348040451579,0.28,0.45165914968789167,0.9932872801441353,0.38220648833242876,0.03586145707232513,0.0,0.8260869565217391,0.0,0.0,1.0
2023-07-02 20:00:00+01:00,0.0,0.2,0.2889613747086113,0.9503968318266427,0.9307751069745684,0.05158841858699348,0.03232546297145522,0.8695652173913043,0.0,0.0,1.0
2023-07-02 21:00:00+01:00,0.0,0.2,0.1615256909184355,0.9999999999999998,0.9122903387514558,0.0,0.02942055755546069,0.9130434782608695,0.0,0.0,1.0
2023-07-02 22:00:00+01:00,0.0,0.2,0.24748761485813153,0.6838330727322335,0.4919170754393134,0.038690864365509725,0.0010688229250508385,0.9565217391304348,0.0,0.0,1.0
2023-07-02 23:00:00+01:00,0.0,0.2,0.12424988348700428,0.7489031970843136,1.0,0.0027793374886752042,0.04320424512571486,1.0,0.0,0.0,1.0
