datetime,solar_irradiance,kt,ambient_temperature,flow_rate,water_input_temperature,tank_temperature,water_output_temperature,hour,day_of_week,month,saison_été
2023-06-28 00:00:00+01:00,0.0,0.2,0.10832390932817981,0.47824169148928475,0.8428281871761953,0.08254471021653587,0.04536490523325154,0.0,0.0,0.0,1.0
2023-06-28 01:00:00+01:00,0.0,0.2,0.043368061615668196,0.5761152568970248,1.0,0.10895428752104397,0.06591712617443257,0.043478260869565216,0.0,0.0,1.0
2023-06-28 02:00:00+01:00,0.0,0.2,0.0,0.28058335057128925,0.9064993644470984,0.14966555995512898,0.11235650484342574,0.08695652173913043,0.0,0.0,1.0
2023-06-28 03:00:00+01:00,0.0,0.2,0.06508156097223683,0.2028528149853176,0.6589359369537853,0.08763032129821235,0.021318645996051266,0.13043478260869565,0.0,0.0,1.0
2023-06-28 04:00:00+01:00,0.0,0.2,0.05897404742488188,0.0,0.8771542441805344,0.14998779144755725,0.06430172922608424,0.17391304347826086,0.0,0.0,1.0
2023-06-28 05:00:00+01:00,0.004511900136610311,0.28,0.012773433308142401,0.19134184912662555,0.23904582023015575,0.13096036760029517,0.05411180543348004,0.21739130434782608,0.0,0.0,1.0
2023-06-28 06:00:00+01:00,0.09301676027665826,0.48,0.1609177372701418,0.9535664801239869,1.0,0.1504923542650134,0.11490107860312404,0.2608695652173913,0.0,0.0,1.0
2023-06-28 07:00:00+01:00,0.24206553117179902,0.55,0.23860070057789207,0.21712781684839055,0.15427744648939967,0.3847779009048634,0.3060285589191355,0.30434782608695654,0.0,0.0,1.0
2023-06-28 08:00:00+01:00,0.4184250245737418,0.6,0.4429475439119219,0.36009805570298414,1.0,0.4873711076362238,0.46206627629771313,0.34782608695652173,0.0,0.0,1.0
2023-06-28 09:00:00+01:00,0.5645449396593039,0.62,0.5963299464135079,0.21763638096434967,1.0,0.6351237401520017,0.5865253821937405,0.3913043478260869,0.0,0.0,1.0
2023-06-28 10:00:00+01:00,0.7893742364534079,0.68,0.817721346252847,0.30920954227411734,0.5947453671377554,0.8336555153183461,0.8038562818918796,0.43478260869565216,0.0,0.0,1.0
2023-06-28 11:00:00+01:00,0.9141819883275472,0.7,0.8482673424967073,0.4101725011062707,1.0,0.9335890684358773,0.8948757216723903,0.4782608695652174,0.0,0.0,1.0
2023-06-28 12:00:00+01:00,0.9752510938075364,0.71,0.9696149645713383,0.48171937679326304,1.0,0.9849974017914628,0.9774205064205567,0.5217391304347826,0.0,0.0,1.0
2023-06-28 13:00:00+01:00,1.0,0.73,0.9683924062470628,0.6239137304444139,1.0,0.9999999999999999,1.0,0.5652173913043478,0.0,0.0,1.0
2023-06-28 14:00:00+01:00,0.8717851965511417,0.71,1.0,0.9235382300025379,0.2964144880316901,0.8235112677922448,0.772610661418398,0.6086956521739131,0.0,0.0,1.0
2023-06-28 15:00:00+01:00,0.6711720018692159,0.67,0.8998136608360472,0.7919693282422062,1.0,0.735671593988909,0.6758727227221116,0.6521739130434783,0.0,0.0,1.0
2023-06-28 16:00:00+01:00,0.43274851707091744,0.6,0.7552312541502273,0.8648797026652184,1.0,0.44822885445393046,0.4160135547814493,0.6956521739130435,0.0,0.0,1.0
2023-06-28 17:00:00+01:00,0.21859395226338038,0.51,0.6631944934470173,0.896281969582206,0.43664466021858583,0.24766651333330103,0.20733669023221568,0.7391304347826086,0.0,0.0,1.0
2023-06-28 18:00:00+01:00,0.06833156378519775,0.39,0.40111370793425305,1.0,1.0,0.15738776301645863,0.07519780726109282,0.7826086956521738,0.0,0.0,1.0
2023-06-28 19:00:00+01:00,0.004698105539073592,0.24,0.2626410989316357,0.9171912482787234,0.9524266186309847,0.019307367178780455,0.05969629925102515,0.8260869565217391,0.0,0.0,1.0
2023-06-28 20:00:00+01:00,0.0,0.2,0.1493287164461159,0.7282768352684983,0.0,0.05782580001627313,0.0,0.8695652173913043,0.0,0.0,1.0
2023-06-28 21:00:00+01:00,0.0,0.2,0.09233858320526878,0.8443321857347919,1.0,0.0,0.06591712617443257,0.9130434782608695,0.0,0.0,1.0
2023-06-28 22:00:00+01:00,0.0,0.2,0.11204094087776184,0.6715474584461165,1.0,0.12010347620698059,0.06591712617443257,0.9565217391304348,0.0,0.0,1.0
2023-06-28 23:00:00+01:00,0.0,0.2,0.02620522564741412,0.7753443025372637,0.9233351263762772,0.11059035986569588,0.055892215264301215,1.0,0.0,0.0,1.0
