datetime,solar_irradiance,kt,ambient_temperature,flow_rate,water_input_temperature,tank_temperature,water_output_temperature,hour,day_of_week,month,saison_printemps
2023-05-21 00:00:00+01:00,0.0,0.2,0.15920477237483066,0.45474368547685917,0.8382036771236927,0.11488027797956546,0.10571129968857429,0.0,0.0,0.0,1.0
2023-05-21 01:00:00+01:00,0.0,0.2,0.0,0.49107485847475263,0.4791838852536965,0.2548904686024154,0.24678826798431097,0.043478260869565216,0.0,0.0,1.0
2023-05-21 02:00:00+01:00,0.0,0.2,0.10394629598386906,0.41435067154969474,0.23742196451606468,0.07033148680189205,0.01858077680155823,0.08695652173913043,0.0,0.0,1.0
2023-05-21 03:00:00+01:00,0.0,0.2,0.11830359484740782,0.15229818131716455,0.9338202981964607,0.20655367250765244,0.17407308254374754,0.13043478260869565,0.0,0.0,1.0
2023-05-21 04:00:00+01:00,0.0,0.2,0.10875933329687237,0.08478354648422537,0.4733039875360361,0.0753558125884366,0.012423931838869917,0.17391304347826086,0.0,0.0,1.0
2023-05-21 05:00:00+01:00,0.0023827096639217073,0.2,0.1476203797088762,0.33844603817849916,0.18258476872328755,0.16671781705479227,0.18782147952042316,0.21739130434782608,0.0,0.0,1.0
2023-05-21 06:00:00+01:00,0.02317621009687749,0.2,0.2018442811833112,1.0,0.44547496563092137,0.019475949170729034,0.044740695913007444,0.2608695652173913,0.0,0.0,1.0
2023-05-21 07:00:00+01:00,0.058713453011221994,0.2,0.18913311038194935,0.07976306676767292,0.5861521630400328,0.3172966364164387,0.29521085224441057,0.30434782608695654,0.0,0.0,1.0
2023-05-21 08:00:00+01:00,0.1442338426133095,0.25,0.43165485828655914,0.0,1.0,0.39507735931685617,0.3539344179678534,0.34782608695652173,0.0,0.0,1.0
2023-05-21 09:00:00+01:00,0.21194638322107479,0.27,0.611805314773076,0.30799387551016544,0.7936386188077269,0.28331920169512625,0.30685793288349483,0.3913043478260869,0.0,0.0,1.0
2023-05-21 10:00:00+01:00,0.41034328453621427,0.35,0.6782123351549796,0.33151183875805135,0.5821193684620614,0.53857856569437,0.5639466207167172,0.43478260869565216,0.0,0.0,1.0
2023-05-21 11:00:00+01:00,0.7679008327860851,0.46,0.9277571462170102,0.5318065985077641,0.6039937468850227,0.9206867321361318,0.8510076455529991,0.4782608695652174,0.0,0.0,1.0
2023-05-21 12:00:00+01:00,0.7636293898519815,0.45,0.9680896140865527,0.6433310103558015,0.43239457738443754,0.8978314897449746,0.8582257973276866,0.5217391304347826,0.0,0.0,1.0
2023-05-21 13:00:00+01:00,0.8032634405165251,0.47,0.8435420701080507,0.5653182853550628,0.985356390528163,0.9941803772399338,1.0,0.5652173913043478,0.0,0.0,1.0
2023-05-21 14:00:00+01:00,1.0,0.55,1.0,0.6856816021543114,0.651956550325989,0.9999999999999998,0.9715447112207864,0.6086956521739131,0.0,0.0,1.0
2023-05-21 15:00:00+01:00,0.8296153376764513,0.54,0.9538670159396947,0.8617500941646937,0.0,0.9403135212374958,0.9048019025564851,0.6521739130434783,0.0,0.0,1.0
2023-05-21 16:00:00+01:00,0.3732872094982943,0.41,0.9663118515093827,0.8542118858153785,0.05592306929355351,0.3943848011045181,0.34166779675102665,0.6956521739130435,0.0,0.0,1.0
2023-05-21 17:00:00+01:00,0.1916709768528473,0.36,0.8472281089282934,0.8473491876339386,0.23925880300828606,0.30081890842246506,0.3175490632844309,0.7391304347826086,0.0,0.0,1.0
2023-05-21 18:00:00+01:00,0.06575697523725395,0.31,0.6749739619713062,0.9844026526237976,0.415382781162168,0.04075066483785683,0.07316696449362325,0.7826086956521738,0.0,0.0,1.0
2023-05-21 19:00:00+01:00,0.0025018451471177927,0.21,0.4525063847012385,0.9673723413599392,0.8746232718637135,0.05831496895414379,0.0,0.8260869565217391,0.0,0.0,1.0
2023-05-21 20:00:00+01:00,0.0,0.2,0.17009810091730504,0.8850910858663831,0.9386604604139386,0.0,0.00030904817990151656,0.8695652173913043,0.0,0.0,1.0
2023-05-21 21:00:00+01:00,0.0,0.2,0.22464366275730008,0.9445267049693044,0.34686264302878156,0.18060805288373039,0.1173465204356563,0.9130434782608695,0.0,0.0,1.0
2023-05-21 22:00:00+01:00,0.0,0.2,0.13333207234406919,0.7283461040308216,0.21896107681719723,0.19082841413281582,0.17620064365805232,0.9565217391304348,0.0,0.0,1.0
2023-05-21 23:00:00+01:00,0.0,0.2,0.01746373697095649,0.5574436223247482,0.2790533623186504,0.06608459313363557,0.0,1.0,0.0,0.0,1.0
