datetime,solar_irradiance,kt,ambient_temperature,flow_rate,water_input_temperature,tank_temperature,water_output_temperature
2024-01-05 00:00:00+01:00,0.0,0.2,16.86528780870637,0.004372360987385214,13.775094045713,24.07640814496051,22.638530361355354
2024-01-05 01:00:00+01:00,0.0,0.2,15.891651010514508,0.005474864881470556,13.92384143265425,23.29546396552258,21.65550564862643
2024-01-05 02:00:00+01:00,0.0,0.2,15.377667466987386,0.003317758772503991,12.091553050103844,23.16708229282201,21.023608139390515
2024-01-05 03:00:00+01:00,0.0,0.2,14.992690128580328,0.0036545342851282358,10.367719435116168,23.216771249700663,21.49272636505459
2024-01-05 04:00:00+01:00,0.0,0.2,15.182628558618658,0.0025734327418154607,10.360903002701516,23.54905830348844,22.015830768377683
2024-01-05 05:00:00+01:00,0.0,0.2,15.670376044185735,0.003323882069931087,11.696064938557663,23.232440860789193,21.744247282093713
2024-01-05 06:00:00+01:00,0.0,0.2,14.92732862777215,0.00219798464923115,10.153157282657158,23.233762228343306,20.80697115334877
2024-01-05 07:00:00+01:00,1.274,0.28,15.181224978840248,0.0034318184236449265,11.801587836377246,22.34158586483378,20.450229157332306
2024-01-05 08:00:00+01:00,44.37,0.45,15.737957571421571,0.00669974642306307,11.251051414305882,23.08641107402419,21.76808727159186
2024-01-05 09:00:00+01:00,131.76000000000002,0.54,16.52818209444261,0.0025017868689519067,13.321180791745533,27.328329562497,24.95865210014574
2024-01-05 10:00:00+01:00,201.50639999999999,0.57,16.450155639172955,0.004150520570874886,13.039105893419116,28.546931631002195,26.04748946997444
2024-01-05 11:00:00+01:00,238.49939999999998,0.57,17.005818464640978,0.004628633741423914,14.405683827715247,31.287789967589067,29.270536376600226
2024-01-05 12:00:00+01:00,309.4056,0.63,18.18192489642845,0.005303491950278843,12.742209115213164,34.73813762877542,33.17198135863813
2024-01-05 13:00:00+01:00,270.84,0.6,17.946526910616807,0.005829108743200426,12.209091155596331,32.694739277290736,31.099490121079334
2024-01-05 14:00:00+01:00,235.128,0.6,17.475188020122193,0.005581004596400585,11.491604510866797,32.57253304429259,30.882377680123504
2024-01-05 15:00:00+01:00,157.77599999999998,0.57,17.48231439845866,0.006249483417560511,9.273771413300352,28.72855798440069,26.694207742494463
2024-01-05 16:00:00+01:00,76.3722,0.54,15.962967619913107,0.006905631643248497,12.125041510322735,24.39343291034886,22.447101814612523
2024-01-05 17:00:00+01:00,4.788,0.36,13.550940463745173,0.0062879212657384964,11.210536313297881,22.859213917854152,20.952188607337604
2024-01-05 18:00:00+01:00,0.0,0.2,13.066114692388403,0.007649395196890425,14.623283228091935,21.7488134020376,20.14422288525852
2024-01-05 19:00:00+01:00,0.0,0.2,12.849050082345489,0.006475319551482814,13.380279702659678,22.673488233056762,21.28290449678095
2024-01-05 20:00:00+01:00,0.0,0.2,12.509909578842738,0.006712921795222228,10.992553378494883,21.886194656219192,20.0
2024-01-05 21:00:00+01:00,0.0,0.2,12.232816490275408,0.007385710495797918,12.090853237405016,20.677345380823482,20.0
2024-01-05 22:00:00+01:00,0.0,0.2,12.143669062829561,0.005807592632520293,10.463086543314807,24.143250709132236,21.795425653224445
2024-01-05 23:00:00+01:00,0.0,0.2,12.214379094879726,0.004921914246478782,12.191218102878072,22.333131171366517,20.0
