datetime,solar_irradiance,kt,ambient_temperature,flow_rate,water_input_temperature,tank_temperature,water_output_temperature
2023-07-07 00:00:00+01:00,0.0,0.2,21.09342843708801,0.004891938624640761,21.491540309928833,22.566535625445088,21.491540309928833
2023-07-07 01:00:00+01:00,0.0,0.2,20.61510483004161,0.004387586365799872,19.699142132469355,22.791169941974072,20.646038367314326
2023-07-07 02:00:00+01:00,0.0,0.2,20.39189756086811,0.004239328897752032,19.541369431886714,23.087152329981574,20.979066010789012
2023-07-07 03:00:00+01:00,0.0,0.2,19.93941176969057,0.0037416861991907222,19.347060898010294,24.994788125438564,22.960733999079494
2023-07-07 04:00:00+01:00,0.0,0.2,20.72116215758104,0.0026048341820557076,18.560392674908904,24.0727029558966,21.86108998157894
2023-07-07 05:00:00+01:00,2.2329,0.27,20.509838354043563,0.0034185986892952525,18.62201661328617,23.715036819929722,22.020396850937537
2023-07-07 06:00:00+01:00,48.1729,0.43,21.48645291196161,0.007222976201177801,22.0,22.982419052825314,22.0
2023-07-07 07:00:00+01:00,152.8848,0.54,23.392427470788842,0.0021814447749039304,22.0,29.809315276213123,27.757237284892923
2023-07-07 08:00:00+01:00,283.101,0.61,25.035570771570118,0.0028766135540999483,22.0,35.06894916537843,33.41933909332137
2023-07-07 09:00:00+01:00,508.96799999999996,0.72,26.48134353549161,0.0043042896450964764,16.16426744628043,41.26070632033994,39.16441109991645
2023-07-07 10:00:00+01:00,612.689,0.73,27.52098896262509,0.003950331534125674,19.695130081794165,44.52787075612409,42.754771167885444
2023-07-07 11:00:00+01:00,670.7823999999999,0.73,28.097055922595274,0.004687117728329483,21.587980766757923,46.659017824405026,44.30967894676334
2023-07-07 12:00:00+01:00,673.0559999999999,0.72,28.00049229889547,0.005122301483128905,22.0,45.79575830606878,44.685935449353686
2023-07-07 13:00:00+01:00,726.598,0.76,29.002779910831006,0.005248902827273358,21.585274324016922,46.88314750441943,45.294355650584556
2023-07-07 14:00:00+01:00,659.835,0.75,27.89433429287781,0.005431891837496026,17.74034665211529,44.81227993969354,43.57633860713638
2023-07-07 15:00:00+01:00,554.519,0.74,26.644817052558388,0.006207119570117471,19.43678476116474,41.250605701967885,40.138091813694594
2023-07-07 16:00:00+01:00,384.96479999999997,0.69,26.109845026877895,0.006474850557158752,21.58142650572032,35.873146476915245,34.19858120375183
2023-07-07 17:00:00+01:00,229.51680000000002,0.64,24.974333253081454,0.006424960660783031,19.029029168673055,28.792796612330935,27.3932205010815
2023-07-07 18:00:00+01:00,84.2329,0.53,24.02082321907457,0.007357122467255197,20.709527301285117,24.126445966273508,22.833555191447658
2023-07-07 19:00:00+01:00,4.89,0.3,23.195743962579645,0.007501380657563413,20.71776895129865,22.196218956060516,21.035062811501582
2023-07-07 20:00:00+01:00,0.0,0.2,21.694963822959366,0.00687171210720551,20.998265756019098,23.47639304155669,21.223872430401013
2023-07-07 21:00:00+01:00,0.0,0.2,21.872453181935402,0.006649463209073761,20.08506267758849,21.745232277996966,20.332674448718198
2023-07-07 22:00:00+01:00,0.0,0.2,21.16849834897883,0.0069751318600070845,17.262528656816293,22.256500809866097,20.036169636735792
2023-07-07 23:00:00+01:00,0.0,0.2,20.839831826314132,0.005446549425655551,18.423159640281934,22.86672186355455,20.79412546539134
