datetime,solar_irradiance,kt,ambient_temperature,flow_rate,water_input_temperature,tank_temperature,water_output_temperature,hour,day_of_week,month,saison_automne
2023-09-16 00:00:00+01:00,0.0,0.2,0.07977546881441189,0.348041188337162,0.41975367011914777,0.030235284211762137,0.07001101294799883,0.0,0.0,0.0,1.0
2023-09-16 01:00:00+01:00,0.0,0.2,0.07955172617300166,0.4490264160617248,0.7042373252924943,0.0987178869762173,0.13063018741473054,0.043478260869565216,0.0,0.0,1.0
2023-09-16 02:00:00+01:00,0.0,0.2,0.10600624829007321,0.383212112761091,0.49534800465189655,0.08371981227707259,0.06892516499749612,0.08695652173913043,0.0,0.0,1.0
2023-09-16 03:00:00+01:00,0.0,0.2,0.07699105034209275,0.15475666097129925,0.928058601997038,0.04341096784141074,0.06017273370001175,0.13043478260869565,0.0,0.0,1.0
2023-09-16 04:00:00+01:00,0.0,0.2,0.07904556793194883,0.18446973487700669,0.3042643876975921,0.07342118639755557,0.05825863830224831,0.17391304347826086,0.0,0.0,1.0
2023-09-16 05:00:00+01:00,0.0,0.2,0.07646408270246097,0.14877106129295337,1.0,0.10384906825702389,0.13281622334926435,0.21739130434782608,0.0,0.0,1.0
2023-09-16 06:00:00+01:00,0.014561553288680392,0.34,0.0,0.0,0.5310215371037241,0.0952868635187496,0.11476245367760585,0.2608695652173913,0.0,0.0,1.0
2023-09-16 07:00:00+01:00,0.18030259556228384,0.54,0.13377553111920415,0.7109030408439672,0.3038728583579777,0.22477872079061645,0.20490209036849516,0.30434782608695654,0.0,0.0,1.0
2023-09-16 08:00:00+01:00,0.4174333066354507,0.62,0.35431320769336283,0.06586434827319887,0.12977407155236786,0.49863199423935667,0.483571301351163,0.34782608695652173,0.0,0.0,1.0
2023-09-16 09:00:00+01:00,0.6686259978700372,0.67,0.5546065718205351,0.1773984172880354,0.2809155529006677,0.6884771070528275,0.6807781352485268,0.3913043478260869,0.0,0.0,1.0
2023-09-16 10:00:00+01:00,0.7987493068818929,0.67,0.7341034533435833,0.4063833061311184,0.6131290805370453,0.7915922129781745,0.7603579647712136,0.43478260869565216,0.0,0.0,1.0
2023-09-16 11:00:00+01:00,0.9698108557698232,0.7,0.8329097792896625,0.2569218553721049,0.8602063850166344,0.992144444636238,1.0,0.4782608695652174,0.0,0.0,1.0
2023-09-16 12:00:00+01:00,1.0,0.7,1.0,0.35851885850252774,0.9154941174792359,0.9999999999999998,0.9716856254640546,0.5217391304347826,0.0,0.0,1.0
2023-09-16 13:00:00+01:00,0.8050400908314778,0.64,0.9239037945487967,0.5504311006110008,0.9780768229849128,0.7547302125274169,0.7346515065696194,0.5652173913043478,0.0,0.0,1.0
2023-09-16 14:00:00+01:00,0.7586540746543212,0.66,0.94311406787976,0.5941231708771768,0.9895258779193208,0.72718525140323,0.7010958654617373,0.6086956521739131,0.0,0.0,1.0
2023-09-16 15:00:00+01:00,0.577750160627371,0.64,0.8690065242368199,0.7332999387558943,0.5772336286541275,0.595368135705483,0.5930068052741061,0.6521739130434783,0.0,0.0,1.0
2023-09-16 16:00:00+01:00,0.35129866129188414,0.59,0.7804294108903505,0.9998102560141655,0.07622367784320261,0.3263604166989149,0.31925068331230644,0.6956521739130435,0.0,0.0,1.0
2023-09-16 17:00:00+01:00,0.1300245561843738,0.5,0.557177710864234,0.9437949447619773,0.14719955598060253,0.15824466781928415,0.17320658215729468,0.7391304347826086,0.0,0.0,1.0
2023-09-16 18:00:00+01:00,0.005668165855461772,0.28,0.4192989958677873,0.7409600887344179,0.03573566536003625,0.0,0.016524507163183322,0.7826086956521738,0.0,0.0,1.0
2023-09-16 19:00:00+01:00,0.0,0.2,0.31825147960365996,0.676833476959178,0.0,0.0031681373412713043,0.0,0.8260869565217391,0.0,0.0,1.0
2023-09-16 20:00:00+01:00,0.0,0.2,0.19813316449465734,0.9999999999999998,0.5556831791773407,0.010766393718758094,0.05313222014969565,0.8695652173913043,0.0,0.0,1.0
2023-09-16 21:00:00+01:00,0.0,0.2,0.1763337306680408,0.6472636917361212,0.4736304912906295,0.03433541146728558,0.06091035039716608,0.9130434782608695,0.0,0.0,1.0
2023-09-16 22:00:00+01:00,0.0,0.2,0.20239862252124885,0.6185588182251922,0.5433775203221147,0.04450124670724742,0.035019697676229034,0.9565217391304348,0.0,0.0,1.0
2023-09-16 23:00:00+01:00,0.0,0.2,0.20308398322562393,0.5014962294531573,0.442595455783116,0.05231310723499205,0.03764498182527698,1.0,0.0,0.0,1.0
