datetime,solar_irradiance,kt,ambient_temperature,flow_rate,water_input_temperature,tank_temperature,water_output_temperature,hour,day_of_week,month,saison_automne
2023-11-12 00:00:00+01:00,0.0,0.2,0.18852742068383388,0.7777235211150185,0.7835854456342939,0.13591058238379095,0.07706253800003249,0.0,0.0,0.0,1.0
2023-11-12 01:00:00+01:00,0.0,0.2,0.08754822138444096,0.5040858757339369,0.25655490812585,0.0,0.0,0.043478260869565216,0.0,0.0,1.0
2023-11-12 02:00:00+01:00,0.0,0.2,0.09198582195720939,0.2808423019417884,0.45026060398620826,0.1408367044730494,0.14574194589115552,0.08695652173913043,0.0,0.0,1.0
2023-11-12 03:00:00+01:00,0.0,0.2,0.0838892891125893,0.2226298504536135,0.7538050181136855,0.057921496837334274,0.0,0.13043478260869565,0.0,0.0,1.0
2023-11-12 04:00:00+01:00,0.0,0.2,0.08448104393652689,0.020949835030973474,0.878701039014488,0.18884263532328172,0.12010586973568493,0.17391304347826086,0.0,0.0,1.0
2023-11-12 05:00:00+01:00,0.0,0.2,0.09289437909479448,0.21648498894488055,0.44760880929979807,0.17143319594961626,0.11420679082024399,0.21739130434782608,0.0,0.0,1.0
2023-11-12 06:00:00+01:00,0.0,0.2,0.028110797471361026,0.0,0.6892362847564093,0.08548304220564584,0.0843052744882613,0.2608695652173913,0.0,0.0,1.0
2023-11-12 07:00:00+01:00,0.048577479598939585,0.41,0.0,0.25945784885932,0.4996667117468907,0.20508637170088617,0.17283849158415854,0.30434782608695654,0.0,0.0,1.0
2023-11-12 08:00:00+01:00,0.263040672246697,0.55,0.25603534555569585,0.8448138927559049,0.6243723959188707,0.3347333151005203,0.32426738527245624,0.34782608695652173,0.0,0.0,1.0
2023-11-12 09:00:00+01:00,0.5084879575926805,0.61,0.5146232364440162,0.19227980231468644,0.4808138640184523,0.6153500847716089,0.6225041278282861,0.3913043478260869,0.0,0.0,1.0
2023-11-12 10:00:00+01:00,0.7103795628254685,0.64,0.6114110331237859,0.17960381284632398,0.5401154567632029,0.6665414954349405,0.6157346248671882,0.43478260869565216,0.0,0.0,1.0
2023-11-12 11:00:00+01:00,0.976381137264418,0.71,0.8054725013550796,0.31411568513112753,0.1620522283176271,0.9999999999999998,0.9999999999999998,0.4782608695652174,0.0,0.0,1.0
2023-11-12 12:00:00+01:00,1.0,0.71,0.8885626408553264,0.6164544646388116,0.7661220058479703,0.9920357542650959,0.972936483338769,0.5217391304347826,0.0,0.0,1.0
2023-11-12 13:00:00+01:00,0.922753377012052,0.71,1.0,0.6101617382399674,0.5493130069263761,0.8664597242626544,0.8704977915549501,0.5652173913043478,0.0,0.0,1.0
2023-11-12 14:00:00+01:00,0.716276303782413,0.68,0.9845418747511512,0.6528713843360109,0.500655562101227,0.6699113544479594,0.6811676453684505,0.6086956521739131,0.0,0.0,1.0
2023-11-12 15:00:00+01:00,0.43999439490620007,0.63,0.9138485017674292,0.686403254073151,0.14078521296495916,0.47268082139307266,0.4868103666823529,0.6521739130434783,0.0,0.0,1.0
2023-11-12 16:00:00+01:00,0.14664839314948172,0.51,0.7555089556496157,0.9718140056377679,0.12341040485778487,0.2105486998197641,0.1489435809902433,0.6956521739130435,0.0,0.0,1.0
2023-11-12 17:00:00+01:00,0.004389289713855404,0.28,0.5465670401963547,0.8041944525696089,0.54512583355607,0.10463023428747142,0.10412546214750584,0.7391304347826086,0.0,0.0,1.0
2023-11-12 18:00:00+01:00,0.0,0.2,0.49833581201776767,0.7514233289582429,0.0,0.06961914422223359,0.05500204797839525,0.7826086956521738,0.0,0.0,1.0
2023-11-12 19:00:00+01:00,0.0,0.2,0.34914827741975607,0.9807168358443442,0.28278474083003236,0.011478569884984413,0.0,0.8260869565217391,0.0,0.0,1.0
2023-11-12 20:00:00+01:00,0.0,0.2,0.2759608089676009,1.0,0.21222596513029046,0.009679790320989756,0.0,0.8695652173913043,0.0,0.0,1.0
2023-11-12 21:00:00+01:00,0.0,0.2,0.26858453008624195,0.8421872830705343,0.6480348878152236,0.06160687892295136,0.07420848617164655,0.9130434782608695,0.0,0.0,1.0
2023-11-12 22:00:00+01:00,0.0,0.2,0.29272634533913133,0.66359920676582,1.0,0.022804972687558323,0.028431234037016084,0.9565217391304348,0.0,0.0,1.0
2023-11-12 23:00:00+01:00,0.0,0.2,0.23811729311064034,0.6036372583472448,0.8204198233566133,0.12413234562434394,0.13611241585634581,1.0,0.0,0.0,1.0
