datetime,solar_irradiance,kt,ambient_temperature,flow_rate,water_input_temperature,tank_temperature,water_output_temperature,hour,day_of_week,month,saison_été
2023-07-07 00:00:00+01:00,0.0,0.2,0.1273275728654486,0.5094974656690394,0.9128713172869647,0.03267189582152974,0.057619762258266705,0.0,0.0,0.0,1.0
2023-07-07 01:00:00+01:00,0.0,0.2,0.07455209253654127,0.4146932669032513,0.6057293842117342,0.041607971645863384,0.024145389152021912,0.043478260869565216,0.0,0.0,1.0
2023-07-07 02:00:00+01:00,0.0,0.2,0.04992468408335071,0.3868249859092923,0.5786937551574041,0.053382312729502335,0.037330328216612085,0.08695652173913043,0.0,0.0,1.0
2023-07-07 03:00:00+01:00,0.0,0.2,0.0,0.2932819978850603,0.5453974153940995,0.12926910677246561,0.11578679326932628,0.13043478260869565,0.0,0.0,1.0
2023-07-07 04:00:00+01:00,0.0,0.2,0.0862538490897169,0.07958543420266606,0.4105954490839778,0.09258805501313916,0.0722506495059686,0.17391304347826086,0.0,0.0,1.0
2023-07-07 05:00:00+01:00,0.0030730885579096008,0.27,0.06293759400147447,0.23255053099866158,0.4211552096298905,0.07835990073919452,0.07855778768569588,0.21739130434782608,0.0,0.0,1.0
2023-07-07 06:00:00+01:00,0.06629924662605732,0.43,0.17069163672704768,0.9476677045501491,1.0,0.04921596575072951,0.07775025341041752,0.2608695652173913,0.0,0.0,1.0
2023-07-07 07:00:00+01:00,0.2104118095563159,0.54,0.3809859256874213,0.0,1.0,0.32079362690108837,0.30568575446881896,0.30434782608695654,0.0,0.0,1.0
2023-07-07 08:00:00+01:00,0.3896253499183868,0.61,0.5622809227782626,0.13067239803809,1.0,0.5300247362349643,0.5298547349856295,0.34782608695652173,0.0,0.0,1.0
2023-07-07 09:00:00+01:00,0.7004808711281892,0.72,0.7217991881082164,0.39903579986969023,0.0,0.7763362182807528,0.7573085989901596,0.3913043478260869,0.0,0.0,1.0
2023-07-07 10:00:00+01:00,0.8432296813368603,0.73,0.8365076950278811,0.33250151848398074,0.6050418868601577,0.9063058043166717,0.8994549932720148,0.43478260869565216,0.0,0.0,1.0
2023-07-07 11:00:00+01:00,0.9231822823624617,0.73,0.9000676156886458,0.4709968331747794,0.9293971700297567,0.9910839988918884,0.961015541524584,0.4782608695652174,0.0,0.0,1.0
2023-07-07 12:00:00+01:00,0.9263113853877935,0.72,0.8894133399055089,0.5527992767376795,1.0,0.9567430636726907,0.9759119597544619,0.5217391304347826,0.0,0.0,1.0
2023-07-07 13:00:00+01:00,1.0,0.76,1.0,0.5765968086885929,0.9289333991636157,0.9999999999999999,1.0,0.5652173913043478,0.0,0.0,1.0
2023-07-07 14:00:00+01:00,0.9081156292750601,0.75,0.8777004750671287,0.6109936537368872,0.27007392667957353,0.9176197570055767,0.9319817724635404,0.6086956521739131,0.0,0.0,1.0
2023-07-07 15:00:00+01:00,0.7631716575052505,0.74,0.739835917337468,0.7567149086016836,0.5607723254552646,0.7759344101641658,0.7958577138491716,0.6521739130434783,0.0,0.0,1.0
2023-07-07 16:00:00+01:00,0.5298181387782516,0.69,0.6808101757644041,0.8070408886410254,0.9282740443591968,0.5620161446032893,0.5607058067927344,0.6956521739130435,0.0,0.0,1.0
2023-07-07 17:00:00+01:00,0.3158786564234969,0.64,0.5555243266061729,0.7976629755465616,0.49090010483202917,0.28035595914995637,0.2912739204752044,0.7391304347826086,0.0,0.0,1.0
2023-07-07 18:00:00+01:00,0.11592778950671485,0.53,0.4503195043857544,0.9728834720022634,0.7788670596474887,0.09472598132456289,0.11075164119775216,0.7826086956521738,0.0,0.0,1.0
2023-07-07 19:00:00+01:00,0.0067299937517031425,0.3,0.35928499672301006,1.0,0.7802793330746307,0.017940496417519936,0.03954730455378341,0.8260869565217391,0.0,0.0,1.0
2023-07-07 20:00:00+01:00,0.0,0.2,0.19369753340372453,0.8816398234402929,0.8283447305441678,0.06886652086964229,0.047022489778720256,0.8695652173913043,0.0,0.0,1.0
2023-07-07 21:00:00+01:00,0.0,0.2,0.21328069015208273,0.8398632112716711,0.6718599927628675,0.0,0.011738959077260636,0.9130434782608695,0.0,0.0,1.0
2023-07-07 22:00:00+01:00,0.0,0.2,0.13561035590170878,0.9010798608923607,0.18819594634025094,0.0203385414925632,0.0,0.9565217391304348,0.0,0.0,1.0
2023-07-07 23:00:00+01:00,0.0,0.2,0.09934717895176037,0.6137488726874156,0.38707945801281296,0.04461346835869595,0.030008323964356265,1.0,0.0,0.0,1.0
