datetime,solar_irradiance,kt,ambient_temperature,flow_rate,water_input_temperature,tank_temperature,water_output_temperature,hour,day_of_week,month,saison_été
2023-08-20 00:00:00+01:00,0.0,0.2,0.0014546653467799597,0.4935757820756365,0.660771439191933,0.03988567419706901,0.05092572834913467,0.0,0.0,0.0,1.0
2023-08-20 01:00:00+01:00,0.0,0.2,0.03631984875169114,0.6238829238337498,1.0,0.1233007334026004,0.09728307727904761,0.043478260869565216,0.0,0.0,1.0
2023-08-20 02:00:00+01:00,0.0,0.2,0.022480036845504925,0.18394972066620602,0.906906448708205,0.24850439582201767,0.21755571300526166,0.08695652173913043,0.0,0.0,1.0
2023-08-20 03:00:00+01:00,0.0,0.2,0.0,0.2522564677903328,1.0,0.13610758351411367,0.09728307727904761,0.13043478260869565,0.0,0.0,1.0
2023-08-20 04:00:00+01:00,0.0,0.2,0.031185377703926154,0.09880072510752885,0.20959160275862132,0.19972261310928974,0.1285084998178203,0.17391304347826086,0.0,0.0,1.0
2023-08-20 05:00:00+01:00,0.0,0.2,0.0010563535758802978,0.0,0.9364561692414473,0.17623455655254627,0.13544693998249446,0.21739130434782608,0.0,0.0,1.0
2023-08-20 06:00:00+01:00,0.02932871099905452,0.33,0.0953819943782821,0.9767233609642212,1.0,0.0,0.09728307727904761,0.2608695652173913,0.0,0.0,1.0
2023-08-20 07:00:00+01:00,0.20065132892110513,0.5,0.36032193819099145,0.12144217624641768,0.0,0.28020923312825907,0.2071495787094726,0.30434782608695654,0.0,0.0,1.0
2023-08-20 08:00:00+01:00,0.4409393652885616,0.58,0.5466395973572422,0.024147206198172178,0.572289086552451,0.5461839825954204,0.5176922985825227,0.34782608695652173,0.0,0.0,1.0
2023-08-20 09:00:00+01:00,0.7129855122291301,0.64,0.6602839035372816,0.23942880694379592,0.39728167592273067,0.7830113239781247,0.7775542418945265,0.3913043478260869,0.0,0.0,1.0
2023-08-20 10:00:00+01:00,0.9043807122596911,0.66,0.8044350960854958,0.5955442964648365,1.0,0.8940557946401579,0.8864527677653438,0.43478260869565216,0.0,0.0,1.0
2023-08-20 11:00:00+01:00,1.0,0.66,0.953038394139023,0.3778046861612882,0.5708971425374161,1.0,0.9999999999999998,0.4782608695652174,0.0,0.0,1.0
2023-08-20 12:00:00+01:00,0.9383605993754117,0.63,0.9689385029429478,0.440603346910792,0.8689880005374659,0.9368171241066885,0.9306129710591242,0.5217391304347826,0.0,0.0,1.0
2023-08-20 13:00:00+01:00,0.7962343256071589,0.59,1.0,0.5707644342002156,1.0,0.868207032623997,0.8429883997621812,0.5652173913043478,0.0,0.0,1.0
2023-08-20 14:00:00+01:00,0.7559235595794057,0.6,0.9307760188169545,0.6230872394361624,0.2815768993102168,0.8033809209038052,0.7737920990240277,0.6086956521739131,0.0,0.0,1.0
2023-08-20 15:00:00+01:00,0.6435893762713807,0.6,0.8712416492540398,0.9243782875870774,1.0,0.6513268379874495,0.6407389809177932,0.6521739130434783,0.0,0.0,1.0
2023-08-20 16:00:00+01:00,0.42865465241765266,0.56,0.8128302278621167,0.8328887446109634,0.3976643445986072,0.5251634350450418,0.4596949923819631,0.6956521739130435,0.0,0.0,1.0
2023-08-20 17:00:00+01:00,0.19224803980555633,0.47,0.697978188249095,1.0,1.0,0.20248317127317517,0.1634820630347329,0.7391304347826086,0.0,0.0,1.0
2023-08-20 18:00:00+01:00,0.03433210134754414,0.32,0.4437066010686923,0.7960874615574105,1.0,0.1875599081962238,0.12894048822546855,0.7826086956521738,0.0,0.0,1.0
2023-08-20 19:00:00+01:00,0.0,0.2,0.3005951648540872,0.8462125980943507,0.4397431502576383,0.10250992828208871,0.0733874271914714,0.8260869565217391,0.0,0.0,1.0
2023-08-20 20:00:00+01:00,0.0,0.2,0.28831456395312793,0.718975834603611,0.46533469032661046,0.029153194055466347,0.02421827913172181,0.8695652173913043,0.0,0.0,1.0
2023-08-20 21:00:00+01:00,0.0,0.2,0.24699273074953654,0.8423991433504343,0.8180209396406584,0.11139851704469717,0.09949927646854984,0.9130434782608695,0.0,0.0,1.0
2023-08-20 22:00:00+01:00,0.0,0.2,0.24691483219038868,0.7636415457273216,1.0,0.024785893787823365,0.09728307727904761,0.9565217391304348,0.0,0.0,1.0
2023-08-20 23:00:00+01:00,0.0,0.2,0.20129988924260456,0.5996160855822239,0.2881129085650391,0.07153904075230977,0.0,1.0,0.0,0.0,1.0
