datetime,solar_irradiance,kt,ambient_temperature,flow_rate,water_input_temperature,tank_temperature,water_output_temperature,hour,day_of_week,month,saison_automne
2023-11-10 00:00:00+01:00,0.0,0.2,0.1023145663660987,0.29301637666483615,0.7510855287057221,0.12002890723944515,0.09983228869337535,0.0,0.0,0.0,1.0
2023-11-10 01:00:00+01:00,0.0,0.2,0.10289917521945635,0.41812276662814063,0.538033956521268,0.13768419813931598,0.13363553146344542,0.043478260869565216,0.0,0.0,1.0
2023-11-10 02:00:00+01:00,0.0,0.2,0.036516728037003565,0.303003778711896,0.43723567765962246,0.10852463193835171,0.03960385931710175,0.08695652173913043,0.0,0.0,1.0
2023-11-10 03:00:00+01:00,0.0,0.2,0.09562934754137808,0.3416875286719018,0.18828652683332514,0.11314621371054412,0.08872093909527101,0.13043478260869565,0.0,0.0,1.0
2023-11-10 04:00:00+01:00,0.0,0.2,0.07344284243612687,0.0,1.0,0.28673955662452366,0.25601985660856275,0.17391304347826086,0.0,0.0,1.0
2023-11-10 05:00:00+01:00,0.0,0.2,0.09539543089026292,0.2869011662446892,0.7306490453373726,0.10780264640800596,0.021519330457706376,0.21739130434782608,0.0,0.0,1.0
2023-11-10 06:00:00+01:00,0.0,0.2,0.0,0.16775051249678086,0.35201142995016754,0.12953789221589607,0.09534070815963491,0.2608695652173913,0.0,0.0,1.0
2023-11-10 07:00:00+01:00,0.05591883030491627,0.43,0.01564275445165264,0.6590293607724194,0.45568121621386704,0.1368285032440657,0.08824855245891028,0.30434782608695654,0.0,0.0,1.0
2023-11-10 08:00:00+01:00,0.2602792547793968,0.54,0.2876660015701984,1.0,0.5699442569910014,0.27319349955298544,0.20606770249033968,0.34782608695652173,0.0,0.0,1.0
2023-11-10 09:00:00+01:00,0.49435131441869273,0.6,0.588940562490297,0.25385833910567346,0.9413319860351828,0.7220393416649573,0.7146021896088603,0.3913043478260869,0.0,0.0,1.0
2023-11-10 10:00:00+01:00,0.6873706214230629,0.63,0.6883281647747048,0.28937775634317076,0.3381381620219073,0.7990937733841019,0.8150731354369247,0.43478260869565216,0.0,0.0,1.0
2023-11-10 11:00:00+01:00,0.7959554960244979,0.64,0.8021917563860845,0.3626133122634607,0.39096755651431003,0.9190296912390472,0.8860526652916261,0.4782608695652174,0.0,0.0,1.0
2023-11-10 12:00:00+01:00,0.9999999999999999,0.71,0.8520654553364904,0.5347509337298265,0.43305806359896204,0.989316727492932,0.9928556754796825,0.5217391304347826,0.0,0.0,1.0
2023-11-10 13:00:00+01:00,0.9086491410840966,0.7,0.9579105742832899,0.49681647247136684,0.5182651738017885,0.9999999999999998,1.0,0.5652173913043478,0.0,0.0,1.0
2023-11-10 14:00:00+01:00,0.7409783388128965,0.69,1.0,0.6810746226568563,0.22678604485254805,0.7895987686757076,0.8024536266595566,0.6086956521739131,0.0,0.0,1.0
2023-11-10 15:00:00+01:00,0.4727701785480736,0.65,0.9558574385235463,0.5958462891626394,0.5884695797024944,0.5286904766565557,0.5505312810685985,0.6521739130434783,0.0,0.0,1.0
2023-11-10 16:00:00+01:00,0.17416555045933624,0.55,0.8420855256410213,0.7304239350372601,0.04314928013007302,0.18520764111468258,0.1743012650051987,0.6956521739130435,0.0,0.0,1.0
2023-11-10 17:00:00+01:00,0.006263388850554496,0.32,0.6177542471401973,0.717972974482499,0.45802007322522087,0.12214345177462893,0.07457752178897015,0.7391304347826086,0.0,0.0,1.0
2023-11-10 18:00:00+01:00,0.0,0.2,0.5016701633351524,0.7969009905051319,0.9147887114036517,0.028158456254273156,0.006334570766586722,0.7826086956521738,0.0,0.0,1.0
2023-11-10 19:00:00+01:00,0.0,0.2,0.33632912430124184,0.7093089569393849,0.616456252553685,0.03718523609448088,0.0,0.8260869565217391,0.0,0.0,1.0
2023-11-10 20:00:00+01:00,0.0,0.2,0.2899954215697411,0.7217401128889593,0.45639930213937685,0.0,0.0,0.8695652173913043,0.0,0.0,1.0
2023-11-10 21:00:00+01:00,0.0,0.2,0.2922477368490859,0.7561088474286137,0.3743343111103177,0.12713561576374866,0.1109122280174073,0.9130434782608695,0.0,0.0,1.0
2023-11-10 22:00:00+01:00,0.0,0.2,0.19374848343574036,0.474094454616079,0.6764304803901635,0.12110029650360854,0.09979669804823565,0.9565217391304348,0.0,0.0,1.0
2023-11-10 23:00:00+01:00,0.0,0.2,0.22011452153448263,0.5709774377779521,0.0,0.10482393028348636,0.017010364723890392,1.0,0.0,0.0,1.0
