datetime,solar_irradiance,kt,ambient_temperature,flow_rate,water_input_temperature,tank_temperature,water_output_temperature
2023-09-29 00:00:00+01:00,0.0,0.2,21.87758496504049,0.0034145574580199374,21.10749275176013,23.39430907400341,22.038961273562684
2023-09-29 01:00:00+01:00,0.0,0.2,22.16039503168951,0.00423093030530119,22.0,22.94007771457536,22.0
2023-09-29 02:00:00+01:00,0.0,0.2,21.97632514472208,0.0046336743831266744,19.313256738861465,22.34584455793631,21.125608131573934
2023-09-29 03:00:00+01:00,0.0,0.2,22.17254356115372,0.0032075796993879502,20.159040218201394,24.38791379623149,23.359183365734165
2023-09-29 04:00:00+01:00,0.0,0.2,21.868118676098884,0.002964077005980454,22.0,23.56569603860094,22.196661925095558
2023-09-29 05:00:00+01:00,0.0,0.2,21.99436985002921,0.003855097185628575,22.0,24.269568314785314,22.881852756612556
2023-09-29 06:00:00+01:00,3.3021000000000003,0.27,21.45344794970763,0.003119430835099467,22.0,23.939084070049315,22.224328062452084
2023-09-29 07:00:00+01:00,64.25280000000001,0.46,23.2875251091924,0.007334946687092977,19.60412262451851,25.200849616450924,23.64197612648412
2023-09-29 08:00:00+01:00,166.64400000000003,0.54,25.91948066144605,0.00378872519336503,22.0,29.995782444588404,27.622567433221363
2023-09-29 09:00:00+01:00,260.54699999999997,0.57,29.19709500911795,0.0034134889874489634,21.96458911208313,32.917358179634775,31.50457872561426
2023-09-29 10:00:00+01:00,397.056,0.64,31.450571392816332,0.0037862791413850105,19.830894395998083,37.411142252147435,35.49100605692816
2023-09-29 11:00:00+01:00,453.44000000000005,0.65,32.33500255321709,0.003955694310070395,20.345146414176874,37.372082180084256,36.000851697241124
2023-09-29 12:00:00+01:00,474.85020000000003,0.66,33.49974196761136,0.005361133562468919,19.899250069069982,38.80054463292105,36.61096670866863
2023-09-29 13:00:00+01:00,508.47999999999996,0.7,32.92872638442053,0.005125119605158289,22.0,41.98107314975261,40.50808708956072
2023-09-29 14:00:00+01:00,462.15319999999997,0.71,32.64469310065623,0.0058712941369337465,22.0,37.431232883314244,35.88904217965935
2023-09-29 15:00:00+01:00,355.985,0.7,31.83663491493161,0.005548595879881354,22.0,34.54181989110654,32.26516027972262
2023-09-29 16:00:00+01:00,194.34240000000003,0.63,29.99330602736086,0.006020630391657117,21.624029951573267,28.791488762535437,27.39286072129795
2023-09-29 17:00:00+01:00,52.4447,0.49,29.496765927900388,0.007659335541351297,19.519124543981732,24.66912861975439,23.410835853730894
2023-09-29 18:00:00+01:00,0.0,0.2,25.871317035940002,0.006331510280368682,22.0,22.65611952784794,22.0
2023-09-29 19:00:00+01:00,0.0,0.2,24.802658370488363,0.006547251784970037,22.0,21.262587772709036,22.0
2023-09-29 20:00:00+01:00,0.0,0.2,24.688061119063732,0.006848000250086704,19.808640674323666,23.640769961603294,21.148275294985737
2023-09-29 21:00:00+01:00,0.0,0.2,24.10047844529445,0.0070890484526230525,22.0,22.319552937124318,22.0
2023-09-29 22:00:00+01:00,0.0,0.2,24.067520237395847,0.006140469338982878,20.309392645836414,21.752511729563167,20.68153106077375
2023-09-29 23:00:00+01:00,0.0,0.2,23.908635226012894,0.004857093606067143,19.57093518976836,23.221899130854993,20.957868094762965
