datetime,solar_irradiance,kt,ambient_temperature,flow_rate,water_input_temperature,tank_temperature,water_output_temperature,hour,day_of_week,month,saison_printemps
2023-03-25 00:00:00+00:00,0.0,0.2,0.09480058369072664,0.7247600521350999,0.9063954983983233,0.06084286090501845,0.011174805371408136,0.0,0.0,0.0,1.0
2023-03-25 01:00:00+00:00,0.0,0.2,0.032550835005270784,0.44415770689670864,0.22892706666607565,0.02437053699263836,0.0,0.043478260869565216,0.0,0.0,1.0
2023-03-25 02:00:00+00:00,0.0,0.2,0.010045784747028996,0.26787660804270863,0.8190711228906182,0.09510920537025402,0.057439732985193004,0.08695652173913043,0.0,0.0,1.0
2023-03-25 03:00:00+00:00,0.0,0.2,0.03892040835067778,0.15188117731721318,0.3802697969667095,0.09142644479133921,0.05221938428892692,0.13043478260869565,0.0,0.0,1.0
2023-03-25 04:00:00+00:00,0.0,0.2,0.059834722580501154,0.09955575351837354,0.1289743905311378,0.13724488457718143,0.10204544620279676,0.17391304347826086,0.0,0.0,1.0
2023-03-25 05:00:00+00:00,0.0,0.2,0.0,0.2427349872507376,0.47114953954125705,0.0,0.0,0.21739130434782608,0.0,0.0,1.0
2023-03-25 06:00:00+00:00,0.00422836476362697,0.3,0.03904807260692489,0.9605351639288982,0.8915205454861987,0.06452261870986087,0.01748263008005635,0.2608695652173913,0.0,0.0,1.0
2023-03-25 07:00:00+00:00,0.116754947042108,0.54,0.24768810377657346,0.0,0.6415901665018238,0.1944382697411755,0.18106053473081474,0.30434782608695654,0.0,0.0,1.0
2023-03-25 08:00:00+00:00,0.32018847842934645,0.64,0.37415192686337084,0.03527132269483846,0.7819021992451805,0.43540540197015576,0.44550481934676256,0.34782608695652173,0.0,0.0,1.0
2023-03-25 09:00:00+00:00,0.5443279083785413,0.7,0.6077110117450617,0.157106468206192,0.7019926712009994,0.6466082114712267,0.6245707918960406,0.3913043478260869,0.0,0.0,1.0
2023-03-25 10:00:00+00:00,0.7539856367863601,0.74,0.7474177517426923,0.5394912582536766,0.0,0.7748133091995152,0.7387846244585585,0.43478260869565216,0.0,0.0,1.0
2023-03-25 11:00:00+00:00,0.9392508395763368,0.78,0.9051157870122286,0.4482059094237132,0.2232422187520784,1.0,0.9862423667514313,0.4782608695652174,0.0,0.0,1.0
2023-03-25 12:00:00+00:00,1.0,0.79,0.9184312208125665,0.4002359619845419,0.45901756221289025,0.9828585964167477,1.0000000000000002,0.5217391304347826,0.0,0.0,1.0
2023-03-25 13:00:00+00:00,0.9467734435546371,0.78,0.962966221770609,0.6152457089154093,0.5006500116919375,0.9467780293009657,0.9608261399297744,0.5652173913043478,0.0,0.0,1.0
2023-03-25 14:00:00+00:00,0.8552663394471712,0.78,1.0000000000000002,0.7427727034550764,1.0,0.8727305031674565,0.8448732537675532,0.6086956521739131,0.0,0.0,1.0
2023-03-25 15:00:00+00:00,0.6585895117540688,0.75,0.8836781791133936,0.8055096515685722,0.22399173062076416,0.6593543332423201,0.6292915093574585,0.6521739130434783,0.0,0.0,1.0
2023-03-25 16:00:00+00:00,0.4285066735554981,0.71,0.8325412643640067,0.9692718623705463,0.24434566035376593,0.4039163165210572,0.3754078168849251,0.6956521739130435,0.0,0.0,1.0
2023-03-25 17:00:00+00:00,0.17891232239731333,0.61,0.6925973424358105,0.9313463796152586,0.1953806348547802,0.22745850850005767,0.21077137552226888,0.7391304347826086,0.0,0.0,1.0
2023-03-25 18:00:00+00:00,0.013203134418324292,0.37,0.4861166036844844,0.8080560152498546,0.2387251492506124,0.029666776762260594,0.0,0.7826086956521738,0.0,0.0,1.0
2023-03-25 19:00:00+00:00,0.0,0.2,0.3662377854596002,0.870088716812812,0.5440075602391192,0.06538905146604534,0.01742211548629058,0.8260869565217391,0.0,0.0,1.0
2023-03-25 20:00:00+00:00,0.0,0.2,0.36460520529117413,1.0,0.5792446509659075,0.021682446963157354,0.0,0.8695652173913043,0.0,0.0,1.0
2023-03-25 21:00:00+00:00,0.0,0.2,0.25305919733717896,0.8795963555622608,0.6150222119178879,0.04846664455485572,0.03804058291385903,0.9130434782608695,0.0,0.0,1.0
2023-03-25 22:00:00+00:00,0.0,0.2,0.17856365090308968,0.7488445948636788,0.5156300532664351,0.06052687281051372,0.04457930152150591,0.9565217391304348,0.0,0.0,1.0
2023-03-25 23:00:00+00:00,0.0,0.2,0.21044105477883068,0.6517424355191288,0.0563346906199933,0.11181756707493362,0.09877629514514086,1.0,0.0,0.0,1.0
