datetime,solar_irradiance,kt,ambient_temperature,flow_rate,water_input_temperature,tank_temperature,water_output_temperature,hour,day_of_week,month,saison_hiver
2023-02-25 00:00:00+01:00,0.0,0.2,0.1358521677239224,0.5707417034458678,0.0,0.2982154290264396,0.23425360887304403,0.0,0.0,0.0,1.0
2023-02-25 01:00:00+01:00,0.0,0.2,0.02440833426792932,0.46344442910595085,1.0,0.20994921516601672,0.22076726461129081,0.043478260869565216,0.0,0.0,1.0
2023-02-25 02:00:00+01:00,0.0,0.2,0.0192442039536318,0.2609578080981897,0.7407105667066567,0.21559066617446487,0.15937644121650796,0.08695652173913043,0.0,0.0,1.0
2023-02-25 03:00:00+01:00,0.0,0.2,0.10241133691874049,0.4591284930668804,0.12910875143234768,0.11415615842617943,0.09127670256010867,0.13043478260869565,0.0,0.0,1.0
2023-02-25 04:00:00+01:00,0.0,0.2,0.05753750498952104,0.024951672727788587,0.5580682262798042,0.23254179414152576,0.15317359768278327,0.17391304347826086,0.0,0.0,1.0
2023-02-25 05:00:00+01:00,0.0,0.2,0.0,0.1441289483006566,0.6987207681882301,0.15777160259307332,0.15921780303940425,0.21739130434782608,0.0,0.0,1.0
2023-02-25 06:00:00+01:00,0.0,0.2,0.05233446317666335,0.33600472344256727,0.39713886098920215,0.16694893775028996,0.16761496405448906,0.2608695652173913,0.0,0.0,1.0
2023-02-25 07:00:00+01:00,0.03136236627888553,0.3,0.1972242501374768,0.0,0.3030778600023525,0.2217674075333984,0.17934222054957805,0.30434782608695654,0.0,0.0,1.0
2023-02-25 08:00:00+01:00,0.2127514814407489,0.42,0.34629410054585663,0.8786538779039069,0.2275067874774639,0.3017788844202898,0.2601259340864901,0.34782608695652173,0.0,0.0,1.0
2023-02-25 09:00:00+01:00,0.40518965610443053,0.45,0.5113412638862898,0.3294322533835129,0.6384364319837736,0.5149699216407966,0.5001609592415202,0.3913043478260869,0.0,0.0,1.0
2023-02-25 10:00:00+01:00,0.7046308188140644,0.52,0.6160369425280627,0.4968404543470929,0.3444812564070798,0.7577758308391347,0.7431377961833294,0.43478260869565216,0.0,0.0,1.0
2023-02-25 11:00:00+01:00,1.0,0.58,0.6007100174270266,0.45133076843653264,0.6292206700371032,0.9999999999999998,1.0,0.4782608695652174,0.0,0.0,1.0
2023-02-25 12:00:00+01:00,0.8243465164007001,0.51,0.848113386398113,0.56145648805448,0.34934868898601623,0.8390585838209954,0.7789159938487393,0.5217391304347826,0.0,0.0,1.0
2023-02-25 13:00:00+01:00,0.8424810785050201,0.52,0.9999999999999998,0.6115903025044441,0.3837897760262512,0.8466032419724783,0.7858881049175861,0.5652173913043478,0.0,0.0,1.0
2023-02-25 14:00:00+01:00,0.7274428627083289,0.51,0.8876556034690586,0.764022994767766,0.5807809069611527,0.6961310717609799,0.6766803564961057,0.6086956521739131,0.0,0.0,1.0
2023-02-25 15:00:00+01:00,0.5236741594606231,0.48,0.8191701496643768,0.8745983398473344,0.6204799805014733,0.598050320684693,0.5563535511706914,0.6521739130434783,0.0,0.0,1.0
2023-02-25 16:00:00+01:00,0.30291789615219955,0.44,0.7741084110464189,0.8379509271128617,0.1746130828826864,0.3163210161078138,0.3438677472793845,0.6956521739130435,0.0,0.0,1.0
2023-02-25 17:00:00+01:00,0.10101695462879944,0.37,0.7331262343245901,0.9999999999999999,0.14045016126663779,0.12573361301252794,0.14679123789246962,0.7391304347826086,0.0,0.0,1.0
2023-02-25 18:00:00+01:00,0.002241811144808697,0.22,0.6294753926671401,0.9372286889974389,0.16965166455629577,0.09753799400352858,0.008539094179828233,0.7826086956521738,0.0,0.0,1.0
2023-02-25 19:00:00+01:00,0.0,0.2,0.4935712468032316,0.8101331415139706,0.6772633134108434,0.08920278950315663,0.0031839525069758956,0.8260869565217391,0.0,0.0,1.0
2023-02-25 20:00:00+01:00,0.0,0.2,0.6009964096154186,0.9612604847531004,0.1473995775400676,0.07030983953485781,0.0,0.8695652173913043,0.0,0.0,1.0
2023-02-25 21:00:00+01:00,0.0,0.2,0.2781034156167659,0.8318086614977794,0.6252635930829302,0.02992889441408031,0.0,0.9130434782608695,0.0,0.0,1.0
2023-02-25 22:00:00+01:00,0.0,0.2,0.3524740139685745,0.8841086933036649,0.38043736129037176,0.0,0.0,0.9565217391304348,0.0,0.0,1.0
2023-02-25 23:00:00+01:00,0.0,0.2,0.32879144472771116,0.7154349856832444,0.6290043256701914,0.2687039140433809,0.24584082083138648,1.0,0.0,0.0,1.0
