datetime,solar_irradiance,kt,ambient_temperature,flow_rate,water_input_temperature,tank_temperature,water_output_temperature,hour,day_of_week,month,saison_été
2023-06-18 00:00:00+01:00,0.0,0.2,0.15263707780444813,0.5727101778220842,0.20809951835722806,0.06271276937795511,0.018119641222413163,0.0,0.0,0.0,1.0
2023-06-18 01:00:00+01:00,0.0,0.2,0.08889796412528073,0.4147064928078833,0.20257802980861417,0.04865569249473767,0.0,0.043478260869565216,0.0,0.0,1.0
2023-06-18 02:00:00+01:00,0.0,0.2,0.09552316085948975,0.1859048882050971,1.0,0.07051147943227187,0.05845884548690716,0.08695652173913043,0.0,0.0,1.0
2023-06-18 03:00:00+01:00,0.0,0.2,0.0,0.19126225946906417,0.7177546192713633,0.13025742861736733,0.09588220162593686,0.13043478260869565,0.0,0.0,1.0
2023-06-18 04:00:00+01:00,0.0,0.2,0.03866157988667451,0.2257227989682179,0.2163017325786738,0.06141736667039477,0.05128259053764239,0.17391304347826086,0.0,0.0,1.0
2023-06-18 05:00:00+01:00,0.003910847100080379,0.25,0.02645387841862723,0.0,1.0,0.04822130802551272,0.05364135756253263,0.21739130434782608,0.0,0.0,1.0
2023-06-18 06:00:00+01:00,0.060650985406287196,0.39,0.12373617971662165,0.8244838450750451,0.5852171828572006,0.04666798577140718,0.03926661755933836,0.2608695652173913,0.0,0.0,1.0
2023-06-18 07:00:00+01:00,0.15068808298824612,0.44,0.21674041433308489,0.10259076768174036,0.3955470392094602,0.13648313890618846,0.11797341374460857,0.30434782608695654,0.0,0.0,1.0
2023-06-18 08:00:00+01:00,0.3464155584873366,0.56,0.40140045275640146,0.24276910941253138,0.9741425138537965,0.3423100656840471,0.3559058140101098,0.34782608695652173,0.0,0.0,1.0
2023-06-18 09:00:00+01:00,0.6325756676490771,0.67,0.5876138855172801,0.2509163726420528,1.0,0.6622323308919423,0.6779729796512729,0.3913043478260869,0.0,0.0,1.0
2023-06-18 10:00:00+01:00,0.82879646807053,0.71,0.8648837633462687,0.26612195782912607,0.16016306316542295,0.819199177861832,0.8522327761889089,0.43478260869565216,0.0,0.0,1.0
2023-06-18 11:00:00+01:00,0.9775693311582382,0.74,0.878304855937285,0.6054779656383695,0.49247079211278955,0.9334014161207637,0.9331958471445984,0.4782608695652174,0.0,0.0,1.0
2023-06-18 12:00:00+01:00,1.0,0.74,1.0,0.5505335368949174,0.0,0.9999999999999999,1.0,0.5217391304347826,0.0,0.0,1.0
2023-06-18 13:00:00+01:00,0.9534963185044749,0.73,0.9830645612568758,0.746588753829607,1.0,0.8974313989118198,0.9090224599313116,0.5652173913043478,0.0,0.0,1.0
2023-06-18 14:00:00+01:00,0.9029259212782866,0.74,0.9544888586065285,0.844913741863724,0.44627525662769596,0.7707771657029373,0.8067121997401502,0.6086956521739131,0.0,0.0,1.0
2023-06-18 15:00:00+01:00,0.7564940552297812,0.73,0.9523373678153519,0.8724327816207997,1.0,0.7092306778938814,0.7224858028458895,0.6521739130434783,0.0,0.0,1.0
2023-06-18 16:00:00+01:00,0.5090467396747984,0.67,0.74675770706504,0.829130991043904,0.22928042314696206,0.5109453317835372,0.5150051785732824,0.6956521739130435,0.0,0.0,1.0
2023-06-18 17:00:00+01:00,0.29116161273583785,0.61,0.599951193656941,1.0,1.0,0.242734863677745,0.2033804291241499,0.7391304347826086,0.0,0.0,1.0
2023-06-18 18:00:00+01:00,0.10421859932463522,0.5,0.4897373385758641,0.6751713954977676,0.7259300049222137,0.12416026660623414,0.09019071009267665,0.7826086956521738,0.0,0.0,1.0
2023-06-18 19:00:00+01:00,0.006036482586237888,0.29,0.23686613181233174,0.8458659624784872,0.8171783467397971,0.05325825910173421,0.04152207372140038,0.8260869565217391,0.0,0.0,1.0
2023-06-18 20:00:00+01:00,0.0,0.2,0.20748378442824977,0.9431256243249926,0.8606956803770807,0.0,0.03827866116298506,0.8695652173913043,0.0,0.0,1.0
2023-06-18 21:00:00+01:00,0.0,0.2,0.05183997330346157,0.7990974494133627,1.0,0.015028253793884394,0.05364135756253263,0.9130434782608695,0.0,0.0,1.0
2023-06-18 22:00:00+01:00,0.0,0.2,0.08316549442509302,0.5004485182111373,0.7845508635877474,0.05082940414841497,0.02988129268295381,0.9565217391304348,0.0,0.0,1.0
2023-06-18 23:00:00+01:00,0.0,0.2,0.01513026303624665,0.6343798097306586,0.6398866369782867,0.0881564097678933,0.05038881232035042,1.0,0.0,0.0,1.0
