datetime,solar_irradiance,kt,ambient_temperature,flow_rate,water_input_temperature,tank_temperature,water_output_temperature,hour,day_of_week,month,saison_printemps
2023-05-24 00:00:00+01:00,0.0,0.2,0.05950679289423855,0.49144655077988336,1.0,0.10777565605782202,0.129558193382325,0.0,0.0,0.0,1.0
2023-05-24 01:00:00+01:00,0.0,0.2,0.0658920714424065,0.47265331711997377,0.36527415843826194,0.08373645048993827,0.058253408607057744,0.043478260869565216,0.0,0.0,1.0
2023-05-24 02:00:00+01:00,0.0,0.2,0.0972677694161439,0.32130952904395865,0.14083211277525298,0.06164475568951988,0.09983685154962718,0.08695652173913043,0.0,0.0,1.0
2023-05-24 03:00:00+01:00,0.0,0.2,0.0,0.28775690739816756,0.25296860984887726,0.12183538877965594,0.16176249333357606,0.13043478260869565,0.0,0.0,1.0
2023-05-24 04:00:00+01:00,0.0,0.2,0.056069482972420204,0.24703051728434994,0.29642098693044705,0.06523681041988527,0.07645273930094587,0.17391304347826086,0.0,0.0,1.0
2023-05-24 05:00:00+01:00,0.003837425662344005,0.25,0.0456989275949089,0.0,0.6236480844189805,0.08216565243898866,0.07041759835873573,0.21739130434782608,0.0,0.0,1.0
2023-05-24 06:00:00+01:00,0.09276076803321225,0.44,0.18574007075011156,0.7490178648595862,0.5104097726539965,0.06636558313056606,0.08523232217931997,0.2608695652173913,0.0,0.0,1.0
2023-05-24 07:00:00+01:00,0.3053664641777831,0.57,0.2289126038556648,0.09347212884780781,0.5571153689014605,0.3783216158302829,0.38352147154330074,0.30434782608695654,0.0,0.0,1.0
2023-05-24 08:00:00+01:00,0.5638089740779078,0.64,0.47775773771186003,0.2534811789951576,0.9191498931455166,0.6584496652054144,0.6886779863626461,0.34782608695652173,0.0,0.0,1.0
2023-05-24 09:00:00+01:00,0.7115324310598892,0.64,0.7146730622356028,0.24139483745311446,0.36781803443520866,0.7569302800097373,0.7414768563415287,0.3913043478260869,0.0,0.0,1.0
2023-05-24 10:00:00+01:00,0.7984509461660778,0.63,0.8012627670346624,0.23714759568447147,0.5292450345939033,0.8434627371557808,0.8605113301361237,0.43478260869565216,0.0,0.0,1.0
2023-05-24 11:00:00+01:00,0.8692900840573999,0.63,0.9555221440968653,0.23433083031447638,0.5623458274162934,0.8918461270209319,0.9248417365647529,0.4782608695652174,0.0,0.0,1.0
2023-05-24 12:00:00+01:00,0.9509782530269266,0.65,0.971329421922543,0.3646433831704388,0.7527913762919587,0.98586324849232,0.9923158126766901,0.5217391304347826,0.0,0.0,1.0
2023-05-24 13:00:00+01:00,1.0,0.68,1.0,0.5548707498869014,0.3964744045304003,0.9999999999999998,1.0,0.5652173913043478,0.0,0.0,1.0
2023-05-24 14:00:00+01:00,0.8351400309144745,0.65,0.963293753970563,0.6559421073155784,0.6678267682890207,0.8241253612703736,0.8363826940239606,0.6086956521739131,0.0,0.0,1.0
2023-05-24 15:00:00+01:00,0.7681268714496224,0.67,0.8706869358837404,1.0000000000000002,0.6251656545138564,0.7806349491466731,0.7817674702329455,0.6521739130434783,0.0,0.0,1.0
2023-05-24 16:00:00+01:00,0.5387332835667644,0.64,0.8494630038880095,0.7763302444780422,0.5562307370401074,0.5229608065135316,0.5365110005210997,0.6956521739130435,0.0,0.0,1.0
2023-05-24 17:00:00+01:00,0.2773200425143402,0.56,0.7711164780796653,0.8158397799233668,0.0,0.27246080879408296,0.2781774942283176,0.7391304347826086,0.0,0.0,1.0
2023-05-24 18:00:00+01:00,0.07233473660257139,0.41,0.6598655470333932,0.7166779918672801,0.4453787201046633,0.1066267157158165,0.11119065147502794,0.7826086956521738,0.0,0.0,1.0
2023-05-24 19:00:00+01:00,0.0021222481538730508,0.23,0.508461274916753,0.6370618497113267,0.39916225866592514,0.026300290759110334,0.020164157718047693,0.8260869565217391,0.0,0.0,1.0
2023-05-24 20:00:00+01:00,0.0,0.2,0.3999948302073375,0.8103487333465977,0.8246919687451331,0.0021392066768894935,0.036218173206793325,0.8695652173913043,0.0,0.0,1.0
2023-05-24 21:00:00+01:00,0.0,0.2,0.31215933927750594,0.767134649265464,0.5208030451249979,0.019022267123320447,0.04080088356185618,0.9130434782608695,0.0,0.0,1.0
2023-05-24 22:00:00+01:00,0.0,0.2,0.21746796919191524,0.7006594456358259,0.3326947939126872,0.0,0.0,0.9565217391304348,0.0,0.0,1.0
2023-05-24 23:00:00+01:00,0.0,0.2,0.1671839513970519,0.649492710512346,0.4440301747196784,0.006878342919274694,0.02489394189795624,1.0,0.0,0.0,1.0
