datetime,solar_irradiance,kt,ambient_temperature,flow_rate,water_input_temperature,tank_temperature,water_output_temperature
2023-09-02 00:00:00+01:00,0.0,0.2,20.76158175194289,0.004403781202279913,20.439804963190277,23.16025062457678,20.88696558337221
2023-09-02 01:00:00+01:00,0.0,0.2,20.617668137000543,0.004759097813596572,18.773630148324315,22.39273460722043,20.205014935848272
2023-09-02 02:00:00+01:00,0.0,0.2,21.15963005911195,0.003622140191327818,19.819714555469613,24.05883242590438,22.111994255105593
2023-09-02 03:00:00+01:00,0.0,0.2,20.65838097617848,0.003655039287656426,19.4297176560687,24.51950028790101,22.922513408901725
2023-09-02 04:00:00+01:00,0.0,0.2,20.71477802768255,0.003378770035313703,19.141475699806342,22.915147637043574,21.63494564690114
2023-09-02 05:00:00+01:00,0.0,0.2,20.435471929741592,0.003120861243811974,21.73242170683002,24.810091444174695,22.673598781965783
2023-09-02 06:00:00+01:00,5.5246,0.23,20.580733869420097,0.003912753665844417,21.683254525636087,22.72557652485419,21.683254525636087
2023-09-02 07:00:00+01:00,52.976600000000005,0.37,21.04760510762581,0.007015491876532701,20.880145563188453,23.22993005154002,22.092559353691193
2023-09-02 08:00:00+01:00,126.68480000000001,0.44,22.119943179496975,0.0031492894702539343,21.128594578478925,28.427878048287113,26.441188539369993
2023-09-02 09:00:00+01:00,218.885,0.5,21.744687836266905,0.0037898393829049865,19.308531337638147,31.119107340660925,28.88499029392565
2023-09-02 10:00:00+01:00,243.168,0.48,23.163850026221272,0.0040904595999501,19.45147832513657,32.20383488784513,30.886933703824475
2023-09-02 11:00:00+01:00,224.928,0.44,23.80160232273632,0.004719301879760216,20.567635472260978,31.926379111781213,30.194690760029538
2023-09-02 12:00:00+01:00,82.81,0.26,24.658655419398812,0.005243198456739538,21.86074521945305,26.56793384864475,25.531741407114946
2023-09-02 13:00:00+01:00,85.60350000000001,0.27,25.327846953619627,0.005945112971024349,22.0,24.798677892681827,22.903474933034026
2023-09-02 14:00:00+01:00,244.9296,0.48,26.083916828716927,0.005798301254972654,21.83440286899478,31.36082774259328,29.501325448738996
2023-09-02 15:00:00+01:00,264.04400000000004,0.55,26.153407676404523,0.00687331212838357,22.0,32.083032775746226,30.280555844179023
2023-09-02 16:00:00+01:00,182.9295,0.53,24.84477468501388,0.006188954961075616,18.167603520292634,30.089836162173025,28.218601995818766
2023-09-02 17:00:00+01:00,74.74719999999999,0.44,24.915919254274016,0.00748587180227779,21.634032600255047,24.930758015054025,22.790093505666103
2023-09-02 18:00:00+01:00,8.1536,0.28,22.7758685998023,0.0077783318348218135,20.784172598897662,23.331698393456477,22.09462754102087
2023-09-02 19:00:00+01:00,0.0,0.2,21.998076629583736,0.006598580876921252,19.70108754686635,21.389367597454328,20.273879454095606
2023-09-02 20:00:00+01:00,0.0,0.2,21.342069643574785,0.006778820646373709,20.176867447995168,20.847735572166457,20.176867447995168
2023-09-02 21:00:00+01:00,0.0,0.2,20.540644407093662,0.006644309436545337,20.761910592736857,22.093584190520286,20.761910592736857
2023-09-02 22:00:00+01:00,0.0,0.2,20.77827728773628,0.005640962259172203,16.504201804955095,22.64896050400519,21.128539461404785
2023-09-02 23:00:00+01:00,0.0,0.2,20.197464093295107,0.005348230029145726,16.31414600212175,22.57470914339797,21.25229759404533
