datetime,solar_irradiance,kt,ambient_temperature,flow_rate,water_input_temperature,tank_temperature,water_output_temperature,hour,day_of_week,month,saison_printemps
2023-04-24 00:00:00+01:00,0.0,0.2,0.09717792529450897,0.29243214062446254,1.0,0.12778303832645133,0.10627930995219814,0.0,0.0,0.0,1.0
2023-04-24 01:00:00+01:00,0.0,0.2,0.06346267788600624,0.22389732737391588,0.2486106864586759,0.08562331408742785,0.07640923230817498,0.043478260869565216,0.0,0.0,1.0
2023-04-24 02:00:00+01:00,0.0,0.2,0.07538559459463967,0.4387319265207328,0.47142620069100927,0.08795525537030024,0.07822125868565089,0.08695652173913043,0.0,0.0,1.0
2023-04-24 03:00:00+01:00,0.0,0.2,0.0,0.06225398873995358,0.5933471052954089,0.11693121601009138,0.10680141609436844,0.13043478260869565,0.0,0.0,1.0
2023-04-24 04:00:00+01:00,0.0,0.2,0.040132946622595145,0.0602186412577953,0.0,0.12797068045246807,0.08164286931071751,0.17391304347826086,0.0,0.0,1.0
2023-04-24 05:00:00+01:00,0.0,0.2,0.08902494922192605,0.0901398515969567,0.7627291694600977,0.07606454611436009,0.03342610718353867,0.21739130434782608,0.0,0.0,1.0
2023-04-24 06:00:00+01:00,0.05294950448324682,0.48,0.13680326467646464,0.7456115498023035,0.6358046150353305,0.121590420351958,0.09615937545973996,0.2608695652173913,0.0,0.0,1.0
2023-04-24 07:00:00+01:00,0.251593387866394,0.65,0.257262704819918,0.09525578473868412,0.5266798456554476,0.34505676881113856,0.32875727361416884,0.30434782608695654,0.0,0.0,1.0
2023-04-24 08:00:00+01:00,0.4871165644171779,0.72,0.43600003500208817,0.013310399109108584,0.2259890558945803,0.5307971250895427,0.4999401383771671,0.34782608695652173,0.0,0.0,1.0
2023-04-24 09:00:00+01:00,0.6987572754443919,0.75,0.6364395474974612,0.4773539126148947,0.0661283495810161,0.7234705289986674,0.7437062853367447,0.3913043478260869,0.0,0.0,1.0
2023-04-24 10:00:00+01:00,0.869919118032615,0.77,0.7651499206152427,0.0,0.03982681773641117,0.9225217122676728,0.9094096549684711,0.43478260869565216,0.0,0.0,1.0
2023-04-24 11:00:00+01:00,0.9787832310838446,0.78,0.858450282488216,0.4605982713554275,0.005905290127401042,1.0,1.0,0.4782608695652174,0.0,0.0,1.0
2023-04-24 12:00:00+01:00,1.0,0.78,0.94005349788532,0.3413737292230876,0.1220409264487774,0.9642289737034728,0.9762029152372624,0.5217391304347826,0.0,0.0,1.0
2023-04-24 13:00:00+01:00,0.9516491007288553,0.77,1.0,0.5151812905853788,0.2955121218839474,0.9151802178189454,0.9073139561941514,0.5652173913043478,0.0,0.0,1.0
2023-04-24 14:00:00+01:00,0.8410272140946988,0.76,0.9483011225026675,0.8717943201080769,0.8773574862563729,0.8272323329138371,0.8260378371829451,0.6086956521739131,0.0,0.0,1.0
2023-04-24 15:00:00+01:00,0.6684872319228148,0.74,0.9531214649667318,0.9280376963386283,0.6893956748273857,0.6550691769736605,0.6320531583834381,0.6521739130434783,0.0,0.0,1.0
2023-04-24 16:00:00+01:00,0.450920245398773,0.7,0.89899724344033,1.0,0.3652103611016275,0.4994065543094566,0.4774753230918294,0.6956521739130435,0.0,0.0,1.0
2023-04-24 17:00:00+01:00,0.22082481254260392,0.62,0.8477646311352854,0.8778789092267392,0.3620493896239876,0.28533196972896036,0.26863085162282807,0.7391304347826086,0.0,0.0,1.0
2023-04-24 18:00:00+01:00,0.03816134444968801,0.43,0.5810578315672158,0.9358708013936679,0.24801535491920657,0.05409841832061113,0.024721544142515484,0.7826086956521738,0.0,0.0,1.0
2023-04-24 19:00:00+01:00,0.0,0.2,0.4176920048758287,0.745497008125829,0.3957217932830073,0.0,0.0,0.8260869565217391,0.0,0.0,1.0
2023-04-24 20:00:00+01:00,0.0,0.2,0.32408958273038946,0.9812768338126112,0.36146656475073957,0.06793626879459869,0.019956874600461694,0.8695652173913043,0.0,0.0,1.0
2023-04-24 21:00:00+01:00,0.0,0.2,0.3062803279469687,0.9005244940110169,0.6153619724440369,0.05382196827905861,0.03968910586991514,0.9130434782608695,0.0,0.0,1.0
2023-04-24 22:00:00+01:00,0.0,0.2,0.23524597164036776,0.7600560751998626,0.35251730364855316,0.0620957722091684,0.04792710958863666,0.9565217391304348,0.0,0.0,1.0
2023-04-24 23:00:00+01:00,0.0,0.2,0.24767612574164788,0.5985033693687565,0.9193935983418342,0.04613392471080968,0.03716116873057973,1.0,0.0,0.0,1.0
