datetime,solar_irradiance,kt,ambient_temperature,flow_rate,water_input_temperature,tank_temperature,water_output_temperature,hour,day_of_week,month,saison_printemps
2023-05-13 00:00:00+01:00,0.0,0.2,0.11447940552932212,0.405326131775974,0.1755427209182181,0.1036957209061985,0.06592102549944379,0.0,0.0,0.0,1.0
2023-05-13 01:00:00+01:00,0.0,0.2,0.15595175529350924,0.37682661698837605,0.5420845341011065,0.009414503472496505,0.01726411452664467,0.043478260869565216,0.0,0.0,1.0
2023-05-13 02:00:00+01:00,0.0,0.2,0.10584024130490444,0.2935422823920558,0.4717602091036417,0.023261411764208595,0.021224436291224502,0.08695652173913043,0.0,0.0,1.0
2023-05-13 03:00:00+01:00,0.0,0.2,0.037342738338454806,0.2117546226209256,0.6520588711568944,0.05447738420699155,0.028463024880651,0.13043478260869565,0.0,0.0,1.0
2023-05-13 04:00:00+01:00,0.0,0.2,0.013567119315875287,0.04289072264128946,0.46495723270432077,0.08115956242928135,0.06702417885827938,0.17391304347826086,0.0,0.0,1.0
2023-05-13 05:00:00+01:00,0.0023726370433657345,0.29,0.0,0.02349671794548369,0.15741496892007856,0.10628873488826596,0.11863129849023246,0.21739130434782608,0.0,0.0,1.0
2023-05-13 06:00:00+01:00,0.09694898486858376,0.56,0.19100456914892816,0.9625423400705655,0.6484028073369013,0.1270706787835103,0.13173793122772692,0.2608695652173913,0.0,0.0,1.0
2023-05-13 07:00:00+01:00,0.3027607277669107,0.68,0.46711661184480224,0.0,1.0,0.3564604017198214,0.3767521638201654,0.30434782608695654,0.0,0.0,1.0
2023-05-13 08:00:00+01:00,0.5300529861876175,0.74,0.6570784604162272,0.08386643117528758,0.5711525308938032,0.5835052631398512,0.6104426481976295,0.34782608695652173,0.0,0.0,1.0
2023-05-13 09:00:00+01:00,0.732291846222642,0.77,0.7362990303664882,0.01938140106594377,0.3696282189856519,0.786010631787591,0.8149924123549799,0.3913043478260869,0.0,0.0,1.0
2023-05-13 10:00:00+01:00,0.8944641799881587,0.79,0.8823102387945974,0.27601797256174176,0.8700019242921573,0.921417581405868,0.9309951967646275,0.43478260869565216,0.0,0.0,1.0
2023-05-13 11:00:00+01:00,0.9828300769686206,0.79,0.9731189534586484,0.19841905648119063,0.2135558294124289,0.9772887198807496,0.9917586653033623,0.4782608695652174,0.0,0.0,1.0
2023-05-13 12:00:00+01:00,1.0,0.79,1.0,0.3433262194639197,0.6036860636494992,1.0,1.0,0.5217391304347826,0.0,0.0,1.0
2023-05-13 13:00:00+01:00,0.966765344385238,0.79,0.9820458219069379,0.47607373838293077,0.25139280862929514,0.9442642729665345,0.9832413504073063,0.5652173913043478,0.0,0.0,1.0
2023-05-13 14:00:00+01:00,0.8604896913011221,0.78,0.9500174934214494,0.6410528875437216,0.06208922391706162,0.9036564962254701,0.9077600095663985,0.6086956521739131,0.0,0.0,1.0
2023-05-13 15:00:00+01:00,0.695868776121491,0.76,0.9474157638672338,0.48641804016897994,0.7873628954062992,0.7286850955289055,0.7398165598971518,0.6521739130434783,0.0,0.0,1.0
2023-05-13 16:00:00+01:00,0.49311879048596896,0.73,0.8147248560083167,0.8124559325884906,0.0,0.5093850425853852,0.529890527943192,0.6956521739130435,0.0,0.0,1.0
2023-05-13 17:00:00+01:00,0.267450592441037,0.66,0.7607406712480103,1.0,0.4933111028772643,0.2940889056418754,0.29676185994914683,0.7391304347826086,0.0,0.0,1.0
2023-05-13 18:00:00+01:00,0.07964041339718657,0.53,0.6315399205748142,0.864435829093446,0.4641948830487199,0.0666827822611521,0.051466978622481174,0.7826086956521738,0.0,0.0,1.0
2023-05-13 19:00:00+01:00,0.0,0.2,0.4960914703314445,0.8715995364899944,0.32026973375572476,0.0,0.008729481711938658,0.8260869565217391,0.0,0.0,1.0
2023-05-13 20:00:00+01:00,0.0,0.2,0.38753437749953434,0.91312462395551,0.7083119328380101,0.06706267002469912,0.07895898726040274,0.8695652173913043,0.0,0.0,1.0
2023-05-13 21:00:00+01:00,0.0,0.2,0.3001142370608585,0.7158888239851569,0.1938255841821359,0.02613336544402889,0.0,0.9130434782608695,0.0,0.0,1.0
2023-05-13 22:00:00+01:00,0.0,0.2,0.3436871150819265,0.5763514878731708,0.3099165003984514,0.07929368818493876,0.08771450929642977,0.9565217391304348,0.0,0.0,1.0
2023-05-13 23:00:00+01:00,0.0,0.2,0.2227018812153001,0.6509817382328786,0.6877668756703454,0.051628073098517024,0.03635199552492663,1.0,0.0,0.0,1.0
