datetime,solar_irradiance,kt,ambient_temperature,flow_rate,water_input_temperature,tank_temperature,water_output_temperature,hour,day_of_week,month,saison_hiver
2023-02-26 00:00:00+01:00,0.0,0.2,0.044698604355768,0.3427517996986481,0.5271177595245948,0.09027372245094245,0.0778832848549249,0.0,0.0,0.0,1.0
2023-02-26 01:00:00+01:00,0.0,0.2,0.0,0.22905819648508163,0.29071230722431607,0.0,0.0,0.043478260869565216,0.0,0.0,1.0
2023-02-26 02:00:00+01:00,0.0,0.2,0.05108673372093353,0.22166620586451213,0.4510064411522494,0.1723464444203746,0.17175393226607505,0.08695652173913043,0.0,0.0,1.0
2023-02-26 03:00:00+01:00,0.0,0.2,0.041358367865066636,0.045348046494423255,0.4011565355402553,0.17611974793541618,0.1569140408864549,0.13043478260869565,0.0,0.0,1.0
2023-02-26 04:00:00+01:00,0.0,0.2,0.1028786043656853,0.0,0.9999999999999998,0.14670133224835413,0.08227380132569007,0.17391304347826086,0.0,0.0,1.0
2023-02-26 05:00:00+01:00,0.0,0.2,0.25784715166802763,0.07699896205111734,0.8046791743896691,0.15929127636575147,0.13081179492896533,0.21739130434782608,0.0,0.0,1.0
2023-02-26 06:00:00+01:00,0.0,0.2,0.25836043242035855,0.08340719981155165,0.48040270018402964,0.2097332605649771,0.21721336904151922,0.2608695652173913,0.0,0.0,1.0
2023-02-26 07:00:00+01:00,0.017161508456342442,0.2,0.41253868079473244,0.1866266037737252,0.5866404473035707,0.24154512961166197,0.2125373974891065,0.30434782608695654,0.0,0.0,1.0
2023-02-26 08:00:00+01:00,0.14900141243971518,0.32,0.43802564953051415,1.0,0.4789978142177178,0.22086914561812798,0.16110140632464254,0.34782608695652173,0.0,0.0,1.0
2023-02-26 09:00:00+01:00,0.3954684835666664,0.41,0.6305276585026001,0.07761454692621739,0.5987889271647351,0.606321449360786,0.5706025390892024,0.3913043478260869,0.0,0.0,1.0
2023-02-26 10:00:00+01:00,0.7000665968984873,0.48,0.6759012521002308,0.13384951764560904,0.4909535226935988,0.6591710061051421,0.5579839311445804,0.43478260869565216,0.0,0.0,1.0
2023-02-26 11:00:00+01:00,0.4058934595991013,0.34,0.781423720791415,0.23526034251163075,0.5209705869096874,0.48640567328371076,0.44715124730818423,0.4782608695652174,0.0,0.0,1.0
2023-02-26 12:00:00+01:00,0.9384308014314674,0.5,0.8616065661598296,0.36144021080854005,0.840934005144969,0.8601545978501159,0.8333302066989547,0.5217391304347826,0.0,0.0,1.0
2023-02-26 13:00:00+01:00,1.0,0.52,0.9435262306970087,0.6248350187697361,0.301130415702632,0.9999999999999998,0.9999999999999998,0.5652173913043478,0.0,0.0,1.0
2023-02-26 14:00:00+01:00,0.8658127383034623,0.51,0.9963717518644846,0.6924719105250635,0.27767525424840733,0.7406190304912383,0.684799825488531,0.6086956521739131,0.0,0.0,1.0
2023-02-26 15:00:00+01:00,0.5725467093081973,0.46,1.0000000000000002,0.6518713223515039,0.48455222899187533,0.4400763727656638,0.4326072388538864,0.6521739130434783,0.0,0.0,1.0
2023-02-26 16:00:00+01:00,0.2974905410449127,0.4,0.8655843213877452,0.9158562325250691,0.4106891649980837,0.3141068463180774,0.2788725078990084,0.6956521739130435,0.0,0.0,1.0
2023-02-26 17:00:00+01:00,0.0791478524329823,0.3,0.6919774521908997,0.9626656164414936,0.3884431602175735,0.05345627609831993,0.0016634882474482193,0.7391304347826086,0.0,0.0,1.0
2023-02-26 18:00:00+01:00,0.0023784606602606792,0.2,0.5049444778990722,0.7514609883730773,0.30393187301996494,0.11217312007527336,0.049722707027002544,0.7826086956521738,0.0,0.0,1.0
2023-02-26 19:00:00+01:00,0.0,0.2,0.361101253635457,0.8974567273776898,0.16350230809745092,0.14592741410896504,0.08227654260248318,0.8260869565217391,0.0,0.0,1.0
2023-02-26 20:00:00+01:00,0.0,0.2,0.4231222332840081,0.8509031698721682,0.1589982756014241,0.1143139265396993,0.1016306535896454,0.8695652173913043,0.0,0.0,1.0
2023-02-26 21:00:00+01:00,0.0,0.2,0.3766347372550356,0.8354962502782334,0.2762311969022322,0.09415698183943322,0.029594568007217825,0.9130434782608695,0.0,0.0,1.0
2023-02-26 22:00:00+01:00,0.0,0.2,0.3600403975849351,0.827970066536268,0.0,0.15457425534985947,0.16823630815821233,0.9565217391304348,0.0,0.0,1.0
2023-02-26 23:00:00+01:00,0.0,0.2,0.35203205853659747,0.4640338154497846,0.41372739082989995,0.16794279987794436,0.15303687901370555,1.0,0.0,0.0,1.0
