datetime,solar_irradiance,kt,ambient_temperature,flow_rate,water_input_temperature,tank_temperature,water_output_temperature
2023-10-17 00:00:00+01:00,0.0,0.2,23.02820611746311,0.004116942335045304,22.0,23.802976187236776,22.499893469128594
2023-10-17 01:00:00+01:00,0.0,0.2,22.82845892799064,0.005417479179548984,22.0,22.931167306233128,22.0
2023-10-17 02:00:00+01:00,0.0,0.2,22.39689138012028,0.004545005305829285,21.179316365438645,23.717122941742574,21.930427876652967
2023-10-17 03:00:00+01:00,0.0,0.2,22.74988675103716,0.003570641403330205,21.04245192876119,23.371580829948513,21.04245192876119
2023-10-17 04:00:00+01:00,0.0,0.2,22.597787534319146,0.0032607599557752253,22.0,22.385259181177158,22.0
2023-10-17 05:00:00+01:00,0.0,0.2,22.995805136626476,0.003287464212211863,20.73692627675678,22.96778703123494,20.948694567872597
2023-10-17 06:00:00+01:00,0.9239999999999999,0.24,21.770404535347332,0.0034209414418256002,21.893511375735077,22.118131970515318,21.893511375735077
2023-10-17 07:00:00+01:00,50.09400000000001,0.46,22.928735232647735,0.006146017635707265,20.97112228575529,24.660599462585633,23.534582396367178
2023-10-17 08:00:00+01:00,181.51199999999997,0.6,24.96433810882808,0.0035532525225308266,22.0,30.750041584388978,28.516728476439447
2023-10-17 09:00:00+01:00,325.1845,0.67,26.310987117275907,0.004449494734858487,22.0,34.436003734038685,33.34547081059776
2023-10-17 10:00:00+01:00,447.087,0.71,28.038873589654205,0.004269589786862845,22.0,40.566650064269616,38.286504220295676
2023-10-17 11:00:00+01:00,494.586,0.71,29.036057230454745,0.004806843012761,20.295333254203097,40.5375242425867,38.1909249687408
2023-10-17 12:00:00+01:00,508.005,0.71,30.37476785122337,0.005010661470867603,21.209275772652678,41.56703580632514,40.36242184878101
2023-10-17 13:00:00+01:00,449.2452,0.69,29.647726004956716,0.0054126469850323605,21.655666089665985,40.20149679438968,39.039591419360626
2023-10-17 14:00:00+01:00,364.45990000000006,0.67,28.956258400879108,0.0057700201130316915,22.0,36.46957345695793,34.5209821413806
2023-10-17 15:00:00+01:00,246.9096,0.63,28.591006144917205,0.005968050421703143,20.60135235143454,31.03264405267841,29.127945483310008
2023-10-17 16:00:00+01:00,114.4,0.55,26.649993568421266,0.006610364224247685,22.0,25.383916796356928,23.385081328987276
2023-10-17 17:00:00+01:00,13.0608,0.36,24.682101041744254,0.006725350659152054,20.744856598549887,23.29521884034545,21.470976937382297
2023-10-17 18:00:00+01:00,0.0,0.2,23.106964836081442,0.006844209139262915,19.292230078910855,20.527517035001363,20.0
2023-10-17 19:00:00+01:00,0.0,0.2,22.360800870994076,0.007503552207354045,21.38705911987264,21.449980663091274,21.38705911987264
2023-10-17 20:00:00+01:00,0.0,0.2,22.257139466690205,0.0074163314933407285,20.31532457675091,21.55205846858874,20.31532457675091
2023-10-17 21:00:00+01:00,0.0,0.2,21.770525856300505,0.006567154605771268,19.020240677224763,22.752502924548793,21.341542100733804
2023-10-17 22:00:00+01:00,0.0,0.2,21.618971103119843,0.005643430580849911,20.448210782542535,22.704407845883335,21.085741020044292
2023-10-17 23:00:00+01:00,0.0,0.2,22.458606731684803,0.0051718503145957865,21.074426744377732,22.80891179330872,21.074426744377732
