datetime,solar_irradiance,kt,ambient_temperature,flow_rate,water_input_temperature,tank_temperature,water_output_temperature,hour,day_of_week,month,saison_été
2023-06-17 00:00:00+01:00,0.0,0.2,0.08859324225232057,0.4594733119615514,0.5939065578019469,0.042735629540533226,0.0,0.0,0.0,0.0,1.0
2023-06-17 01:00:00+01:00,0.0,0.2,0.08328193302457021,0.5033386585615413,0.79783666537443,0.09679045719626433,0.0729806121809784,0.043478260869565216,0.0,0.0,1.0
2023-06-17 02:00:00+01:00,0.0,0.2,0.02832314083776377,0.2603786352532127,0.27678508972415417,0.06197962189162054,0.04739451369496328,0.08695652173913043,0.0,0.0,1.0
2023-06-17 03:00:00+01:00,0.0,0.2,0.0,0.08653672459628803,0.23051676574464652,0.12458179461813423,0.07285349829787757,0.13043478260869565,0.0,0.0,1.0
2023-06-17 04:00:00+01:00,0.0,0.2,0.01594733198945586,0.1757465375281888,0.5451852995899098,0.10044319829855375,0.054440400385681986,0.17391304347826086,0.0,0.0,1.0
2023-06-17 05:00:00+01:00,0.0040817954439357415,0.26,0.029835542859087072,0.0,0.562114120802621,0.07083043829563385,0.02152236422631537,0.21739130434782608,0.0,0.0,1.0
2023-06-17 06:00:00+01:00,0.08725389843719886,0.48,0.1860005847892905,0.9999999999999999,0.460641270125842,0.16386251881574543,0.15106277899851916,0.2608695652173913,0.0,0.0,1.0
2023-06-17 07:00:00+01:00,0.263859206564707,0.6,0.39640097910395666,0.1004670550226725,1.0000000000000004,0.30435981424999603,0.26484489889274665,0.30434782608695654,0.0,0.0,1.0
2023-06-17 08:00:00+01:00,0.47561790390207764,0.67,0.5425106653725258,0.19818114954470645,0.8366111460216419,0.49925329583795863,0.48776423810906666,0.34782608695652173,0.0,0.0,1.0
2023-06-17 09:00:00+01:00,0.6760083900450125,0.71,0.7760631145335213,0.1890159762687773,0.9051317609885152,0.7224830563182435,0.6889494313324466,0.3913043478260869,0.0,0.0,1.0
2023-06-17 10:00:00+01:00,0.8457539583966834,0.74,0.8575866157316299,0.24781058427848013,0.6277614044547124,0.8405213973795781,0.8383916131283039,0.43478260869565216,0.0,0.0,1.0
2023-06-17 11:00:00+01:00,0.948296722357607,0.75,0.957090120508653,0.4656127258889665,1.0000000000000004,0.9300545821343059,0.8942244067312178,0.4782608695652174,0.0,0.0,1.0
2023-06-17 12:00:00+01:00,1.0,0.76,1.0000000000000002,0.2548071134792804,0.6074651302081713,0.9999999999999999,0.9999999999999999,0.5217391304347826,0.0,0.0,1.0
2023-06-17 13:00:00+01:00,0.9472929363444416,0.75,0.9345038794114806,0.7345054692835543,0.8261639181755736,0.8916559221344408,0.8657237686228773,0.5652173913043478,0.0,0.0,1.0
2023-06-17 14:00:00+01:00,0.8581339858923899,0.74,0.936326211787901,0.6858684473821773,0.44299684765254854,0.8373482690331219,0.8009923614714897,0.6086956521739131,0.0,0.0,1.0
2023-06-17 15:00:00+01:00,0.6975076127131239,0.72,0.8333482436462052,0.8784464854968025,0.3668332241346257,0.6927390676269586,0.6419317643493531,0.6521739130434783,0.0,0.0,1.0
2023-06-17 16:00:00+01:00,0.462468307129611,0.66,0.7345111074815154,0.8371017910355957,0.5180502303273413,0.44941566331580385,0.41381674798791257,0.6956521739130435,0.0,0.0,1.0
2023-06-17 17:00:00+01:00,0.25931941702249767,0.59,0.5884114423430591,0.8485913320890898,0.889732524609943,0.25909282649140797,0.22757540879692317,0.7391304347826086,0.0,0.0,1.0
2023-06-17 18:00:00+01:00,0.09056880136707623,0.48,0.5072671830327142,0.8251088948128017,0.0,0.09499126184328799,0.07284309044528181,0.7826086956521738,0.0,0.0,1.0
2023-06-17 19:00:00+01:00,0.004813354690330678,0.27,0.33193428251638823,0.8902763780033426,0.34065058357459277,0.05568761550064605,0.034544448735386535,0.8260869565217391,0.0,0.0,1.0
2023-06-17 20:00:00+01:00,0.0,0.2,0.1758998127043261,0.790123827124661,0.6263887139797295,0.07966925803555125,0.07085336033299594,0.8695652173913043,0.0,0.0,1.0
2023-06-17 21:00:00+01:00,0.0,0.2,0.14241547592140358,0.7522124393618751,0.2814363133974509,0.05548573893553488,0.023868459414347676,0.9130434782608695,0.0,0.0,1.0
2023-06-17 22:00:00+01:00,0.0,0.2,0.12711849459103441,0.7569573781131217,0.7776461834862292,0.0,0.028822411949695925,0.9565217391304348,0.0,0.0,1.0
2023-06-17 23:00:00+01:00,0.0,0.2,0.10610035875051227,0.799865310147943,0.962794594579687,0.08060711997485714,0.05786581375534028,1.0,0.0,0.0,1.0
