datetime,solar_irradiance,kt,ambient_temperature,flow_rate,water_input_temperature,tank_temperature,water_output_temperature,hour,day_of_week,month,saison_hiver
2023-01-01 00:00:00+01:00,0.0,0.2,0.14447448899214077,0.5732346269636732,0.04141603798456428,0.11805701057385809,0.17852189157041587,0.0,0.0,0.0,1.0
2023-01-01 01:00:00+01:00,0.0,0.2,0.22503481200329079,0.28073174160141,0.39574842238921804,0.05566007563166564,0.10197262742318158,0.043478260869565216,0.0,0.0,1.0
2023-01-01 02:00:00+01:00,0.0,0.2,0.15418912678120056,0.33355510618847006,0.34582522201964716,0.16121299243801657,0.1910869205638268,0.08695652173913043,0.0,0.0,1.0
2023-01-01 03:00:00+01:00,0.0,0.2,0.16843644092998278,0.12817193454551323,0.32482108349577654,0.1666543758556953,0.11570146423696492,0.13043478260869565,0.0,0.0,1.0
2023-01-01 04:00:00+01:00,0.0,0.2,0.08037633612589112,0.15201029888526418,0.16874615236490165,0.19575318181756707,0.18977305528901778,0.17391304347826086,0.0,0.0,1.0
2023-01-01 05:00:00+01:00,0.0,0.2,0.07802646840346261,0.0,0.22780330359152146,0.14547274551144262,0.18116150566928013,0.21739130434782608,0.0,0.0,1.0
2023-01-01 06:00:00+01:00,0.0,0.2,0.042829352752212335,0.11614298761395214,0.8579687027378875,0.11161912393205009,0.13742032208336252,0.2608695652173913,0.0,0.0,1.0
2023-01-01 07:00:00+01:00,0.0020394856181945656,0.2,0.0,0.12736881652313825,0.7955613359448988,0.18651406613507326,0.19436559140693777,0.30434782608695654,0.0,0.0,1.0
2023-01-01 08:00:00+01:00,0.11557085169769205,0.4,0.1505244442984206,1.0,0.8797421894505955,0.12539467984663322,0.10120623309631172,0.34782608695652173,0.0,0.0,1.0
2023-01-01 09:00:00+01:00,0.35332715604516285,0.49,0.33708433048041875,0.28009422390986793,0.4087485999595293,0.4549087697710412,0.44581336168086105,0.3913043478260869,0.0,0.0,1.0
2023-01-01 10:00:00+01:00,0.6810215077485746,0.58,0.5138048444553585,0.2726960029709802,0.6905169677437839,0.6871396441328015,0.6734252507622163,0.43478260869565216,0.0,0.0,1.0
2023-01-01 11:00:00+01:00,0.9272455994992801,0.62,0.760114933606435,0.5534938154845684,0.6360189786817649,1.0,0.98471690336984,0.4782608695652174,0.0,0.0,1.0
2023-01-01 12:00:00+01:00,1.0,0.63,1.0,0.4335021494296537,0.5463256949749953,0.9841856646007652,1.0,0.5217391304347826,0.0,0.0,1.0
2023-01-01 13:00:00+01:00,0.9062490296918384,0.61,0.8669054602407869,0.728091538370893,0.9224559566573451,0.8426020315108511,0.8937805700638144,0.5652173913043478,0.0,0.0,1.0
2023-01-01 14:00:00+01:00,0.7455888769592054,0.6,0.8959619121669911,0.7246262965708701,0.2238300338218413,0.7738370210261656,0.7727555361662781,0.6086956521739131,0.0,0.0,1.0
2023-01-01 15:00:00+01:00,0.45178920739509637,0.54,0.8000341364227612,0.6647889856682763,0.25499552932612257,0.28789265176216494,0.24959628089489305,0.6521739130434783,0.0,0.0,1.0
2023-01-01 16:00:00+01:00,0.16450706711182364,0.45,0.6475038051310564,0.7936988813737287,0.4346684461691974,0.21724992294632628,0.16752158892180202,0.6956521739130435,0.0,0.0,1.0
2023-01-01 17:00:00+01:00,0.0067133068265571106,0.26,0.3436296893404662,0.9462660181010718,0.17202647533934456,0.005669572948325818,0.0,0.7391304347826086,0.0,0.0,1.0
2023-01-01 18:00:00+01:00,0.0,0.2,0.3224281184418216,0.6991895452424122,0.6444701862938333,0.08391941426890992,0.08025289177655504,0.7826086956521738,0.0,0.0,1.0
2023-01-01 19:00:00+01:00,0.0,0.2,0.2707690570850716,0.7515510852280258,0.0,0.09304744167753887,0.09901923348476083,0.8260869565217391,0.0,0.0,1.0
2023-01-01 20:00:00+01:00,0.0,0.2,0.34868517412987887,0.6697424122277869,0.5462233919246922,0.0,0.0,0.8695652173913043,0.0,0.0,1.0
2023-01-01 21:00:00+01:00,0.0,0.2,0.35066372997391704,0.7574282972179947,0.3891523292987289,0.030193438301251208,0.038633808181242735,0.9130434782608695,0.0,0.0,1.0
2023-01-01 22:00:00+01:00,0.0,0.2,0.20759897327688348,0.6873417640491493,1.0,0.1430818339279738,0.13659906038138536,0.9565217391304348,0.0,0.0,1.0
2023-01-01 23:00:00+01:00,0.0,0.2,0.08022300949893824,0.5063983959745841,0.35130325107589844,0.09550660939166455,0.06402998506093383,1.0,0.0,0.0,1.0
