datetime,solar_irradiance,kt,ambient_temperature,flow_rate,water_input_temperature,tank_temperature,water_output_temperature,hour,day_of_week,month,saison_automne
2023-10-17 00:00:00+01:00,0.0,0.2,0.16094880396218647,0.20179691309455527,1.0,0.15568127711645985,0.12276994788212059,0.0,0.0,0.0,1.0
2023-10-17 01:00:00+01:00,0.0,0.2,0.1381356671090801,0.5083254366204606,1.0,0.11424454605434542,0.0982201436966953,0.043478260869565216,0.0,0.0,1.0
2023-10-17 02:00:00+01:00,0.0,0.2,0.0888463151190586,0.3026887186324325,0.724580563172128,0.15160070633785339,0.09480345172048044,0.08695652173913043,0.0,0.0,1.0
2023-10-17 03:00:00+01:00,0.0,0.2,0.12916193471054083,0.07303714845799691,0.6786491902483629,0.1351772265258998,0.05119488911991066,0.13043478260869565,0.0,0.0,1.0
2023-10-17 04:00:00+01:00,0.0,0.2,0.1117906752930633,0.0,1.0,0.08829774893463094,0.0982201436966953,0.17391304347826086,0.0,0.0,1.0
2023-10-17 05:00:00+01:00,0.0,0.2,0.15724828626302356,0.006294028755865488,0.5761155226232031,0.11598506709001322,0.04659045839036058,0.21739130434782608,0.0,0.0,1.0
2023-10-17 06:00:00+01:00,0.0018188797354356748,0.24,0.017295220136337885,0.037753789615976086,0.9642626760319217,0.07560129833776996,0.09299047970801355,0.2608695652173913,0.0,0.0,1.0
2023-10-17 07:00:00+01:00,0.0986092656568341,0.46,0.149588229056548,0.6800374632668749,0.6547111350971617,0.1964437719563027,0.17358359543949697,0.30434782608695654,0.0,0.0,1.0
2023-10-17 08:00:00+01:00,0.3573035698467535,0.6,0.3820745389541882,0.06893869636128414,1.0,0.4858725458740344,0.41825714739080977,0.34782608695652173,0.0,0.0,1.0
2023-10-17 09:00:00+01:00,0.6401206681036604,0.67,0.5358753919421821,0.2801774653568898,1.0,0.6610648679852017,0.6553970303584827,0.3913043478260869,0.0,0.0,1.0
2023-10-17 10:00:00+01:00,0.880083857442348,0.71,0.7332173954271934,0.23777497724810837,1.0,0.9524520616213422,0.898051536113834,0.43478260869565216,0.0,0.0,1.0
2023-10-17 11:00:00+01:00,0.9735849056603774,0.71,0.8471057906799189,0.3644022533534328,0.4279179755332585,0.9510677228444203,0.8933576322027624,0.4782608695652174,0.0,0.0,1.0
2023-10-17 12:00:00+01:00,1.0,0.71,1.0,0.41244100849888143,0.7346348675533738,1.0,0.9999999999999999,0.5217391304347826,0.0,0.0,1.0
2023-10-17 13:00:00+01:00,0.8843322408244013,0.69,0.9169645130896709,0.5071865181370485,0.8844423750260084,0.9350964712274389,0.9350357025679846,0.5652173913043478,0.0,0.0,1.0
2023-10-17 14:00:00+01:00,0.7174336866763124,0.67,0.8379919622218837,0.5914171631483185,1.0,0.7577196320519036,0.7131264762717747,0.6086956521739131,0.0,0.0,1.0
2023-10-17 15:00:00+01:00,0.48603773584905663,0.63,0.7962764831547142,0.6380916871243181,0.5306172421795416,0.49930452934100467,0.44827405851315516,0.6521739130434783,0.0,0.0,1.0
2023-10-17 16:00:00+01:00,0.22519463391108357,0.55,0.5745933362821742,0.7894810940191492,1.0,0.2308227585497199,0.16624158727906557,0.6956521739130435,0.0,0.0,1.0
2023-10-17 17:00:00+01:00,0.025709983169456996,0.36,0.3498402289075373,0.8165826884612555,0.5787769193784689,0.13154777138326856,0.07223978308210699,0.7391304347826086,0.0,0.0,1.0
2023-10-17 18:00:00+01:00,0.0,0.2,0.1699438412939278,0.8445969001084723,0.09127898337533047,0.0,0.0,0.7826086956521738,0.0,0.0,1.0
2023-10-17 19:00:00+01:00,0.0,0.2,0.08472441620288995,1.0000000000000002,0.7942985275882979,0.04384433114255459,0.06811857303485114,0.8260869565217391,0.0,0.0,1.0
2023-10-17 20:00:00+01:00,0.0,0.2,0.07288524184947365,0.9794426149475397,0.43462701488251554,0.04869604883662049,0.015485612619786981,0.8695652173913043,0.0,0.0,1.0
2023-10-17 21:00:00+01:00,0.0,0.2,0.01730907620868294,0.7792968530961295,0.0,0.10575269870620907,0.0658832289546204,0.9130434782608695,0.0,0.0,1.0
2023-10-17 22:00:00+01:00,0.0,0.2,0.0,0.5615807901478269,0.4792233031719517,0.10346675865272192,0.053320819503073325,0.9565217391304348,0.0,0.0,1.0
2023-10-17 23:00:00+01:00,0.0,0.2,0.09589482861703269,0.4504322261146201,0.6893798608002246,0.10843378991238295,0.05276517461217656,1.0,0.0,0.0,1.0
