datetime,solar_irradiance,kt,ambient_temperature,flow_rate,water_input_temperature,tank_temperature,water_output_temperature,hour,day_of_week,month,saison_printemps
2023-05-15 00:00:00+01:00,0.0,0.2,0.1101932136683541,0.416082345906859,0.726241278341583,0.02322690055742649,0.01563829711416398,0.0,0.0,0.0,1.0
2023-05-15 01:00:00+01:00,0.0,0.2,0.05537533798236316,0.2637474205634118,0.34713207357605347,0.09609939908755716,0.0920470549523873,0.043478260869565216,0.0,0.0,1.0
2023-05-15 02:00:00+01:00,0.0,0.2,0.03874234457322778,0.24541934609819638,0.41348848052759246,0.054897489478614725,0.027479794545031022,0.08695652173913043,0.0,0.0,1.0
2023-05-15 03:00:00+01:00,0.0,0.2,0.06835756344915667,0.0,0.3818045440067186,0.052767509472882446,0.06043362542927644,0.13043478260869565,0.0,0.0,1.0
2023-05-15 04:00:00+01:00,0.0,0.2,0.0,0.03143191288473901,0.5507983910049585,0.08476132132056846,0.07759802776315217,0.17391304347826086,0.0,0.0,1.0
2023-05-15 05:00:00+01:00,0.0029432420938047058,0.31,0.009020799857418105,0.09223579060783238,1.0,0.0902252829249256,0.07747967608209216,0.21739130434782608,0.0,0.0,1.0
2023-05-15 06:00:00+01:00,0.10103589478867489,0.57,0.14336368483975725,0.9999999999999999,0.19367597787067004,0.10868288872166887,0.0794917505915741,0.2608695652173913,0.0,0.0,1.0
2023-05-15 07:00:00+01:00,0.3063770041973966,0.69,0.338136718592672,0.1921879191590452,0.3336638678613211,0.35051320357026317,0.323690929199406,0.30434782608695654,0.0,0.0,1.0
2023-05-15 08:00:00+01:00,0.535566209218164,0.75,0.43060425412894543,0.2879406056492291,0.32167942883026734,0.5244920365614991,0.5289399197180027,0.34782608695652173,0.0,0.0,1.0
2023-05-15 09:00:00+01:00,0.7372261303957048,0.78,0.696266127078381,0.3466480902545639,0.2885969179002199,0.7502133706091869,0.7197851425598836,0.3913043478260869,0.0,0.0,1.0
2023-05-15 10:00:00+01:00,0.8992032939709178,0.8,0.8137107998209228,0.36377135483679157,0.020388286619047902,0.8565850578280978,0.8418311748188412,0.43478260869565216,0.0,0.0,1.0
2023-05-15 11:00:00+01:00,1.0,0.81,0.9398511707571564,0.14401388838143758,0.38928691079325617,1.0,1.0,0.4782608695652174,0.0,0.0,1.0
2023-05-15 12:00:00+01:00,0.9845637825505699,0.79,0.9763149899183117,0.29290700321247465,0.7238174327300064,0.9305437939188193,0.903934708983348,0.5217391304347826,0.0,0.0,1.0
2023-05-15 13:00:00+01:00,0.9490857436787353,0.79,1.0,0.7075497111837782,0.21464918217973183,0.913148725493186,0.9094975462813062,0.5652173913043478,0.0,0.0,1.0
2023-05-15 14:00:00+01:00,0.8439311648919715,0.78,0.9066479891712218,0.648408140342683,0.3161586283512947,0.8154817650516806,0.7775132165922303,0.6086956521739131,0.0,0.0,1.0
2023-05-15 15:00:00+01:00,0.6806492022261639,0.76,0.8529739910342049,0.6651447970419034,0.484533604022793,0.6187714435954217,0.6047904402222486,0.6521739130434783,0.0,0.0,1.0
2023-05-15 16:00:00+01:00,0.4748414306660735,0.72,0.7612988726595566,0.8628110077633214,0.29918381988846754,0.4347502029140422,0.3998501044512699,0.6956521739130435,0.0,0.0,1.0
2023-05-15 17:00:00+01:00,0.2615477831412196,0.66,0.6660337372024869,0.9931418378031861,0.5951330708634401,0.24150726282781654,0.20341650642529185,0.7391304347826086,0.0,0.0,1.0
2023-05-15 18:00:00+01:00,0.07112546243668667,0.51,0.5133913991182353,0.8699359990605596,0.19737904770241288,0.08280219565776392,0.05682125556880635,0.7826086956521738,0.0,0.0,1.0
2023-05-15 19:00:00+01:00,0.0011927708858465544,0.27,0.3613316200629393,0.8212686057119077,0.0,0.0,0.0,0.8260869565217391,0.0,0.0,1.0
2023-05-15 20:00:00+01:00,0.0,0.2,0.24212624112479575,0.8424828891982127,0.12612108589383308,0.021415972781962167,0.0,0.8695652173913043,0.0,0.0,1.0
2023-05-15 21:00:00+01:00,0.0,0.2,0.22437064583226918,0.8101617932100008,0.6722515060326542,0.026638008897761467,0.0,0.9130434782608695,0.0,0.0,1.0
2023-05-15 22:00:00+01:00,0.0,0.2,0.13680605074876917,0.6379514358476789,0.46609298413808364,0.03435872654691807,0.01811667153986707,0.9565217391304348,0.0,0.0,1.0
2023-05-15 23:00:00+01:00,0.0,0.2,0.08514338946469291,0.5244060450856362,0.6951975599504379,0.07535741780199112,0.07384101206712423,1.0,0.0,0.0,1.0
