datetime,solar_irradiance,kt,ambient_temperature,flow_rate,water_input_temperature,tank_temperature,water_output_temperature,hour,day_of_week,month,saison_automne
2023-09-20 00:00:00+01:00,0.0,0.2,0.1223269725512417,0.2242320072850884,0.6275414860023409,0.1155946242009589,0.09133673619287042,0.0,0.0,0.0,1.0
2023-09-20 01:00:00+01:00,0.0,0.2,0.07231214106941297,0.3982476781422214,0.47938671800589505,0.05047639518215008,0.036308391401702944,0.043478260869565216,0.0,0.0,1.0
2023-09-20 02:00:00+01:00,0.0,0.2,0.07822103718822349,0.5127121842955362,0.2143561680240742,0.03445378786533837,0.015040464521427155,0.08695652173913043,0.0,0.0,1.0
2023-09-20 03:00:00+01:00,0.0,0.2,0.0,0.11122103839688124,0.37047868936218054,0.0803891857378356,0.09317426107353921,0.13043478260869565,0.0,0.0,1.0
2023-09-20 04:00:00+01:00,0.0,0.2,0.09772879041064653,0.01404639998588536,0.4950154269131142,0.09761636927119555,0.10895307868211512,0.17391304347826086,0.0,0.0,1.0
2023-09-20 05:00:00+01:00,0.0,0.2,0.06265962527882762,0.06681157066944865,0.03956754209202806,0.025921431681663165,0.0037580228517093417,0.21739130434782608,0.0,0.0,1.0
2023-09-20 06:00:00+01:00,0.010400663802239512,0.33,0.04867003520510482,0.09695976566052122,0.25744674898365005,0.11113943400486392,0.1355487202467156,0.2608695652173913,0.0,0.0,1.0
2023-09-20 07:00:00+01:00,0.16370089166684715,0.57,0.23997770753124326,1.0,0.028828560557738303,0.1473555113586451,0.1714109173398637,0.30434782608695654,0.0,0.0,1.0
2023-09-20 08:00:00+01:00,0.4021642283186938,0.67,0.49532030416204464,0.0,0.8331735441582215,0.5279864124767557,0.5386161155702216,0.34782608695652173,0.0,0.0,1.0
2023-09-20 09:00:00+01:00,0.6270384397361222,0.71,0.6809559991181009,0.16525928803897327,0.7748210581409745,0.6402513043476048,0.6338849550020944,0.3913043478260869,0.0,0.0,1.0
2023-09-20 10:00:00+01:00,0.8398390384128492,0.75,0.8613362928032668,0.12225527023841676,0.2875454753466449,0.9778892841791262,1.0,0.43478260869565216,0.0,0.0,1.0
2023-09-20 11:00:00+01:00,0.9750761975961815,0.77,0.8741261826950739,0.5295442137055872,0.5020610598663655,0.9497978523982902,0.9730324976532012,0.4782608695652174,0.0,0.0,1.0
2023-09-20 12:00:00+01:00,1.0,0.77,0.8977789512213648,0.4659023909007022,0.20243823817860385,1.0,0.9959177872030129,0.5217391304347826,0.0,0.0,1.0
2023-09-20 13:00:00+01:00,0.940185353780155,0.76,0.9999999999999998,0.5113812365185411,0.0,0.917354463077054,0.963505486943498,0.5652173913043478,0.0,0.0,1.0
2023-09-20 14:00:00+01:00,0.8111375081873671,0.75,0.8948438386507027,0.6591668350007067,0.006987962970847139,0.8107766656838244,0.8005800227638324,0.6086956521739131,0.0,0.0,1.0
2023-09-20 15:00:00+01:00,0.6061548090186885,0.72,0.8022719379216638,0.771387326237412,1.0000000000000004,0.5624099079972593,0.5970420379245047,0.6521739130434783,0.0,0.0,1.0
2023-09-20 16:00:00+01:00,0.36383427947060126,0.67,0.7144670872353054,0.8111622473412394,0.3158856634771636,0.3465433181396316,0.3262828722975053,0.6956521739130435,0.0,0.0,1.0
2023-09-20 17:00:00+01:00,0.1225076608364894,0.55,0.6452528932462676,0.954136763692272,0.7206091601175979,0.16881787986899188,0.18879305401338198,0.7391304347826086,0.0,0.0,1.0
2023-09-20 18:00:00+01:00,0.003487052943605936,0.29,0.520401647106332,0.961163998796505,0.19361698323682397,0.037520540014645665,0.044305795319089514,0.7826086956521738,0.0,0.0,1.0
2023-09-20 19:00:00+01:00,0.0,0.2,0.33794464354881515,0.872017504300793,0.13226150592484576,0.0,0.03035397360461245,0.8260869565217391,0.0,0.0,1.0
2023-09-20 20:00:00+01:00,0.0,0.2,0.28760623674588115,0.8399972787998955,0.32221535242506993,0.02425734439841254,0.0,0.8695652173913043,0.0,0.0,1.0
2023-09-20 21:00:00+01:00,0.0,0.2,0.2304520587261576,0.6700935805167698,0.5150442095824666,0.018367553251350754,0.05165016184865023,0.9130434782608695,0.0,0.0,1.0
2023-09-20 22:00:00+01:00,0.0,0.2,0.20556600215672138,0.8215845669834356,0.1748776860806971,0.02375415963879335,0.04905215322529777,0.9565217391304348,0.0,0.0,1.0
2023-09-20 23:00:00+01:00,0.0,0.2,0.1565876890930873,0.6999136665946621,0.42040954125266516,0.011626425480873448,0.01769595888624176,1.0,0.0,0.0,1.0
