datetime,solar_irradiance,kt,ambient_temperature,flow_rate,water_input_temperature,tank_temperature,water_output_temperature,hour,day_of_week,month,saison_automne
2023-09-13 00:00:00+01:00,0.0,0.2,0.030725979466388775,0.6824860109004109,0.30720805635022863,0.04770709496713621,0.02680260853567351,0.0,0.0,0.0,1.0
2023-09-13 01:00:00+01:00,0.0,0.2,0.06573782095730873,0.4352041719767399,0.5318871084634056,0.11097452611786307,0.055418447652291425,0.043478260869565216,0.0,0.0,1.0
2023-09-13 02:00:00+01:00,0.0,0.2,0.0,0.3395734020575437,0.32901640044294567,0.1371297748779029,0.09496769913773018,0.08695652173913043,0.0,0.0,1.0
2023-09-13 03:00:00+01:00,0.0,0.2,0.008010894713428307,0.3204852413965922,0.12340119429209828,0.08227354583307711,0.04812811110850235,0.13043478260869565,0.0,0.0,1.0
2023-09-13 04:00:00+01:00,0.0,0.2,0.029157890576413603,0.33458678978214584,0.8933581399091359,0.10148111066353682,0.09874947712574411,0.17391304347826086,0.0,0.0,1.0
2023-09-13 05:00:00+01:00,0.0,0.2,0.045797255013168225,0.17263031840379162,0.6175194259668908,0.11707815546454725,0.10211523847151927,0.21739130434782608,0.0,0.0,1.0
2023-09-13 06:00:00+01:00,0.01297166858274618,0.33,0.021963608209104812,0.0,0.6512377966262024,0.21472999410421323,0.21411117907282706,0.2608695652173913,0.0,0.0,1.0
2023-09-13 07:00:00+01:00,0.1649421951062191,0.55,0.14778979936147651,0.709091056992508,0.11700397842470167,0.256005374705479,0.23723927313146087,0.30434782608695654,0.0,0.0,1.0
2023-09-13 08:00:00+01:00,0.40209592539051975,0.65,0.4088592434811642,0.2264771868913893,0.6581828996951042,0.42375652344515535,0.42139326824325385,0.34782608695652173,0.0,0.0,1.0
2023-09-13 09:00:00+01:00,0.6372159554407173,0.7,0.5295522789271345,0.3289664348779763,0.8268693989558429,0.6815568377761093,0.6580823203597365,0.3913043478260869,0.0,0.0,1.0
2023-09-13 10:00:00+01:00,0.8510537678470476,0.74,0.7822058847470328,0.2670921355865319,0.8338744973264482,0.8705593907195409,0.8916005890778579,0.43478260869565216,0.0,0.0,1.0
2023-09-13 11:00:00+01:00,0.9696310882952205,0.75,0.8744050696044576,0.5350211862439622,0.44418944295008966,1.0,1.0,0.4782608695652174,0.0,0.0,1.0
2023-09-13 12:00:00+01:00,1.0,0.75,1.0,0.5929243809281692,0.8746709347556889,0.9998064987395047,0.9717529411505411,0.5217391304347826,0.0,0.0,1.0
2023-09-13 13:00:00+01:00,0.9567459278567608,0.75,0.9554774939982194,0.6204473349472607,0.7489102313529532,0.9596124582337148,0.987004101265695,0.5652173913043478,0.0,0.0,1.0
2023-09-13 14:00:00+01:00,0.8300520187130775,0.74,0.9581563027145092,0.6931990629071487,0.7858930328957063,0.8057792422330748,0.8017400934236211,0.6086956521739131,0.0,0.0,1.0
2023-09-13 15:00:00+01:00,0.6270307597160408,0.71,0.9323407668051389,0.9031720263669205,1.0,0.6453938536111375,0.6594922696366085,0.6521739130434783,0.0,0.0,1.0
2023-09-13 16:00:00+01:00,0.3796334027675018,0.65,0.7518150426765726,0.8434183981053449,1.0,0.37946079152705126,0.3818391253926249,0.6956521739130435,0.0,0.0,1.0
2023-09-13 17:00:00+01:00,0.141151241278044,0.54,0.6259219320602707,0.9503489762551569,0.5212287760155814,0.13477209687179525,0.12308129537060697,0.7391304347826086,0.0,0.0,1.0
2023-09-13 18:00:00+01:00,0.007057243349686409,0.3,0.5036362167291633,1.0,0.6980347809619012,0.0,0.029137366488291794,0.7826086956521738,0.0,0.0,1.0
2023-09-13 19:00:00+01:00,0.0,0.2,0.3553399386926497,0.8585175214990863,0.0,0.0021145439734406857,0.0,0.8260869565217391,0.0,0.0,1.0
2023-09-13 20:00:00+01:00,0.0,0.2,0.2738237062255262,0.965559270433535,0.5753227051211374,0.0004734143078580777,0.007144402451535803,0.8695652173913043,0.0,0.0,1.0
2023-09-13 21:00:00+01:00,0.0,0.2,0.18879805814984874,0.8958419852620985,1.0,0.03061141049402938,0.08325681770899995,0.9130434782608695,0.0,0.0,1.0
2023-09-13 22:00:00+01:00,0.0,0.2,0.1262991201121002,0.8585872778797212,0.5701604719342583,0.017442076188398214,0.006219205741672451,0.9565217391304348,0.0,0.0,1.0
2023-09-13 23:00:00+01:00,0.0,0.2,0.18692424404546015,0.5782414399687981,0.8874871734075711,0.028718784630767047,0.06309180516262225,1.0,0.0,0.0,1.0
